areacd,legal_partnership_status_3a-001,legal_partnership_status_3a-002
W00002268,36.3,63.7
W00002269,55.8,44.2
W00002270,37.3,62.7
W00002271,57.6,42.4
W00002272,49.1,50.9
W00002327,37.8,62.2
W00002328,45.8,54.2
W00002329,37.3,62.7
W00002330,41.9,58.1
W00002331,47.9,52.1
W00002332,49,51
W00002333,44.3,55.7
W00002649,47.4,52.6
W00002650,34.7,65.3
W00002651,57.3,42.7
W00002652,52.4,47.6
W00002653,39.6,60.4
W00002654,60,40
W00002655,55,45
W00002684,45.5,54.5
W00002685,48.9,51.1
W00002686,47.5,52.5
W00002687,57.1,42.9
W00002688,54.2,45.8
W00002689,55.8,44.2
W00002690,34.8,65.2
W00002691,58.1,41.9
W00002695,49.2,50.8
W00002696,39.8,60.2
W00002697,57.1,42.9
W00002698,59,41
W00002699,36,64
W00002700,21.2,78.8
W00002701,43.1,56.9
W00002702,35.5,64.5
W00002703,50.2,49.8
W00003856,59.2,40.8
W00003857,40.2,59.8
W00003859,45.6,54.4
W00003862,50.5,49.5
W00003864,52.9,47.1
W00003865,48.3,51.7
W00004724,49.6,50.4
W00004725,41.7,58.3
W00004726,51,49
W00004728,48.1,51.9
W00004729,27.7,72.3
W00004730,44.9,55.1
W00004731,59.7,40.3
W00004732,51.6,48.4
W00004733,52.2,47.8
W00004735,48.4,51.6
W00004736,46.9,53.1
W00004737,22.4,77.6
W00004738,36.5,63.5
W00004739,53.8,46.2
W00004740,39.4,60.6
W00004741,49.9,50.1
W00004742,46.8,53.2
W00004743,32.8,67.2
W00004744,67,33
W00004745,52.4,47.6
W00004746,57.8,42.2
W00004747,55.5,44.5
W00004749,57.8,42.2
W00004750,41.3,58.7
W00004759,44.2,55.8
W00004760,53.9,46.1
W00004761,55,45
W00004762,49.8,50.2
W00004763,48.3,51.7
W00004764,30.5,69.5
W00004765,35.6,64.4
W00004766,45.2,54.8
W00004767,12.7,87.3
W00004768,34,66
W00004769,34.8,65.2
W00004770,44.3,55.7
W00004771,50.2,49.8
W00004772,43,57
W00004773,34.9,65.1
W00004774,42.7,57.3
W00004775,39.8,60.2
W00004776,35.4,64.6
W00004777,34.6,65.4
W00004778,40.9,59.1
W00004779,48.9,51.1
W00004780,34.6,65.4
W00004781,28.3,71.7
W00004782,32.1,67.9
W00004783,30.3,69.7
W00004784,29.1,70.9
W00004785,36.8,63.2
W00004786,48.5,51.5
W00004787,38.6,61.4
W00004794,45.5,54.5
W00004795,41.6,58.4
W00004796,47.2,52.8
W00004797,40.7,59.3
W00004798,49.6,50.4
W00004799,38.3,61.7
W00004800,34.7,65.3
W00004801,50,50
W00004810,60,40
W00004811,59.5,40.5
W00004812,57.6,42.4
W00004813,61.5,38.5
W00004814,52.1,47.9
W00004815,50.9,49.1
W00004816,61.7,38.3
W00004817,68,32
W00004818,50.9,49.1
W00004819,41.9,58.1
W00004820,51.6,48.4
W00004821,43,57
W00004822,56,44
W00004823,43.5,56.5
W00004824,53.1,46.9
W00004825,58.8,41.2
W00004826,59.8,40.2
W00004827,69.8,30.2
W00004828,25.9,74.1
W00004829,43,57
W00004830,36.2,63.8
W00004831,33.3,66.7
W00004832,27.1,72.9
W00004833,52.3,47.7
W00004834,59.9,40.1
W00004836,47.6,52.4
W00004837,55.3,44.7
W00004838,50.7,49.3
W00004839,55.1,44.9
W00004840,52.6,47.4
W00004841,44.3,55.7
W00004842,55,45
W00004843,59.4,40.6
W00004844,58.5,41.5
W00004845,58.7,41.3
W00004846,39.7,60.3
W00004847,57.3,42.7
W00004848,30.5,69.5
W00004849,59.9,40.1
W00004850,50.9,49.1
W00004851,55.7,44.3
W00004852,56.9,43.1
W00004853,45.3,54.7
W00004854,55.1,44.9
W00004855,34.4,65.6
W00004856,38.8,61.2
W00004857,37.5,62.5
W00004858,39.2,60.8
W00004859,22.9,77.1
W00004860,27.9,72.1
W00004861,36.1,63.9
W00004862,37.4,62.6
W00004863,25.5,74.5
W00004864,48.1,51.9
W00004865,30.1,69.9
W00004866,31.8,68.2
W00004867,43.1,56.9
W00004868,37.7,62.3
W00004869,47.6,52.4
W00004870,51.4,48.6
W00004871,46.3,53.8
W00004872,38.7,61.3
W00004873,49.4,50.6
W00004874,44.1,55.9
W00004875,47,53
W00004877,55.4,44.6
