areacd,in_full_time_education-001,in_full_time_education-002
W00002268,20.8,79.2
W00002269,12.9,87.1
W00002270,17.9,82.1
W00002271,10.1,89.9
W00002272,19,81
W00002327,25.3,74.7
W00002328,15.9,84.1
W00002329,20.3,79.7
W00002330,17,83
W00002331,9.1,90.9
W00002332,18.7,81.3
W00002333,17,83
W00002649,14.6,85.4
W00002650,17.9,82.1
W00002651,7,93
W00002652,11.1,88.9
W00002653,12.1,87.9
W00002654,19.1,80.9
W00002655,14.1,85.9
W00002684,15.7,84.3
W00002685,17.2,82.8
W00002686,15.4,84.6
W00002687,12.6,87.4
W00002688,17.8,82.2
W00002689,11,89
W00002690,14.7,85.3
W00002691,15.5,84.5
W00002695,15.2,84.8
W00002696,10.6,89.4
W00002697,8.8,91.2
W00002698,13.4,86.6
W00002699,15.8,84.2
W00002700,22.9,77.1
W00002701,20.2,79.8
W00002702,17.5,82.5
W00002703,19.4,80.6
W00003856,15.1,84.9
W00003857,22.3,77.7
W00003859,13.8,86.2
W00003862,19,81
W00003864,14,86
W00003865,21.6,78.4
W00004724,19.4,80.6
W00004725,23.8,76.2
W00004726,20.2,79.8
W00004728,21.8,78.2
W00004729,27.8,72.2
W00004730,25.9,74.1
W00004731,16,84
W00004732,16.6,83.4
W00004733,18.6,81.4
W00004735,19.6,80.4
W00004736,13,87
W00004737,20.8,79.2
W00004738,20.2,79.8
W00004739,15.8,84.2
W00004740,17.3,82.7
W00004741,23.2,76.8
W00004742,19.4,80.6
W00004743,16.7,83.3
W00004744,17,83
W00004745,11.7,88.3
W00004746,17.7,82.3
W00004747,13.6,86.4
W00004749,12.4,87.6
W00004750,20.6,79.4
W00004759,13.7,86.3
W00004760,15.7,84.3
W00004761,13.5,86.5
W00004762,20.1,79.9
W00004763,14.2,85.8
W00004764,24.4,75.6
W00004765,22.1,77.9
W00004766,21.2,78.8
W00004767,6.1,93.9
W00004768,11.4,88.6
W00004769,11.8,88.2
W00004770,19.2,80.8
W00004771,14.6,85.4
W00004772,16.7,83.3
W00004773,17.1,82.9
W00004774,14.5,85.5
W00004775,24.3,75.7
W00004776,15.6,84.4
W00004777,17.7,82.3
W00004778,13.2,86.8
W00004779,17.5,82.5
W00004780,21.1,78.9
W00004781,19.8,80.2
W00004782,26.2,73.8
W00004783,23.2,76.8
W00004784,22.9,77.1
W00004785,22,78
W00004786,19.5,80.5
W00004787,16.3,83.7
W00004794,11.7,88.3
W00004795,13.5,86.5
W00004796,19.7,80.3
W00004797,18.3,81.7
W00004798,17.7,82.3
W00004799,17.8,82.2
W00004800,12.4,87.6
W00004801,16.7,83.3
W00004810,18,82
W00004811,16,84
W00004812,12.1,87.9
W00004813,9.2,90.8
W00004814,14.4,85.6
W00004815,18.2,81.8
W00004816,8.7,91.3
W00004817,11.1,88.9
W00004818,11.6,88.4
W00004819,14.4,85.6
W00004820,16.3,83.7
W00004821,21.1,78.9
W00004822,20.9,79.1
W00004823,16,84
W00004824,20.3,79.7
W00004825,12.2,87.8
W00004826,6.1,93.9
W00004827,11.4,88.6
W00004828,23.9,76.1
W00004829,10.5,89.5
W00004830,26.5,73.5
W00004831,23.4,76.6
W00004832,16.5,83.5
W00004833,22.8,77.2
W00004834,12.4,87.6
W00004836,12.6,87.4
W00004837,15.5,84.5
W00004838,12.3,87.7
W00004839,16.1,83.9
W00004840,15.7,84.3
W00004841,12.2,87.8
W00004842,17.4,82.6
W00004843,19.2,80.8
W00004844,19.6,80.4
W00004845,8.5,91.5
W00004846,12.3,87.7
W00004847,17.2,82.8
W00004848,23,77
W00004849,5.9,94.1
W00004850,5.5,94.5
W00004851,19.9,80.1
W00004852,14.9,85.1
W00004853,13,87
W00004854,13.7,86.3
W00004855,10.3,89.7
W00004856,17.9,82.1
W00004857,14.3,85.7
W00004858,17.1,82.9
W00004859,22.4,77.6
W00004860,21.1,78.9
W00004861,15.1,84.9
W00004862,15.9,84.1
