geography_code,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00080976,81.7,10.2,8.1
E00080978,84.1,10.7,5.2
E00080981,85.2,9.7,5.1
E00080983,84.9,10.8,4.2
E00080989,84.4,11.5,4.1
E00080991,87.5,7.7,4.7
E00080996,82.1,11.8,6.1
E00080998,82.2,13.9,3.9
E00081000,81.7,12,6.3
E00081001,82.5,11.4,6.1
E00081003,82.9,12.6,4.5
E00081004,79,13.8,7.2
E00081005,80.6,14.7,4.6
E00081006,78.9,13.5,7.6
E00081007,82.8,9.8,7.4
E00081017,82.7,10,7.3
E00081019,85.1,12.5,2.4
E00081020,62.8,23.8,13.4
E00081038,88.5,8.2,3.3
E00081039,82.7,12.8,4.5
E00081040,82.6,12.7,4.7
E00081041,84.6,10,5.5
E00081042,80.6,13.6,5.8
E00081043,75.9,16.1,8
E00081044,83.2,12.2,4.6
E00081046,83.4,12.6,4
E00081047,78.3,15.1,6.6
E00081048,82.6,11.7,5.7
E00081049,80.5,14,5.4
E00081050,72.8,19.2,8
E00081051,86.1,11.3,2.6
E00081052,82.2,12.3,5.5
E00081053,81.4,11.6,7
E00081054,81.6,14.1,4.2
E00081055,82.8,10.4,6.8
E00081056,71.5,15.9,12.6
E00081057,82.3,11.2,6.5
E00081058,72.9,18.9,8.2
E00081059,82.9,12.7,4.4
E00081060,76.8,15.9,7.3
E00081061,78.3,15.8,6
E00081062,83.6,11.2,5.2
E00081063,82.3,12.4,5.4
E00081065,77.2,16.9,5.9
E00081066,78,15,7
E00081067,75,19.4,5.6
E00081068,78.4,17.4,4.3
E00081069,84.6,12.4,3
E00081071,82.3,13.6,4.1
E00081072,75.2,16.8,8
E00081073,74.4,15.3,10.3
E00081074,83.8,11.9,4.3
E00081075,81.3,12,6.6
E00081076,66.1,19.8,14
E00081077,84.6,12.7,2.7
E00081078,85,12,3
E00081079,82.6,14,3.4
E00081080,83.1,14.2,2.7
E00081081,83.2,9.9,6.8
E00081082,84.8,9.8,5.4
E00081083,80.2,13.9,5.9
E00081084,79.7,14.8,5.5
E00081085,77.2,15,7.8
E00081086,84.1,11.3,4.6
E00081087,80.8,13.7,5.5
E00081088,77.5,16.2,6.3
E00081089,81.8,11.3,6.9
E00081090,81.5,15.8,2.7
E00081091,81.6,12.7,5.8
E00081092,82.8,14.7,2.5
E00081093,79.9,12.5,7.7
E00081094,81.9,12,6.1
E00081095,82.5,12,5.5
E00081096,80.6,13.2,6.2
E00081097,79.2,15.7,5.1
E00081098,81.3,15.5,3.3
E00081099,74.9,17.7,7.4
E00081100,81.2,12,6.8
E00081101,76.9,17.7,5.4
E00081102,84,11.9,4.1
E00081103,84.1,12.6,3.2
E00081104,79.6,15.2,5.2
E00081105,81.5,11.9,6.5
E00081106,81.4,13.8,4.9
E00081107,86,10.7,3.3
E00081108,86.7,8.4,4.9
E00081109,82.2,9.9,7.9
E00081110,82.1,13.6,4.2
E00081111,80.6,15.1,4.3
E00081112,80.5,14.4,5.1
E00081113,76.8,17.9,5.3
E00081114,82.7,12.5,4.8
E00081115,83.6,12.3,4.1
E00081116,83.9,9.5,6.6
E00081117,84.3,11.3,4.4
E00081118,81.1,13.9,5
E00081119,86,10.7,3.3
E00081120,82,12.8,5.3
