geography_code,in_full_time_education-001,in_full_time_education-002
E00080976,22.8,77.2
E00080978,30.3,69.7
E00080981,24.9,75.1
E00080983,30.4,69.6
E00080989,29.6,70.4
E00080991,27.5,72.5
E00080996,26.5,73.5
E00080998,31.3,68.7
E00081000,23.3,76.7
E00081001,33.8,66.2
E00081003,29.4,70.6
E00081004,32.4,67.6
E00081005,31,69
E00081006,23.2,76.8
E00081007,28.9,71.1
E00081017,23.4,76.6
E00081019,31.5,68.5
E00081020,10.2,89.8
E00081038,25.8,74.2
E00081039,23.8,76.2
E00081040,22.1,77.9
E00081041,25,75
E00081042,25.8,74.2
E00081043,29.4,70.6
E00081044,19.1,80.9
E00081046,27.4,72.6
E00081047,23.8,76.2
E00081048,35.8,64.2
E00081049,24.1,75.9
E00081050,16.1,83.9
E00081051,28.3,71.7
E00081052,16.2,83.8
E00081053,23,77
E00081054,27.8,72.2
E00081055,27,73
E00081056,26.6,73.4
E00081057,24.9,75.1
E00081058,28.4,71.6
E00081059,27.5,72.5
E00081060,19.7,80.3
E00081061,20.1,79.9
E00081062,24.3,75.7
E00081063,33.9,66.1
E00081065,26,74
E00081066,31,69
E00081067,22.6,77.4
E00081068,34.6,65.4
E00081069,26.5,73.5
E00081071,27,73
E00081072,19,81
E00081073,31,69
E00081074,25.7,74.3
E00081075,26,74
E00081076,27.7,72.3
E00081077,28.6,71.4
E00081078,30.6,69.4
E00081079,23.2,76.8
E00081080,26.3,73.7
E00081081,29,71
E00081082,20.8,79.2
E00081083,17.2,82.8
E00081084,32,68
E00081085,23.5,76.5
E00081086,23.9,76.1
E00081087,13.1,86.9
E00081088,23,77
E00081089,25.7,74.3
E00081090,29.2,70.8
E00081091,22.8,77.2
E00081092,18.5,81.5
E00081093,22.5,77.5
E00081094,27,73
E00081095,28.3,71.7
E00081096,26.7,73.3
E00081097,23.4,76.6
E00081098,22.6,77.4
E00081099,21.2,78.8
E00081100,22,78
E00081101,14.8,85.2
E00081102,25.6,74.4
E00081103,23.2,76.8
E00081104,26.9,73.1
E00081105,23.7,76.3
E00081106,26.1,73.9
E00081107,22.4,77.6
E00081108,22.2,77.8
E00081109,16.6,83.4
E00081110,23.1,76.9
E00081111,24.8,75.2
E00081112,19.5,80.5
E00081113,17.5,82.5
E00081114,22.3,77.7
E00081115,20.6,79.4
E00081116,22.3,77.7
E00081117,16.9,83.1
E00081118,21.6,78.4
E00081119,24.4,75.6
E00081120,24.8,75.2
E00081121,20.6,79.4
E00081122,28.7,71.3
E00081123,19.1,80.9
E00081124,20.4,79.6
E00081125,27.4,72.6
E00081126,17,83
E00081127,23.9,76.1
E00081128,17.2,82.8
E00081129,31.9,68.1
E00081130,26,74
E00081131,27.1,72.9
E00081132,20.7,79.3
E00081133,28.2,71.8
E00081134,25.3,74.7
E00081135,17.4,82.6
E00081136,17.9,82.1
E00081137,17.9,82.1
E00081138,10.6,89.4
E00081139,21.1,78.9
E00081140,15.4,84.6
E00081141,19.9,80.1
E00081142,18.6,81.4
E00081143,12,88
E00081144,20.6,79.4
E00081145,16.7,83.3
E00081146,16.7,83.3
E00081147,14.6,85.4
E00081148,14.5,85.5
E00081149,14.6,85.4
E00081150,15.3,84.7
E00081151,14.4,85.6
E00081152,16.9,83.1
E00081153,23.5,76.5
E00081154,15.9,84.1
E00081155,19.6,80.4
E00081156,19,81
E00081157,17.1,82.9
E00081158,13.7,86.3
E00081159,11.6,88.4
E00081160,25.7,74.3
E00081161,16.7,83.3
E00081162,15.1,84.9
E00081163,24.1,75.9
E00081164,24.4,75.6
E00081165,22.7,77.3
E00081166,21.4,78.6
E00081167,21.5,78.5
E00081168,14.2,85.8
