geography_code,disability_3a-001,disability_3a-002
E00080976,20.2,79.8
E00080978,16.8,83.2
E00080981,12.8,87.2
E00080983,13.7,86.3
E00080989,16.7,83.3
E00080991,14.2,85.8
E00080996,18.9,81.1
E00080998,16.9,83.1
E00081000,15.4,84.6
E00081001,21.8,78.2
E00081003,14.5,85.5
E00081004,21.5,78.5
E00081005,18,82
E00081006,18.6,81.4
E00081007,16,84
E00081017,14.5,85.5
E00081019,9.8,90.2
E00081020,28.2,71.8
E00081038,12,88
E00081039,18.2,81.8
E00081040,17.7,82.3
E00081041,15,85
E00081042,15.9,84.1
E00081043,24.1,75.9
E00081044,18.7,81.3
E00081046,15.7,84.3
E00081047,20.1,79.9
E00081048,18.3,81.7
E00081049,17.8,82.2
E00081050,26.5,73.5
E00081051,14.3,85.7
E00081052,16.8,83.2
E00081053,19.4,80.6
E00081054,19.5,80.5
E00081055,16.6,83.4
E00081056,32.1,67.9
E00081057,15.3,84.7
E00081058,28,72
E00081059,20.4,79.6
E00081060,21.9,78.1
E00081061,21.4,78.6
E00081062,15.9,84.1
E00081063,18.2,81.8
E00081065,20.4,79.6
E00081066,22.8,77.2
E00081067,22,78
E00081068,18.3,81.7
E00081069,14.2,85.8
E00081071,21.7,78.3
E00081072,22.8,77.2
E00081073,29.4,70.6
E00081074,19.3,80.7
E00081075,20.8,79.2
E00081076,35.7,64.3
E00081077,13.6,86.4
E00081078,16.2,83.8
E00081079,15.1,84.9
E00081080,15.5,84.5
E00081081,18.1,81.9
E00081082,14.7,85.3
E00081083,17.4,82.6
E00081084,16.5,83.5
E00081085,21.3,78.7
E00081086,15.5,84.5
E00081087,19.7,80.3
E00081088,22.3,77.7
E00081089,18.2,81.8
E00081090,14.6,85.4
E00081091,16.7,83.3
E00081092,13.8,86.2
E00081093,20.8,79.2
E00081094,17.8,82.2
E00081095,20,80
E00081096,19.2,80.8
E00081097,18.8,81.2
E00081098,19.1,80.9
E00081099,25.8,74.2
E00081100,19.5,80.5
E00081101,19.9,80.1
E00081102,15.3,84.7
E00081103,17.6,82.4
E00081104,15.2,84.8
E00081105,16.2,83.8
E00081106,18.6,81.4
E00081107,14,86
E00081108,17.1,82.9
E00081109,19.5,80.5
E00081110,14.2,85.8
E00081111,14.7,85.3
E00081112,21,79
E00081113,21.2,78.8
E00081114,14.9,85.1
E00081115,13.5,86.5
E00081116,17.7,82.3
E00081117,15.7,84.3
E00081118,23.1,76.9
E00081119,14,86
E00081120,15.2,84.8
E00081121,20.5,79.5
E00081122,16.8,83.2
E00081123,13.1,86.9
E00081124,13.7,86.3
E00081125,18,82
E00081126,21.5,78.5
E00081127,18.5,81.5
E00081128,20,80
E00081129,15.4,84.6
E00081130,15.3,84.7
E00081131,11.3,88.7
E00081132,19.5,80.5
E00081133,15,85
E00081134,11.1,88.9
E00081135,9.2,90.8
E00081136,19.4,80.6
E00081137,18.1,81.9
E00081138,17.7,82.3
E00081139,12.6,87.4
E00081140,24.2,75.8
E00081141,9.8,90.2
E00081142,12.7,87.3
E00081143,15.3,84.7
E00081144,15.7,84.3
E00081145,10.7,89.3
E00081146,15.4,84.6
E00081147,14.8,85.2
E00081148,15.3,84.7
E00081149,14,86
E00081150,13.3,86.7
E00081151,17.6,82.4
E00081152,13.2,86.8
E00081153,10.1,89.9
E00081154,12.7,87.3
E00081155,8.7,91.3
E00081156,10,90
E00081157,14.5,85.5
E00081158,16.2,83.8
E00081159,12.1,87.9
E00081160,15.3,84.7
E00081161,14.6,85.4
E00081162,15.8,84.2
E00081163,17.9,82.1
E00081164,13.6,86.4
E00081165,18.8,81.2
E00081166,10.1,89.9
E00081167,11.9,88.1
E00081168,17.5,82.5
E00081169,15,85
E00081170,13.1,86.9
E00081171,22.8,77.2
E00081172,21.6,78.4
E00081173,11.7,88.3
E00081174,28.1,71.9
E00081175,15.9,84.1
E00081176,14.8,85.2
E00081177,15.3,84.7
E00081178,19.5,80.5
E00081179,13.9,86.1
E00081180,20.5,79.5
E00081181,14.2,85.8
E00081182,17.7,82.3
E00081183,18.8,81.2
E00081184,22.1,77.9
E00081185,10.5,89.5
E00081186,16.3,83.7
E00081187,16,84
E00081188,20.3,79.7
