geography_code,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00080976,4.7,48.8,42.6,3.9
E00080978,7.8,51.3,33.9,7
E00080981,5,27.7,55.5,11.8
E00080983,6.4,33.3,50.3,9.9
E00080989,3.8,36.9,46.3,13.1
E00080991,7.6,45.4,44.5,2.5
E00080996,6,51.7,37.7,4.6
E00080998,3,27.8,58.6,10.5
E00081000,14.2,31.3,53,1.5
E00081001,0.9,25,68.1,6
E00081003,6.9,38.7,42.2,12.1
E00081004,2.7,30.9,66.4,0
E00081005,0,28.3,64.8,6.9
E00081006,14.8,35.2,41.7,8.3
E00081007,5.2,16.5,68.7,9.6
E00081017,15.6,25.4,52.5,6.6
E00081019,7.8,39.8,45.6,6.8
E00081020,50,47.2,2.1,0.7
E00081038,7.3,23.2,36.4,33.2
E00081039,3.1,21.9,67.2,7.8
E00081040,22.2,51.9,20.7,5.2
E00081041,39,37,21,3
E00081042,4.6,42,44.3,9.2
E00081043,30.4,45.3,19.9,4.3
E00081044,5.2,35.9,51.6,7.3
E00081046,10.8,48,36.5,4.7
E00081047,9.2,24.6,50.8,15.4
E00081048,0,45,50,5
E00081049,25.4,37.7,26.3,10.6
E00081050,19.6,16.7,53.9,9.8
E00081051,1.4,6.8,74.1,17.7
E00081052,3.1,16.3,61.9,18.8
E00081053,27.8,68.7,2.6,0.9
E00081054,14.3,39.5,39.5,6.7
E00081055,5.2,34.8,49.6,10.4
E00081056,17.2,21.1,60.2,1.6
E00081057,33.8,34.6,26.2,5.4
E00081058,0.9,14,76.3,8.8
E00081059,13.2,38,35.5,13.2
E00081060,3.9,14,76,6.2
E00081061,0.8,5.8,79.2,14.2
E00081062,0,54.3,41.9,3.8
E00081063,32.4,51.6,14.8,1.1
E00081065,7.3,52,32.5,8.1
E00081066,2.8,61.5,27.5,8.3
E00081067,12.6,31.9,41.5,14.1
E00081068,24.8,24.8,40,10.4
E00081069,1.5,30.9,57.4,10.3
E00081071,3.3,21.5,57.9,17.4
E00081072,13,32.2,51.3,3.5
E00081073,9.2,31.3,55,4.6
E00081074,7.5,19.5,58.6,14.3
E00081075,19.4,36,39.6,5
E00081076,42.3,21.2,22.1,14.4
E00081077,3.3,16.4,68.9,11.5
E00081078,12,32.8,42.4,12.8
E00081079,16.2,48.5,27.2,8.1
E00081080,1.6,17.2,69.7,11.5
E00081081,11.8,5.9,64,18.4
E00081082,2.3,20.6,61.1,16
E00081083,14.2,13.7,53.2,18.9
E00081084,19.8,21.4,42.1,16.7
E00081085,4,37.6,52.8,5.6
E00081086,14.5,30.5,47.3,7.6
E00081087,16.1,20.2,58.1,5.6
E00081088,41.5,25.2,30.2,3.1
E00081089,34.8,29,31,5.2
E00081090,20.9,43.8,25.5,9.8
E00081091,9.8,7.4,68,14.8
E00081092,6.3,24.3,60.4,9
