geography_code,heating_type_3a-001,heating_type_3a-002
E00080976,9.2,90.8
E00080978,0.9,99.1
E00080981,0,100
E00080983,2.3,97.7
E00080989,1.9,98.1
E00080991,1.7,98.3
E00080996,5.4,94.6
E00080998,3.8,96.2
E00081000,1.5,98.5
E00081001,6.1,93.9
E00081003,5.8,94.2
E00081004,0.7,99.3
E00081005,2.1,97.9
E00081006,6.4,93.6
E00081007,0.9,99.1
E00081017,4.1,95.9
E00081019,2.8,97.2
E00081020,0.7,99.3
E00081038,2.3,97.7
E00081039,3.1,96.9
E00081040,1.5,98.5
E00081041,6.1,93.9
E00081042,3,97
E00081043,1.8,98.2
E00081044,2.6,97.4
E00081046,4,96
E00081047,2.3,97.7
E00081048,2.5,97.5
E00081049,3.4,96.6
E00081050,0,100
E00081051,6.2,93.8
E00081052,3.8,96.3
E00081053,0,100
E00081054,1.7,98.3
E00081055,4.2,95.8
E00081056,0,100
E00081057,2.3,97.7
E00081058,0.9,99.1
E00081059,4.2,95.8
E00081060,3.1,96.9
E00081061,0.8,99.2
E00081062,5.7,94.3
E00081063,2.2,97.8
E00081065,1.7,98.3
E00081066,0.9,99.1
E00081067,2.9,97.1
E00081068,4,96
E00081069,1.4,98.6
E00081071,0.8,99.2
E00081072,2.6,97.4
E00081073,1.5,98.5
E00081074,3,97
E00081075,0,100
E00081076,1.9,98.1
E00081077,4.1,95.9
E00081078,4,96
E00081079,2.2,97.8
E00081080,0.8,99.2
E00081081,3.7,96.3
E00081082,2.3,97.7
E00081083,0.5,99.5
E00081084,3.1,96.9
E00081085,3.9,96.1
E00081086,3.2,96.8
E00081087,4,96
E00081088,2.5,97.5
E00081089,3.8,96.2
E00081090,2.6,97.4
E00081091,2.5,97.5
E00081092,4.2,95.8
E00081093,0.8,99.2
E00081094,3.3,96.7
E00081095,4,96
E00081096,4.7,95.3
E00081097,4.7,95.3
E00081098,2.3,97.7
E00081099,2.7,97.3
E00081100,3.7,96.3
E00081101,0.7,99.3
E00081102,1,99
E00081103,3.6,96.4
E00081104,1.3,98.7
E00081105,1.5,98.5
E00081106,1.7,98.3
E00081107,0.7,99.3
E00081108,1.6,98.4
E00081109,3.7,96.3
E00081110,1.6,98.4
E00081111,3.6,96.4
E00081112,1.6,98.4
E00081113,1.4,98.6
E00081114,2.2,97.8
E00081115,2.1,97.9
E00081116,2.5,97.5
E00081117,2.4,97.6
E00081118,2.6,97.4
E00081119,1.7,98.3
E00081120,7.5,92.5
E00081121,0,100
E00081122,3.4,96.6
E00081123,5,95
E00081124,3.9,96.1
E00081125,5.3,94.7
E00081126,2.8,97.2
E00081127,3.3,96.7
E00081128,2.2,97.8
E00081129,0.9,99.1
