geography_code,hh_language-001,hh_language-002,hh_language-003,hh_language-004
E00080976,78.1,7.8,1.6,12.5
E00080978,82.5,5.3,5.3,7
E00080981,72.3,12.6,2.5,12.6
E00080983,81.5,6,4.8,7.7
E00080989,80.1,5.6,5.6,8.7
E00080991,82.9,2.6,5.1,9.4
E00080996,84,4,2,10
E00080998,80.8,3.8,3.8,11.5
E00081000,81,5.1,2.9,10.9
E00081001,92.2,2.6,1.7,3.5
E00081003,82.1,2.9,5.2,9.8
E00081004,92.1,3.3,0,4.6
E00081005,91,2.8,2.1,4.1
E00081006,85.3,4.6,2.8,7.3
E00081007,90.4,2.6,3.5,3.5
E00081017,72.8,8,6.4,12.8
E00081019,75.7,8.7,2.9,12.6
E00081020,88.7,2.1,3.5,5.7
E00081038,92.3,2.3,1.4,4.1
E00081039,93.7,4,0,2.4
E00081040,86.6,5.2,1.5,6.7
E00081041,80.4,3.9,3.9,11.8
E00081042,80.9,9.9,3.1,6.1
E00081043,88.8,1.2,2.5,7.5
E00081044,95.3,2.1,0.5,2.1
E00081046,86.5,4.1,3.4,6.1
E00081047,86,7,2.3,4.7
E00081048,86.8,3.3,4.1,5.8
E00081049,85.3,4.8,1.7,8.2
E00081050,95.1,1.9,1,1.9
E00081051,91.3,4.7,0,4
E00081052,94.3,3.8,0.6,1.3
E00081053,88.8,0.9,4.3,6
E00081054,82.4,5,5,7.6
E00081055,84.6,7.7,3.4,4.3
E00081056,96.9,2.3,0,0.8
E00081057,80.2,6.9,0.8,12.2
E00081058,96.5,0.9,1.8,0.9
E00081059,86.8,5.8,3.3,4.1
E00081060,90.8,4.6,1.5,3.1
E00081061,95.9,0,2.5,1.7
E00081062,92.2,1.9,1.9,3.9
E00081063,79.7,5.5,2.7,12.1
E00081065,90.1,3.3,2.5,4.1
E00081066,92.7,4.5,2.7,0
E00081067,88.9,4.4,2.2,4.4
E00081068,85.5,4,2.4,8.1
E00081069,88.5,1.4,2.9,7.2
E00081071,87.6,4.1,5,3.3
E00081072,86.8,5.3,1.8,6.1
E00081073,90.2,3,3.8,3
E00081074,88.1,6.7,2.2,3
E00081075,88.6,5,2.1,4.3
E00081076,88.5,7.7,0,3.8
E00081077,84.4,7.4,0,8.2
E00081078,81.5,3.2,4.8,10.5
E00081079,87.5,5.1,0.7,6.6
E00081080,86.9,4.9,0.8,7.4
E00081081,77.2,12.5,4.4,5.9
E00081082,80.2,6.1,5.3,8.4
E00081083,93.2,2.6,1.1,3.2
E00081084,83.1,6.5,0.8,9.7
E00081085,92.9,2.4,3.1,1.6
E00081086,89.8,2.3,0.8,7
E00081087,87,2.4,3.3,7.3
E00081088,86.2,4.4,1.3,8.2
E00081089,74.3,4.8,7.1,13.8
E00081090,78.2,7.7,1.3,12.8
E00081091,74.8,10.9,4.2,10.1
E00081092,84.7,4.2,2.1,9
E00081093,94.4,0.8,2.4,2.4
E00081094,87.5,1.7,1.7,9.2
E00081095,80,6,8,6
E00081096,85.8,2,1.4,10.8
E00081097,69,4.8,5.6,20.6
E00081098,80.6,4.5,5.2,9.7
E00081099,88.3,6.2,0.7,4.8
E00081100,83.4,5.5,3.7,7.4
E00081101,83.8,7.7,2.1,6.3
E00081102,97.2,1.9,0.9,0
E00081103,76.8,9.4,2.9,10.9
E00081104,84.3,5.2,3.9,6.5
E00081105,82.8,2.2,4.5,10.4
E00081106,77.1,11.9,3.4,7.6
E00081107,84.7,4,1.3,10
E00081108,82.1,6.5,1.6,9.8
E00081109,90.2,3.8,0.8,5.3
E00081110,83.2,4,5.6,7.2
E00081111,86.7,6.7,1.5,5.2
E00081112,88.7,6.5,3.2,1.6
E00081113,95.6,2.2,0.7,1.5
E00081114,91,3,1.5,4.5
E00081115,83.9,7,1.4,7.7
E00081116,84.7,8.5,3.4,3.4
E00081117,90.6,1.6,3.1,4.7
E00081118,89.8,4.1,2,4.1
E00081119,78.4,8.6,2.6,10.3
