geography_code,country_of_birth_3a-001,country_of_birth_3a-002
E00080976,67.6,32.4
E00080978,75.2,24.8
E00080981,66.2,33.8
E00080983,70.6,29.4
E00080989,71.8,28.2
E00080991,72.6,27.4
E00080996,76.3,23.7
E00080998,73.7,26.3
E00081000,69.8,30.2
E00081001,86.5,13.5
E00081003,68,32
E00081004,90.9,9.1
E00081005,89.2,10.8
E00081006,76.9,23.1
E00081007,87.2,12.8
E00081017,68.4,31.6
E00081019,59.9,40.1
E00081020,79.9,20.1
E00081038,83.7,16.3
E00081039,81.4,18.6
E00081040,70.9,29.1
E00081041,63.5,36.5
E00081042,75.8,24.2
E00081043,79.9,20.1
E00081044,88.9,11.1
E00081046,72.3,27.7
E00081047,74.5,25.5
E00081048,82.6,17.4
E00081049,72.5,27.5
E00081050,87.4,12.6
E00081051,82.5,17.5
E00081052,89.7,10.3
E00081053,82.9,17.1
E00081054,70.9,29.1
E00081055,71.3,28.7
E00081056,94,6
E00081057,64.5,35.5
E00081058,95,5
E00081059,78.6,21.4
E00081060,79.1,20.9
E00081061,91.1,8.9
E00081062,81.7,18.3
E00081063,66.1,33.9
E00081065,89.6,10.4
E00081066,92.7,7.3
E00081067,80.5,19.5
E00081068,71.9,28.1
E00081069,75.1,24.9
E00081071,80.5,19.5
E00081072,79.9,20.1
E00081073,87,13
E00081074,82.4,17.6
E00081075,78.9,21.1
E00081076,75.7,24.3
E00081077,81.3,18.7
E00081078,73.5,26.5
E00081079,80.8,19.2
E00081080,79,21
E00081081,70.3,29.7
E00081082,72.2,27.8
E00081083,86.4,13.6
E00081084,70.2,29.8
E00081085,87.7,12.3
E00081086,80.3,19.7
E00081087,84,16
E00081088,71.5,28.5
E00081089,66.5,33.5
E00081090,64.1,35.9
E00081091,62.2,37.8
E00081092,76.9,23.1
E00081093,87.5,12.5
E00081094,76.9,23.1
E00081095,63.7,36.3
E00081096,76.1,23.9
E00081097,60.3,39.7
E00081098,69.9,30.1
E00081099,78.9,21.1
E00081100,73.3,26.7
E00081101,73.8,26.2
E00081102,91.2,8.8
E00081103,70.4,29.6
E00081104,75.2,24.8
E00081105,75.7,24.3
E00081106,69.1,30.9
E00081107,77.1,22.9
E00081108,76.5,23.5
E00081109,77.1,22.9
E00081110,76.5,23.5
E00081111,75.3,24.7
E00081112,81.4,18.6
E00081113,90.9,9.1
E00081114,82.7,17.3
E00081115,74.7,25.3
E00081116,72.2,27.8
E00081117,80.8,19.2
E00081118,85,15
E00081119,68.4,31.6
E00081120,66.5,33.5
E00081121,80.2,19.8
E00081122,64.9,35.1
E00081123,74,26
E00081124,67.9,32.1
E00081125,77.4,22.6
E00081126,73.7,26.3
E00081127,73.4,26.6
E00081128,76.6,23.4
E00081129,75.6,24.4
E00081130,72,28
E00081131,71.7,28.3
E00081132,85.4,14.6
E00081133,73.4,26.6
E00081134,61.1,38.9
E00081135,89.2,10.8
E00081136,94.9,5.1
E00081137,93.6,6.4
E00081138,91.1,8.9
E00081139,93.1,6.9
E00081140,87.4,12.6
E00081141,92.5,7.5
E00081142,93.5,6.5
E00081143,90.2,9.8
E00081144,89.3,10.7
E00081145,87,13
E00081146,94.7,5.3
E00081147,94,6
E00081148,91.7,8.3
E00081149,93.4,6.6
E00081150,86.4,13.6
E00081151,95.9,4.1
E00081152,88,12
E00081153,85.5,14.5
E00081154,93.7,6.3
E00081155,90.3,9.7
E00081156,87.2,12.8
E00081157,90.1,9.9
E00081158,91.1,8.9
E00081159,87.6,12.4
E00081160,96.3,3.7
E00081161,95.8,4.2
E00081162,90.2,9.8
E00081163,91.1,8.9
E00081164,94.8,5.2
E00081165,92.1,7.9
E00081166,95.7,4.3
E00081167,97,3
E00081168,90.8,9.2
E00081169,93.4,6.6
E00081170,90.5,9.5
E00081171,93.3,6.7
E00081172,90.3,9.7
E00081173,89.1,10.9
E00081174,94.1,5.9
E00081175,94.6,5.4
E00081176,88.9,11.1
E00081177,97.4,2.6
E00081178,97.2,2.8
E00081179,84.6,15.4
E00081180,93.1,6.9
E00081181,96.4,3.6
E00081182,90.4,9.6
E00081183,95,5
E00081184,96,4
E00081185,93.2,6.8
E00081186,92.1,7.9
E00081187,94.3,5.7
E00081188,85.6,14.4
E00081189,75.3,24.7
E00081190,86.7,13.3
E00081191,95.5,4.5
E00081192,87.2,12.8
E00081193,67.9,32.1
E00081194,82.9,17.1
E00081195,76.8,23.2
E00081196,74.3,25.7
E00081197,71.2,28.8
E00081198,75.2,24.8
E00081199,77.3,22.7
E00081200,72.9,27.1
E00081201,79,21
E00081202,80.6,19.4
E00081203,87.1,12.9
E00081204,79.9,20.1
E00081205,81.9,18.1
E00081206,78,22
E00081207,87.4,12.6
E00081208,86.7,13.3
E00081209,90.8,9.2
E00081210,87.1,12.9
E00081211,89.5,10.5
E00081212,93.2,6.8
E00081213,90.8,9.2
E00081214,88.2,11.8
E00081215,88.5,11.5
E00081217,88,12
E00081218,85.4,14.6
E00081219,86.8,13.2
E00081221,89,11
E00081226,61.6,38.4
E00081227,63.8,36.2
E00081228,71.3,28.7
E00081229,56.1,43.9
E00081230,80.9,19.1
E00081231,71.7,28.3
E00081232,78.2,21.8
E00081233,70.6,29.4
E00081234,63.8,36.2
E00081278,89.9,10.1
E00081279,92.2,7.8
E00081280,91.2,8.8
E00081281,91,9
E00081282,91.6,8.4
E00081283,89.4,10.6
E00081284,90.9,9.1
E00081285,83.9,16.1
E00081286,89.8,10.2
E00081287,90.7,9.3
E00081288,90.4,9.6
E00081289,87.6,12.4
E00081290,90.2,9.8
E00081291,86.2,13.8
