geography_code,hh_deprivation-001,hh_deprivation-002,hh_deprivation-003,hh_deprivation-004,hh_deprivation-005
E00080976,34.4,37.4,22.9,3.8,1.5
E00080978,42.1,33.3,17.5,6.1,0.9
E00080981,52.1,31.1,13.4,3.4,0
E00080983,42.4,30.8,23.3,2.9,0.6
E00080989,42.3,33.1,19.6,4.9,0
E00080991,41.2,37,19.3,2.5,0
E00080996,36.2,35.5,21.7,6.6,0
E00080998,43.8,29.2,20,6.9,0
E00081000,42.3,30.7,19.7,6.6,0.7
E00081001,23.5,35.7,30.4,8.7,1.7
E00081003,42.9,34.9,18.9,3.4,0
E00081004,25.3,40.7,21.3,12.7,0
E00081005,29.9,42.4,22.2,5.6,0
E00081006,42.2,20.2,26.6,10.1,0.9
E00081007,37.1,39.7,19,4.3,0
E00081017,36.9,32,22.1,9,0
E00081019,43.7,35.9,14.6,4.9,1
E00081020,14.9,37.6,28.4,17.7,1.4
E00081038,55.9,30.5,9.5,3.6,0.5
E00081039,42.5,37,16.5,3.9,0
E00081040,40.3,33.8,23,2.9,0
E00081041,37.6,38.6,14.9,7.9,1
E00081042,41.2,38.9,16.8,3.1,0
E00081043,25.6,35,28.1,10,1.3
E00081044,50.3,34,11.5,4.2,0
E00081046,40.8,38.8,17,3.4,0
E00081047,42.3,37.7,14.6,3.8,1.5
E00081048,31.1,38.7,21.8,8.4,0
E00081049,39,37.7,17.8,4.7,0.8
E00081050,39.2,34.3,24.5,2,0
E00081051,53.4,30.4,15.5,0.7,0
E00081052,54.4,27.2,14.6,3.8,0
E00081053,36.8,40.4,14.9,5.3,2.6
E00081054,36.1,46.2,11.8,5.9,0
E00081055,35.6,39.8,20.3,4.2,0
E00081056,22.3,23.8,36.9,16.9,0
E00081057,33.1,45.4,15.4,4.6,1.5
E00081058,29.8,27.2,31.6,10.5,0.9
E00081059,39.7,32.2,17.4,6.6,4.1
E00081060,43.4,38,16.3,2.3,0
E00081061,36.9,41,18,3.3,0.8
E00081062,42.9,31.4,20,4.8,1
E00081063,35.9,38.7,18.2,7.2,0
E00081065,28.5,43.1,16.3,12.2,0
E00081066,20.2,40.4,25.7,11,2.8
E00081067,41.8,35.1,19.4,3.7,0
E00081068,33.9,42.7,14.5,8.1,0.8
E00081069,47.1,35.7,11.4,5.7,0
E00081071,45.5,29.8,18.2,5.8,0.8
E00081072,31.3,36.5,22.6,9.6,0
E00081073,25,28.8,24.2,19.7,2.3
E00081074,42.1,39.8,12,5.3,0.8
E00081075,30.9,39.7,20.6,7.4,1.5
E00081076,15.2,30.5,30.5,17.1,6.7
E00081077,48.4,36.1,12.3,3.3,0
E00081078,48,36,12.8,3.2,0
E00081079,48.5,30.1,14.7,6.6,0
E00081080,47.5,36.9,14.8,0.8,0
E00081081,50,33.1,15.4,1.5,0
E00081082,42.7,32.1,23.7,1.5,0
E00081083,52.9,28.6,16.9,1.6,0
E00081084,44,32.8,16.8,6.4,0
E00081085,34.4,39.1,18,7.8,0.8
E00081086,49.6,31.5,17.3,1.6,0
E00081087,38.2,39.8,21.1,0.8,0
E00081088,23.6,40.8,26.8,8.3,0.6
E00081089,32.7,32.7,25.5,8.2,1
E00081090,39.4,41.9,14.2,3.2,1.3
E00081091,35.3,35.3,23.5,5.9,0
E00081092,45.8,34.7,15.3,3.5,0.7
E00081093,43.1,29.3,23.6,4.1,0
E00081094,40.5,34.7,15.7,7.4,1.7
E00081095,29.1,42.4,18.5,7.9,2
E00081096,35.8,37.1,17.9,7.3,2
E00081097,23.2,36,26.4,13.6,0.8
E00081098,40.6,33.1,17.3,7.5,1.5
E00081099,27.9,43.5,20.4,7.5,0.7
E00081100,31.3,42.3,18.4,6.7,1.2
E00081101,37.1,36.4,20.3,6.3,0
E00081102,48.1,38.9,9.3,3.7,0
E00081103,38.7,43.1,15.3,2.9,0
E00081104,43.4,34.2,17.1,5.3,0
E00081105,35.6,43,17,4.4,0
E00081106,43.2,36.4,15.3,5.1,0
E00081107,41.4,34.9,21.7,2,0
E00081108,49.2,29.5,17.2,4.1,0
E00081109,41.4,30.1,24.8,3.8,0
E00081110,45.7,34.6,16.5,3.1,0
E00081111,46,32.8,19,2.2,0
E00081112,39.4,33.9,20.5,4.7,1.6
E00081113,47.4,39.4,13.1,0,0
E00081114,47.7,29.5,17.4,5.3,0
E00081115,47.6,35,14,3.5,0
E00081116,45.3,35,17.1,2.6,0
E00081117,50,32.6,14.4,3,0
E00081118,40.8,36.7,15,6.8,0.7
E00081119,53.4,30.2,12.1,4.3,0
E00081120,38.5,39.8,14.9,6.8,0
E00081121,43.4,39,11.8,5.9,0
E00081122,45.5,31.7,17.9,4.9,0
E00081123,42.5,44.2,10.8,2.5,0
E00081124,42.8,37.8,16.1,2.2,1.1
E00081125,43.1,33.6,15.5,7.8,0
E00081126,38.9,38.9,16,6.3,0
E00081127,40,38,14.7,6.7,0.7
E00081128,41,35.8,16.4,6.7,0
E00081129,49.1,39.3,10.7,0.9,0
E00081130,43.1,30.9,19.5,6.5,0
E00081131,50.9,32.1,15.2,0.9,0.9
E00081132,41.3,43.1,13.8,1.8,0
E00081133,41.2,38.2,19.1,1.5,0
E00081134,51.4,37.7,8.7,2.2,0
E00081135,69.7,27.3,3,0,0
E00081136,45.3,45.3,8.5,0.9,0
E00081137,60.4,30.9,8.6,0,0
E00081138,50.8,31.1,17.4,0.8,0
E00081139,54.7,40,4.2,1.1,0
E00081140,51.4,29.6,14.1,4.2,0.7
E00081141,63.4,33,3.6,0,0
E00081142,57.4,31.6,8.8,2.2,0
E00081143,52.6,35.3,12,0,0
E00081144,52.5,37.5,8.3,1.7,0
E00081145,61.2,31.4,7.4,0,0
E00081146,53.2,33.3,13.5,0,0
E00081147,44.9,39.3,15.9,0,0
E00081148,52.7,33.6,12.2,1.5,0
E00081149,55.7,33.6,9.9,0.8,0
E00081150,56.1,35,6.5,2.4,0
E00081151,47,37.3,13.4,2.2,0
E00081152,55.2,37.2,6.2,1.4,0
E00081153,61,37.1,1,1,0
E00081154,62.2,33.3,4.5,0,0
E00081155,69.2,26.2,4.7,0,0
E00081156,54.4,35.2,8.8,1.6,0
E00081157,57.1,32.8,10.1,0,0
E00081158,52.1,34.2,12.8,0.9,0
E00081159,53.2,39.6,4.5,2.7,0
E00081160,40.4,43.9,12.3,3.5,0
E00081161,50.8,39.5,8.1,1.6,0
E00081162,49.3,35.1,13.4,2.2,0
E00081163,44.1,29.7,16.9,9.3,0
E00081164,47.3,39,11.6,2.1,0
E00081165,40.6,34.4,22.7,2.3,0
E00081166,58.9,29.5,10.1,1.6,0
E00081167,49.1,40,9.1,1.8,0
E00081168,49.3,32.9,14.4,3.4,0
E00081169,53.4,30.2,15.5,0.9,0
E00081170,57,34.7,8.3,0,0
E00081171,31.4,35.5,23.1,9.1,0.8
E00081172,44.5,25.5,22.6,7.3,0
E00081173,62.2,28.6,6.7,2.5,0
E00081174,28.9,39.6,25.5,6,0
E00081175,43.9,36.6,13,4.9,1.6
E00081176,51.7,37.1,9.5,1.7,0
E00081177,46.5,41.7,8.7,3.1,0
E00081178,46.4,38.4,14.4,0,0.8
E00081179,60.6,26.8,11,1.6,0
E00081180,38.7,37.9,18.5,4.8,0
E00081181,52.4,40.3,6.5,0.8,0
E00081182,43.8,35.4,15.4,5.4,0
E00081183,47.8,31.6,16.9,3.7,0
