geography_code,passports_all_4a-001,passports_all_4a-002,passports_all_4a-003
E00080976,52.2,26.3,21.5
E00080978,62.5,15.5,22
E00080981,54.8,23.5,21.7
E00080983,58.2,22.1,19.7
E00080989,63.7,20.2,16.1
E00080991,55.3,21.4,23.4
E00080996,56,17.4,26.6
E00080998,53.2,18.9,27.9
E00081000,48.8,23.7,27.5
E00081001,65.6,9.3,25.1
E00081003,60.3,24.8,14.9
E00081004,58.4,9.2,32.4
E00081005,63.3,5.3,31.4
E00081006,70.9,12.4,16.7
E00081007,67.2,7.7,25.1
E00081017,58.5,24.1,17.4
E00081019,51.5,32.7,15.8
E00081020,51.5,13.3,35.3
E00081038,81.4,8.2,10.4
E00081039,65.4,15.9,18.7
E00081040,59.4,22.5,18.1
E00081041,53,29,18
E00081042,56.6,17.7,25.7
E00081043,53.1,14,32.9
E00081044,80.2,6.3,13.5
E00081046,59.5,19.1,21.4
E00081047,61,19.3,19.6
E00081048,52.7,12.5,34.8
E00081049,62.8,19.4,17.8
E00081050,73.8,7.2,19
E00081051,79.3,8.8,11.9
E00081052,84.3,2,13.8
E00081053,61.9,11,27.1
E00081054,56.6,23.8,19.6
E00081055,65.3,18.3,16.4
E00081056,70.6,2.4,27
E00081057,51.7,26.5,21.8
E00081058,63,2.1,34.9
E00081059,65.6,15.6,18.8
E00081060,67.9,12,20.1
E00081061,79.5,2.4,18.2
E00081062,69.8,7.8,22.4
E00081063,62.2,22.8,15
E00081065,62.3,6.3,31.4
E00081066,61,3.2,35.9
E00081067,63.7,16.2,20.1
E00081068,63.8,20.1,16.1
E00081069,63.4,18.7,17.9
E00081071,72,11.6,16.4
E00081072,67,10.4,22.6
E00081073,58.4,6.7,34.9
E00081074,72.6,11.1,16.3
E00081075,70.9,13.5,15.6
E00081076,54.7,11.2,34.1
E00081077,70.7,14.2,15.1
E00081078,62.6,17.4,20.1
E00081079,65.4,14,20.6
E00081080,69,14.8,16.3
E00081081,63.9,23.9,12.1
E00081082,62.2,18.1,19.7
E00081083,80.8,5.9,13.3
E00081084,52.7,26.5,20.7
E00081085,65.8,6.3,27.9
E00081086,67.9,17.4,14.7
E00081087,62.9,10.3,26.8
E00081088,55.8,18.7,25.5
E00081089,49.9,27.1,23
E00081090,55.9,27.5,16.7
E00081091,59.1,24.2,16.7
E00081092,70.5,13.5,16
E00081093,75.7,4.8,19.5
E00081094,67.1,13.1,19.8
E00081095,55.7,28.6,15.6
E00081096,64.3,17.5,18.2
E00081097,47.9,30.3,21.7
E00081098,58.8,23.6,17.6
E00081099,68.9,12.5,18.5
E00081100,63.3,17.5,19.2
E00081101,66.5,18,15.5
E00081102,81.4,5.1,13.6
E00081103,62.6,21,16.4
E00081104,67.3,14,18.7
E00081105,65.2,19.1,15.7
E00081106,66.9,17,16.1
E00081107,61.6,16.2,22.2
E00081108,71.3,14.5,14.2
E00081109,74.1,8.8,17
E00081110,70.2,15.7,14.2
E00081111,75,12.1,12.9
E00081112,75.4,11.5,13.2
E00081113,81.2,4.4,14.4
E00081114,70.5,11,18.5
E00081115,72.7,13.5,13.8
E00081116,65.1,16.1,18.8
E00081117,66.9,14.4,18.8
E00081118,78.3,7.1,14.7
E00081119,64.8,18.6,16.6
E00081120,58.3,25.1,16.6
E00081121,70.1,9.9,20
E00081122,70.2,15.8,14
E00081123,63.9,17.4,18.8
E00081124,61,23.8,15.2
E00081125,75.9,12.2,11.9
E00081126,66.4,18.2,15.5
E00081127,64,19.2,16.8
E00081128,63.9,17.4,18.7
E00081129,67.5,16.5,16
E00081130,74.8,13.8,11.5
E00081131,65.1,17.9,17
E00081132,77.4,7.5,15.1
E00081133,65.3,18.8,16
E00081134,61.3,30,8.8
E00081135,93.4,2.2,4.4
E00081136,88.2,1.5,10.3
E00081137,91.9,1.5,6.6
E00081138,86.9,4.3,8.9
E00081139,90.2,3.7,6.1
E00081140,89.2,2.8,8
E00081141,93.1,3.3,3.6
E00081142,88.6,2.9,8.5
E00081143,92.1,2,5.9
E00081144,90.5,2.5,7.1
E00081145,95.1,1.3,3.6
E00081146,92.7,1.9,5.4
E00081147,88.4,0.5,11.1
E00081148,92.3,0,7.7
E00081149,91.1,1.3,7.6
E00081150,86,4,10
E00081151,88.1,1,10.9
E00081152,95.2,1.8,3.1
E00081153,89.2,5.1,5.7
E00081154,86.8,1.7,11.6
E00081155,92.8,3.2,4
E00081156,90.3,4.4,5.3
E00081157,89,4.9,6.1
E00081158,93.3,2.2,4.4
E00081159,87,7.1,5.9
E00081160,83.8,1.6,14.7
E00081161,87.8,1,11.1
E00081162,83.3,5,11.7
E00081163,81.3,4.7,14
E00081164,88.5,1.3,10.2
E00081165,80.9,3.8,15.3
E00081166,90.4,3.5,6.1
E00081167,83.5,1,15.5
E00081168,82.5,6.6,10.8
E00081169,89.3,3,7.7
E00081170,84.7,6.2,9.1
E00081171,77.3,5.1,17.6
E00081172,80.5,5.2,14.3
E00081173,83.1,5.9,11
E00081174,74.5,3.5,22
E00081175,78.3,4,17.7
E00081176,81.5,5.5,12.9
E00081177,83,3.3,13.7
E00081178,86.9,1.6,11.6
E00081179,90.1,2.9,7
E00081180,81.9,2.3,15.8
E00081181,93.4,0.9,5.7
E00081182,80.1,6.1,13.8
E00081183,87.8,2.8,9.4
E00081184,87.2,1.7,11.1
E00081185,84.9,4.6,10.5
E00081186,72.3,3,24.6
E00081187,88.3,1.7,10
E00081188,80.2,4.1,15.7
E00081189,56.8,18.9,24.2
E00081190,64.6,8.1,27.4
E00081191,88.1,3.7,8.2
E00081192,73.5,6.7,19.8
E00081193,55.8,27.3,16.9
E00081194,52.6,9.9,37.5
E00081195,63.7,17.4,19
E00081196,55.6,21.1,23.3
E00081197,57.5,20.9,21.6
E00081198,64.5,20.2,15.3
E00081199,69.6,17.3,13.1
E00081200,65.8,18,16.2
E00081201,58.9,15.5,25.7
E00081202,70.6,12.9,16.5
E00081203,61.4,8.9,29.7
E00081204,64.5,12.9,22.6
E00081205,65.3,12.4,22.3
E00081206,53.5,14.1,32.4
E00081207,73.7,7.1,19.1
E00081208,63,8.2,28.8
E00081209,60.6,5.7,33.7
E00081210,81.1,7.4,11.5
E00081211,86.8,3.9,9.3
E00081212,84.9,4.1,11
E00081213,76.6,6.1,17.3
E00081214,70.7,3.9,25.4
E00081215,81.7,7,11.3
E00081217,61.9,8.6,29.5
E00081218,72.7,9.4,18
E00081219,71.8,7.9,20.3
E00081221,58,8,33.9
E00081226,55,23.2,21.8
E00081227,55.5,28,16.5
E00081228,50.5,25.6,24
E00081229,42.6,37.2,20.2
E00081230,78.4,7.3,14.3
E00081231,54.2,16.4,29.3
E00081232,68.3,14,17.7
E00081233,51.8,23.7,24.5
E00081234,50.8,29.8,19.5
E00081278,78.4,7.6,14.1
E00081279,84.8,3.9,11.3
E00081280,86.6,5.2,8.2
E00081281,86.9,7.4,5.8
E00081282,77.3,5.8,17
E00081283,85.2,5.7,9.2
E00081284,84.5,5,10.4
E00081285,70.1,8.7,21.3
E00081286,62.9,5.4,31.7
E00081287,71.2,3.5,25.3
E00081288,74.8,5.5,19.7
E00081289,82.1,5.8,12.1
E00081290,82.6,5.2,12.3
E00081291,72.1,9.6,18.3
E00081292,71.8,1.8,26.5
E00081293,80,8.1,11.9
E00081294,84.6,4.5,10.9
E00081295,79.2,7.3,13.5
E00081296,69.2,1.1,29.7
E00081297,86,4.3,9.7
E00081298,80.8,6.3,12.9
E00081299,76.3,2.7,21
E00081300,89.4,3.4,7.1
E00081301,86.3,3.5,10.2
E00081302,87.4,7.8,4.8
E00081303,90.2,2.1,7.7
