areacd,hours_per_week_worked-001,hours_per_week_worked-002,hours_per_week_worked-003,hours_per_week_worked-004
E00057139,3.9,17.3,69.8,8.9
E00057476,5.7,15.4,65,13.8
E00057477,8.5,20.8,61.3,9.4
E00057478,8.3,22.5,57.5,11.7
E00057479,12.7,21.8,56.4,9.1
E00057480,8.3,20.4,63.7,7.6
E00057481,6.7,22.2,66.7,4.4
E00057482,5.3,22.9,62.6,9.2
E00057483,7.1,26.8,57.1,8.9
E00057484,6.9,15.8,63.4,13.9
E00057485,8.5,14.8,63.1,13.7
E00057486,6.9,19.4,63.9,9.7
E00057487,5.9,19.5,66.9,7.6
E00057496,7.6,18.8,68.2,5.3
E00057497,12.7,17.5,59.5,10.3
E00057498,9.2,18.5,66.7,5.6
E00057499,11.4,22,61.8,4.9
E00057500,9.8,20.7,61,8.5
E00057501,7,21.1,60.8,11.1
E00057502,7,15.5,65.8,11.8
E00057527,11.4,16.5,62.7,9.5
E00057528,8.7,19.7,64.2,7.5
E00057529,8.2,19,66,6.8
E00057530,5.7,21.7,63.4,9.1
E00057531,11.1,11.8,69.3,7.8
E00057532,6,23,64,7
E00057533,7.4,20.3,63.5,8.8
E00057534,5.9,22.4,65.9,5.9
E00057535,8.3,16.7,67.8,7.2
E00057536,7.2,26.8,63.9,2.1
E00057537,10.3,18.5,67.8,3.4
E00057538,5.6,15.8,69.4,9.2
E00057539,11.7,21.1,53.9,13.3
E00057540,8.4,14.3,70.6,6.7
E00057541,9,20.2,62.9,7.9
E00057542,4.8,16.9,70.5,7.8
E00057543,8.8,18.8,64,8.4
E00057544,13.8,20,55,11.3
E00057545,9.1,18.2,64.5,8.3
E00057546,4.4,28.6,57.1,9.9
E00057547,7.8,17.6,66.7,7.8
E00057548,9.5,17.9,70.5,2.1
E00057549,5.4,16.1,70.5,8.1
E00057550,8.6,16.3,66.5,8.6
E00057551,3.6,23.2,68.8,4.5
E00057552,9.4,14.1,67.6,8.8
E00057553,4.6,16.9,71.5,6.9
E00057554,11.6,16.3,60.5,11.6
E00057555,8.1,17.2,65.7,9.1
E00057556,12.6,15.8,62.1,9.5
E00057557,9.3,21.4,65,4.3
E00057558,8.3,15.6,60.4,15.6
E00057559,8.9,15.8,65.8,9.4
E00057560,8.8,17.6,61,12.5
E00058539,5.1,28.6,55.1,11.2
E00058541,10.9,26.4,54.5,8.2
E00058544,9.9,27.8,57.4,4.9
E00058545,9.4,27.1,57.6,5.9
E00058548,11.3,21.1,60.2,7.5
E00058550,8,27.8,59.9,4.3
E00058551,6.3,19.5,63.5,10.7
E00058561,11,34.1,46.2,8.8
E00058562,9.8,25.6,56.4,8.3
E00058571,13,30.2,49.4,7.4
E00058572,6.6,18.6,67.8,7
E00058573,9.2,33.6,50.4,6.7
E00058575,10,12,70,8
E00058580,12.3,15.8,64.9,7
E00058590,9.3,23.3,58.9,8.5
E00058591,10.3,11.5,66.7,11.5
E00058592,6.4,28.7,57.3,7.6
E00058593,9.4,29.9,57.3,3.4
E00058597,7.6,19.3,67.8,5.3
E00058601,9,20.6,61.4,9
E00058602,9.9,21.8,59.4,8.9
E00058603,7.3,17.1,64.6,11
E00058604,9.2,21.1,57.8,11.9
E00058607,9,16.1,64.8,10.1
E00058608,13.3,19.6,55.9,11.2
E00058609,6.3,19.7,63.9,10.1
E00058610,13.5,16.8,58.1,11.6
E00058611,4.8,29.5,61,4.8
E00058612,6.2,19.3,64.8,9.7
E00058613,7.9,13.7,68.3,10.1
E00058614,7.1,17.8,68,7.1
E00058616,9.3,20.7,60.7,9.3
E00058618,5.2,19,68,7.8
E00058619,5.9,26.5,58.8,8.8
E00058620,6.9,19.1,65.6,8.4
E00058621,5.8,14.6,68.9,10.7
E00058622,11.1,26.7,58.9,3.3
E00058624,5.6,22.2,63.5,8.7
E00058625,7.5,22.6,61.6,8.2
E00058626,4.2,16.8,72,7
E00058635,11.5,16.9,59.2,12.3
E00058643,4.7,24.4,62.2,8.7
E00058644,7.4,14.7,68.4,9.6
E00058647,8.1,12.1,67.7,12.1
E00058648,6,17.3,65.5,11.3
E00058649,5.8,19.4,63.9,11
E00058650,9.9,16,63.4,10.7
E00058651,6.8,17.9,69.2,6
E00058652,5.9,17.4,67.6,9.1
E00058653,6.4,18.6,69.2,5.8
E00058654,9,19.3,62.8,9
E00058655,6.3,22.9,67.7,3.1
E00058656,3.7,23.1,67.2,6
E00058657,5.3,18.4,63.2,13.2
E00058658,6.9,15.8,70.3,6.9
E00058659,9.9,19.8,62,8.3
E00058660,8.6,20,65.7,5.7
E00058661,6.3,18.8,70.8,4.2
E00058662,5.5,14.7,68.8,11
E00058663,11.1,24.1,54.6,10.2
E00058664,5.2,20.7,66.7,7.4
E00058665,5.8,20.1,66.2,7.9
E00058666,9.5,20,57.9,12.6
E00058667,11.8,39.2,49,0
E00058668,6.7,13.9,65.1,14.4
E00058669,9.1,15,64.7,11.2
E00058670,10.7,16.8,67.2,5.3
E00165675,4.3,31.4,55.7,8.6
E00165676,7.7,21.4,62.4,8.5
E00165677,11.8,23,54.9,10.3
E00165678,13,26.1,60.9,0
E00187036,10.7,25,55.4,8.9
