areacd,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
E00057139,67.7,1.9,30.4
E00057476,49,2.4,48.6
E00057477,47.2,3,49.8
E00057478,56.3,7,36.6
E00057479,32.9,3,64.1
E00057480,68.7,0,31.3
E00057481,58.4,2.9,38.7
E00057482,60.2,4.6,35.2
E00057483,49.3,0.4,50.2
E00057484,50.5,2.9,46.6
E00057485,57.8,2.6,39.7
E00057486,56.2,2.4,41.4
E00057487,48,2,50
E00057496,60.6,4.6,34.9
E00057497,48.3,1.2,50.6
E00057498,63.7,4.2,32
E00057499,48.2,1.6,50.2
E00057500,36.2,2.7,61.1
E00057501,55.1,2.2,42.6
E00057502,73.2,2.4,24.4
E00057527,71.1,2.7,26.2
E00057528,69.5,0,30.5
E00057529,59.3,1.6,39
E00057530,61.4,2.8,35.8
E00057531,62.3,0.8,36.8
E00057532,57.1,1.7,41.2
E00057533,59.1,3.2,37.7
E00057534,67.7,1.6,30.7
E00057535,66.9,1.9,31.2
E00057536,43,0.4,56.5
E00057537,65.5,1.8,32.7
E00057538,61.8,5.1,33.1
E00057539,58.9,3.3,37.9
E00057540,51.1,1.3,47.7
E00057541,41.9,0.5,57.6
E00057542,67.2,2.1,30.7
E00057543,62.9,1.3,35.8
E00057544,60.2,2.3,37.6
E00057545,56.9,1.4,41.7
E00057546,49.7,1.6,48.6
E00057547,73.1,2.8,24.1
E00057548,36,1.5,62.5
E00057549,64.4,2.6,33
E00057550,72.2,1.4,26.4
E00057551,48.5,3.1,48.5
E00057552,67.7,0.4,31.9
E00057553,54.6,1.7,43.8
E00057554,63.9,2.6,33.5
E00057555,42.9,3,54.1
E00057556,43.6,1.8,54.6
E00057557,61,2.6,36.4
E00057558,39.2,2.4,58.4
E00057559,66.9,1.6,31.5
E00057560,52.9,0.4,46.7
E00058539,50.8,8.3,40.9
E00058541,52.1,7.5,40.4
E00058544,47.4,9.3,43.3
E00058545,44.3,6.8,49
E00058548,49.8,6.4,43.8
E00058550,57.6,5.2,37.2
E00058551,54.6,2.4,43
E00058561,47.3,8.5,44.1
E00058562,54.1,3.3,42.6
E00058571,56.3,8.7,35.1
E00058572,63,4.5,32.5
E00058573,50.8,7.6,41.6
E00058575,53.8,2.7,43.5
E00058580,53,10,37
E00058590,52.2,5.2,42.6
E00058591,47.3,3.8,48.9
E00058592,60.2,2.5,37.3
E00058593,53.2,7.2,39.6
E00058597,56.8,6.9,36.3
E00058601,71.3,1.9,26.8
E00058602,46.3,4.6,49.1
E00058603,41.4,1.6,57.1
E00058604,46.9,2.2,50.9
E00058607,69.2,1,29.7
E00058608,52.2,9.1,38.7
E00058609,73.8,3.5,22.7
E00058610,54.1,2.8,43.1
E00058611,44.6,7.1,48.3
E00058612,66.2,5.5,28.3
E00058613,52.7,0.8,46.6
E00058614,62.3,3,34.7
E00058616,54.2,1.4,44.4
E00058618,61.7,2.4,35.9
E00058619,48.4,0.5,51.1
E00058620,49.1,4.9,46.1
E00058621,52.3,3.6,44.1
E00058622,47.1,4.2,48.7
E00058624,54.5,3.5,42
E00058625,67.5,2.5,30
E00058626,69,2.4,28.6
E00058635,61.4,3.7,34.9
E00058643,55.6,1.3,43.1
E00058644,66.2,2.9,30.9
E00058647,52.8,2.2,45
E00058648,74.5,2.7,22.7
E00058649,61.8,2.8,35.5
E00058650,59.2,2.7,38.1
E00058651,52.7,4.1,43.2
E00058652,63.7,2.3,34
E00058653,65.4,1.3,33.3
E00058654,63.6,0.4,36
E00058655,63.2,2.6,34.2
E00058656,61.2,0.5,38.4
E00058657,53.2,0.5,46.3
E00058658,48.8,2.4,48.8
E00058659,49.8,2.9,47.3
E00058660,66,1.9,32.1
E00058661,45.7,3.8,50.5
E00058662,61,0.6,38.4
E00058663,53.3,6,40.7
E00058664,52.9,2.4,44.7
E00058665,58.4,2.9,38.7
E00058666,47.5,1.5,51
E00058667,34,7.6,58.3
E00058668,62.6,3.3,34.1
E00058669,67.4,0.4,32.3
E00058670,58.8,3.2,38
E00165675,48.3,6,45.6
E00165676,43.1,2.2,54.6
E00165677,57.8,2,40.2
E00165678,33.1,18.7,48.2
E00187036,40.6,4.3,55.1
