areacd,hh_tenure_5a-000,hh_tenure_5a-001,hh_tenure_5a-002,hh_tenure_5a-003
E00057139,23.1,47,6,23.9
E00057476,58.1,36.8,0.9,4.3
E00057477,31.7,16.7,41.3,10.3
E00057478,31.3,28.7,33.9,6.1
E00057479,10.5,16.2,66.7,6.7
E00057480,25.4,44.1,11,19.5
E00057481,28.8,30.9,26.6,13.7
E00057482,30.5,33.1,23.7,12.7
E00057483,54,32.3,6.5,7.3
E00057484,14.2,24.8,54,7.1
E00057485,34.4,43.3,4.2,18.1
E00057486,55.7,34.4,4.9,4.9
E00057487,70,30,0,0
E00057496,34.1,34.8,23.2,8
E00057497,61.8,30.1,0,8.1
E00057498,44.5,34.2,1.4,19.9
E00057499,66.7,30.1,0,3.3
E00057500,69.6,19.1,0,11.3
E00057501,37.5,27.4,5.4,29.8
E00057502,30.1,36.8,0.8,32.3
E00057527,24.1,36.1,6.8,33.1
E00057528,49.2,47.5,0.8,2.5
E00057529,52,34.4,1.6,12
E00057530,39.8,45.3,0.8,14.1
E00057531,45.9,37,3.7,13.3
E00057532,18.7,22.4,42.1,16.8
E00057533,49.2,38.1,0.8,11.9
E00057534,22.3,44.6,6.5,26.6
E00057535,43.5,46,0,10.5
E00057536,43.8,25.5,21.2,9.5
E00057537,50.5,43.2,1.8,4.5
E00057538,30.9,38.9,3.1,27.2
E00057539,50.5,39.4,0.9,9.2
E00057540,61.6,28.8,1.6,8
E00057541,71.2,27.1,0.8,0.8
E00057542,36.8,43.6,0,19.5
E00057543,46.7,45.6,0.5,7.2
E00057544,53.5,36.4,2.3,7.8
E00057545,54.5,36.4,0,9.1
E00057546,49.5,24.8,15.6,10.1
E00057547,33.9,44.4,0,21.8
E00057548,55.7,32.2,0,12.2
E00057549,44.9,30.7,0,24.4
E00057550,37.6,38.3,1.3,22.8
E00057551,66.9,28.9,0,4.1
E00057552,47.5,41.8,0,10.7
E00057553,56.6,34.1,0.8,8.5
E00057554,40.7,46.7,0,12.6
E00057555,67.8,26.3,0,5.9
E00057556,73.2,17.9,1.8,7.1
E00057557,50.4,38,0,11.6
E00057558,66.2,26.9,0,6.9
E00057559,40.8,48.7,0.7,9.9
E00057560,66.7,28.8,0.8,3.8
E00058539,6.4,10.9,80,2.7
E00058541,6.1,12.3,75.4,6.1
E00058544,2.4,11.9,76.8,8.9
E00058545,8,10.7,59.8,21.4
E00058548,7.5,15,64.6,12.9
E00058550,6.7,18.5,70.8,3.9
E00058551,42.8,34.6,13.2,9.4
E00058561,16.8,12.9,55.4,14.9
E00058562,30.3,21.8,43.7,4.2
E00058571,9.3,17.1,65.1,8.5
E00058572,9.7,28.6,43.2,18.4
E00058573,22.3,18.2,40.5,19
E00058575,14,22.8,58.8,4.4
E00058580,4.9,12.3,74.6,8.2
E00058590,21.2,22.6,44.5,11.7
E00058591,14,13.1,55.1,17.8
E00058592,11.1,29,46.3,13.6
E00058593,8.7,13.4,63,15
E00058597,2.4,22.9,65.3,9.4
E00058601,30.7,41.6,3.6,24.1
E00058602,37.4,28.5,26,8.1
E00058603,73.7,19.3,0,7
E00058604,66.4,26.9,0,6.7
E00058607,28.9,58.5,8.1,4.4
E00058608,7.7,17.7,63.1,11.5
E00058609,34.3,55.5,3.6,6.6
E00058610,54,33.3,0.7,12
E00058611,16.3,14,62.8,7
E00058612,16.8,42.4,21.6,19.2
E00058613,46.4,41.6,9.6,2.4
E00058614,33.6,43.1,5.1,18.2
E00058616,48.3,30.9,16.1,4.7
E00058618,40.8,47.5,0.8,10.8
E00058619,23,20.5,50,6.6
E00058620,31.5,26.7,29.5,12.3
E00058621,35,29.2,30,5.8
E00058622,34.7,16.1,36.4,12.7
E00058624,35.4,30.7,23.6,10.2
E00058625,41.5,46.6,0.8,11
E00058626,31.3,42,2.7,24.1
E00058635,18.5,21,35.5,25
E00058643,42.5,37.3,8.2,11.9
E00058644,40.4,45.6,0.9,13.2
E00058647,48.1,31,4.7,16.3
E00058648,23.3,47.4,16.4,12.9
E00058649,18.8,43.8,31.3,6.3
E00058650,39,32.5,17.1,11.4
E00058651,53.6,36.6,5.4,4.5
E00058652,28.7,42.6,14.4,14.4
E00058653,32.6,38.8,14.7,14
E00058654,45.9,43.2,1.8,9
E00058655,23.5,37.6,31.8,7.1
E00058656,51.7,33.3,1.7,13.3
E00058657,60.9,33,0.9,5.2
E00058658,65.8,28.3,0.8,5
E00058659,13.8,20.7,62.1,3.4
E00058660,33.1,30.5,23.7,12.7
E00058661,25.6,20.5,43.6,10.3
E00058662,12.9,29.3,37.9,19.8
E00058663,29.8,24.6,34.2,11.4
E00058664,53.6,37,0,9.4
E00058665,21.6,32.8,37.6,8
E00058666,62.2,29.7,0.9,7.2
E00058667,1.9,4.9,90.3,2.9
E00058668,40.9,38.2,1.6,19.4
E00058669,10.1,44.6,28.8,16.5
E00058670,15.8,25.8,45,13.3
E00165675,20.3,23,47.3,9.5
E00165676,68.8,29.2,0,2.1
E00165677,53.7,41.7,0.6,4
E00165678,2.5,17.7,72.2,7.6
E00187036,64.8,33.8,1.4,0
