areacd,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00057139,23.1,41.8,22.4,12.7
E00057476,5.1,39.8,40.7,14.4
E00057477,34.1,37.3,21.4,7.1
E00057478,19,44,26.7,10.3
E00057479,35.5,43.9,15.9,4.7
E00057480,19.3,51.3,21,8.4
E00057481,25.4,42.5,25.4,6.7
E00057482,18.6,44.2,30.1,7.1
E00057483,17.2,48.4,29.5,4.9
E00057484,30.1,48.7,15.9,5.3
E00057485,5.6,43.7,35.8,14.9
E00057486,7.4,53.3,28.7,10.7
E00057487,10.7,50.4,30.5,8.4
E00057496,23.9,39.1,25.4,11.6
E00057497,20.3,43.5,26.1,10.1
E00057498,17.7,39.5,32.7,10.2
E00057499,5.7,47.2,37.4,9.8
E00057500,15.7,60,19.1,5.2
E00057501,25.7,42.5,26.3,5.4
E00057502,18,33.8,39.8,8.3
E00057527,32.6,38.5,22.2,6.7
E00057528,7.6,43.2,39.8,9.3
E00057529,12.1,50,33.9,4
E00057530,10.2,46.5,31.5,11.8
E00057531,19.9,51.5,25,3.7
E00057532,38.7,39.6,15.1,6.6
E00057533,13.6,39.2,33.6,13.6
E00057534,32.6,42,24.6,0.7
E00057535,6.5,41.9,40.3,11.3
E00057536,34.3,36.5,22.6,6.6
E00057537,14.2,36.8,37.7,11.3
E00057538,27,41.7,25.8,5.5
E00057539,19.3,40.4,31.2,9.2
E00057540,18,45.9,26.2,9.8
E00057541,15.8,44.2,32.5,7.5
E00057542,18.4,52.9,25,3.7
E00057543,8.2,47.7,35.9,8.2
E00057544,14.7,37.2,34.9,13.2
E00057545,21,53.8,19.3,5.9
E00057546,27.8,46.3,22.2,3.7
E00057547,18.7,55.3,20.3,5.7
E00057548,17.8,55.9,22,4.2
E00057549,16,52.8,24,7.2
E00057550,10,46.7,34,9.3
E00057551,13.3,49.2,26.7,10.8
E00057552,6.6,37.7,43.4,12.3
E00057553,17.2,50,23.4,9.4
E00057554,5.9,42.2,40.7,11.1
E00057555,19.8,43.8,24.8,11.6
E00057556,19.5,42.5,28.3,9.7
E00057557,8.4,52.1,32.8,6.7
E00057558,13.1,51.5,28.5,6.9
E00057559,10.5,50,30.9,8.6
E00057560,7.5,47.4,33.1,12
E00058539,53.2,33.9,11,1.8
E00058541,43.9,39.5,14,2.6
E00058544,43.8,43.8,10.7,1.8
E00058545,58.4,30.1,9.7,1.8
E00058548,52.4,36.7,8.8,2
E00058550,38.2,43.3,13.5,5.1
E00058551,20.5,54.5,19.2,5.8
E00058561,43.6,43.6,9.9,3
E00058562,31.9,45.1,16.7,6.3
E00058571,41.7,33.1,21.3,3.9
E00058572,42,40.1,15,2.9
E00058573,35.2,50,12.3,2.5
E00058575,42.6,37.4,19.1,0.9
E00058580,49.2,32.5,13.5,4.8
E00058590,35.8,51.8,10.2,2.2
E00058591,57.5,33,9.4,0
E00058592,43.3,42.7,11,3
E00058593,58.9,27.4,13.7,0
E00058597,39.4,44.7,14.1,1.8
E00058601,12.4,56.2,24.1,7.3
E00058602,19,52.1,24,5
E00058603,12.4,58.4,26.5,2.7
E00058604,4.2,37.8,47.1,10.9
E00058607,4.4,31.6,54.4,9.6
E00058608,34.4,42,18.3,5.3
E00058609,4.4,34.3,46,15.3
E00058610,16.7,46.7,26,10.7
E00058611,40.5,45,12.2,2.3
E00058612,24.6,50.8,16.7,7.9
E00058613,16.7,29.4,41.3,12.7
E00058614,18.4,42.6,32.4,6.6
E00058616,18.1,43,31.5,7.4
E00058618,13.2,43.8,33.1,9.9
E00058619,34.1,45.5,13.8,6.5
E00058620,27.7,42.6,23.6,6.1
E00058621,23.3,46.7,25.8,4.2
E00058622,37.6,32.5,25.6,4.3
E00058624,28.6,34.9,31,5.6
E00058625,10.7,43,38.8,7.4
E00058626,14.2,48.7,33.6,3.5
E00058635,25.4,52.5,14.8,7.4
E00058643,13.5,57.9,24.1,4.5
E00058644,21.6,43.1,26.7,8.6
E00058647,22.5,44.2,26.4,7
E00058648,11.3,44.3,32.2,12.2
E00058649,20.8,36.8,36.8,5.6
E00058650,24.4,39.8,26.8,8.9
E00058651,16.4,42.7,29.1,11.8
E00058652,14.9,41.5,36.7,6.9
E00058653,16,45.8,31.3,6.9
E00058654,9.8,43.8,34.8,11.6
E00058655,24.4,37.8,31.7,6.1
E00058656,9.3,50,32.2,8.5
E00058657,14.4,44.9,31.4,9.3
E00058658,23.3,52.6,16.4,7.8
E00058659,35.1,39.9,20.9,4.1
E00058660,21.8,37.8,34.5,5.9
E00058661,36.4,34.7,25.4,3.4
E00058662,29.2,46.7,23.3,0.8
E00058663,30.7,48.2,17.5,3.5
E00058664,14.6,55.5,26.3,3.6
E00058665,22,48,25.2,4.7
E00058666,10.6,49.6,26.5,13.3
E00058667,68.9,27.2,2.9,1
E00058668,17.8,42.2,29.2,10.8
E00058669,23.6,46.5,24.3,5.6
E00058670,22,53.4,22,2.5
E00165675,36.8,35.5,22.4,5.3
E00165676,12.4,37.2,44.1,6.2
E00165677,15.4,38.9,36.6,9.1
E00165678,39.5,45.7,14.8,0
E00187036,8.5,49.3,31,11.3
