areacd,passports_all_4a-001,passports_all_4a-002,passports_all_4a-003
E00057139,85,6.9,8.1
E00057476,90.1,1.1,8.9
E00057477,72.4,0.7,26.9
E00057478,72.7,0.7,26.5
E00057479,73.9,1.1,25
E00057480,80.5,3.8,15.7
E00057481,82.4,1.1,16.5
E00057482,81.2,3.4,15.4
E00057483,77.9,1.9,20.2
E00057484,71.3,1.6,27.1
E00057485,82,2.2,15.8
E00057486,87.1,1.1,11.9
E00057487,86.3,1.1,12.6
E00057496,82.1,2,15.9
E00057497,86.2,4.7,9.1
E00057498,84.6,5.1,10.3
E00057499,93.4,2.1,4.5
E00057500,85.1,2.1,12.9
E00057501,82.4,4.5,13.1
E00057502,88.7,3.6,7.6
E00057527,82.8,2.9,14.3
E00057528,94.3,1.7,4
E00057529,84.3,4.2,11.5
E00057530,92.2,0.6,7.2
E00057531,86.5,4.1,9.5
E00057532,85.5,2.6,11.9
E00057533,89.6,2.7,7.7
E00057534,79.9,1.6,18.5
E00057535,90.6,2.1,7.3
E00057536,84.7,0.4,14.9
E00057537,91.2,2.6,6.3
E00057538,83,4.1,13
E00057539,85.9,3.1,11.1
E00057540,90.3,3,6.7
E00057541,88.4,3.3,8.3
E00057542,87.4,1.6,11
E00057543,88.3,5.8,5.8
E00057544,85.9,4.2,9.9
E00057545,83.1,3.3,13.6
E00057546,85,1.9,13.1
E00057547,91,2,7
E00057548,78.9,3.9,17.2
E00057549,84.7,3.9,11.4
E00057550,90.8,4.1,5
E00057551,94.6,0.4,5
E00057552,90.8,2.5,6.6
E00057553,90.9,2.2,6.9
E00057554,95.6,0.9,3.5
E00057555,83.3,1.6,15.2
E00057556,87.9,0.8,11.3
E00057557,92.6,2.6,4.8
E00057558,85.4,3,11.6
E00057559,90.8,2.2,7
E00057560,94.2,2.4,3.4
E00058539,64.4,4.6,31
E00058541,54.7,16.9,28.4
E00058544,53.5,20.3,26.2
E00058545,54,13.7,32.3
E00058548,60.8,15.8,23.3
E00058550,66.3,8.6,25.1
E00058551,82.2,4.1,13.7
E00058561,54.4,17.9,27.7
E00058562,77.7,4.8,17.5
E00058571,54.9,22,23.2
E00058572,62,17,20.9
E00058573,67.3,15.3,17.4
E00058575,66,11,23
E00058580,62.1,15.8,22.1
E00058590,69,10.9,20.1
E00058591,47.7,18.7,33.6
E00058592,62.1,14.1,23.7
E00058593,64.9,14.2,20.9
E00058597,62.1,15.4,22.5
E00058601,87.3,5.1,7.6
E00058602,81.3,3.4,15.4
E00058603,90.2,0.9,8.8
E00058604,89.5,1.5,9
E00058607,93.1,1.9,5.1
E00058608,61.3,3.9,34.8
E00058609,96.4,1.1,2.5
E00058610,88,3.8,8.2
E00058611,66.6,6,27.4
E00058612,80.3,4,15.7
E00058613,86.3,2.2,11.6
E00058614,81,2.7,16.3
E00058616,88.7,1.2,10.1
E00058618,93.5,0,6.5
E00058619,73.5,2.5,24
E00058620,86.2,1,12.8
E00058621,85.8,2.5,11.7
E00058622,79.7,5.1,15.2
E00058624,87.1,2.5,10.4
E00058625,88.9,1,10.1
E00058626,86.6,3.6,9.7
E00058635,80.9,3.6,15.5
E00058643,86.7,4.3,9
E00058644,85.5,3.2,11.2
E00058647,84.3,2.7,13
E00058648,87.4,3.4,9.2
E00058649,83.5,2.6,13.9
E00058650,86,1.6,12.4
E00058651,87.3,0,12.7
E00058652,86.3,2.1,11.6
E00058653,84.8,2.4,12.8
E00058654,89.5,2.5,8
E00058655,82.4,4.4,13.2
E00058656,96.2,0.8,3.1
E00058657,89.7,0.4,9.9
E00058658,89,0.9,10.1
E00058659,76.6,1.4,22
E00058660,84,4.7,11.3
E00058661,81.3,0.8,17.8
E00058662,74.7,5.2,20.1
E00058663,66.4,5.5,28.1
E00058664,79.6,3.5,16.8
E00058665,79.6,3.4,17
E00058666,90,1.7,8.4
E00058667,61.6,2.3,36
E00058668,86.5,2.7,10.8
E00058669,75.5,6,18.5
E00058670,74.4,6.2,19.4
E00165675,76.7,5.2,18.1
E00165676,91.4,2.2,6.4
E00165677,88,2.6,9.4
E00165678,59.2,11,29.8
E00187036,87.5,2.6,9.9
