areacd,hh_deprivation-001,hh_deprivation-002,hh_deprivation-003,hh_deprivation-004,hh_deprivation-005
E00057139,59.3,26.7,11.1,2.2,0.7
E00057476,52.5,32.2,11,4.2,0
E00057477,29.6,41.6,24,4.8,0
E00057478,39.1,27.8,24.3,8.7,0
E00057479,19.8,34.9,33,12.3,0
E00057480,54.1,32,10.7,3.3,0
E00057481,40.2,34.8,21.2,3.8,0
E00057482,44.2,34.5,16.8,4.4,0
E00057483,45.2,33.9,17.7,3.2,0
E00057484,36.6,24.1,23.2,16.1,0
E00057485,60.1,33.3,5.2,1.4,0
E00057486,45.1,39.3,13.1,2.5,0
E00057487,44.6,38.5,16.9,0,0
E00057496,41.9,33.1,21.3,3.7,0
E00057497,49.3,34.6,15.4,0.7,0
E00057498,47.6,38.8,11.6,2,0
E00057499,62.9,30.6,5.6,0.8,0
E00057500,36.8,45.3,14.5,3.4,0
E00057501,53.5,33.5,11.8,0.6,0.6
E00057502,69.9,23.3,5.3,1.5,0
E00057527,51.1,32.3,14.3,2.3,0
E00057528,63.2,28.2,6.8,1.7,0
E00057529,57.9,31,10.3,0.8,0
E00057530,64.6,23.6,10.2,1.6,0
E00057531,62.5,27.9,8.1,1.5,0
E00057532,39.4,38.5,17.4,4.6,0
E00057533,54.8,35.7,8.7,0.8,0
E00057534,60.1,27.5,9.4,2.9,0
E00057535,63.7,31.5,4,0.8,0
E00057536,37.2,35.8,21.9,5.1,0
E00057537,54.5,34.8,10.7,0,0
E00057538,46.9,37.7,12.3,2.5,0.6
E00057539,45.4,42.6,10.2,1.9,0
E00057540,51.2,40,8,0.8,0
E00057541,55.9,33.1,10.2,0.8,0
E00057542,58.1,33.8,5.1,2.9,0
E00057543,70.9,24.5,4.1,0.5,0
E00057544,48.1,34.9,15.5,1.6,0
E00057545,50.4,33.1,14.9,1.7,0
E00057546,40,38.2,20.9,0.9,0
E00057547,55.6,38.7,5.6,0,0
E00057548,50.9,31.9,15.5,1.7,0
E00057549,60.6,27.6,11,0.8,0
E00057550,64,30.7,4,1.3,0
E00057551,51.2,36.4,9.9,2.5,0
E00057552,75.4,19.7,4.9,0,0
E00057553,52.3,35.9,10.9,0.8,0
E00057554,60.4,32.8,6.7,0,0
E00057555,45.8,35.6,18.6,0,0
E00057556,57.5,31,11.5,0,0
E00057557,58.2,32.8,9,0,0
E00057558,40.3,41.9,17.8,0,0
E00057559,51.3,38.8,8.6,1.3,0
E00057560,61.7,29.3,9,0,0
E00058539,29.1,39.1,16.4,15.5,0
E00058541,23.7,34.2,32.5,8.8,0.9
E00058544,26.9,36.5,27.5,8.4,0.6
E00058545,25.9,42,25.9,6.3,0
E00058548,28.8,36.3,27.4,6.2,1.4
E00058550,36.9,31.3,20.1,11.7,0
E00058551,41.4,36.9,15.9,5.7,0
E00058561,35,31.1,15.5,16.5,1.9
E00058562,34,40.3,17.4,8.3,0
E00058571,31.5,36.2,22.8,9.4,0
E00058572,43.5,33.8,16.4,6.3,0
E00058573,34.7,27.4,27.4,10.5,0
E00058575,40.4,33.3,20.2,6.1,0
E00058580,20.2,41.1,33.1,5.6,0
E00058590,31.4,34.3,24.8,8.8,0.7
E00058591,23.4,34.6,29,13.1,0
E00058592,40.7,34,17.3,8,0
E00058593,37.9,31.5,17.7,12.9,0
E00058597,41.8,29.4,17.6,10,1.2
E00058601,56.1,28.8,12.2,2.9,0
E00058602,41.8,32.8,18.9,6.6,0
E00058603,46.5,41.2,12.3,0,0
E00058604,56.8,36.4,5.9,0.8,0
E00058607,66.7,25.2,3.7,4.4,0
E00058608,31.3,28.2,26.7,12.2,1.5
E00058609,69.9,25,5.1,0,0
E00058610,50.7,35.3,12.7,1.3,0
E00058611,20.2,41.1,28.7,10.1,0
E00058612,36.5,42.9,17.5,2.4,0.8
E00058613,57.1,23,11.1,8.7,0
E00058614,49.6,36.5,10.2,2.9,0.7
E00058616,47.7,38.3,9.4,4.7,0
E00058618,47.1,37.2,12.4,3.3,0
E00058619,34.1,35,19.5,10.6,0.8
E00058620,42.2,34,20.4,3.4,0
E00058621,45.8,31.7,17.5,4.2,0.8
E00058622,33.1,33.9,27.1,5.1,0.8
E00058624,40.2,44.1,12.6,3.1,0
E00058625,63.9,24.4,10.9,0.8,0
E00058626,62.8,25.7,8.8,2.7,0
E00058635,44.7,29.3,16.3,9.8,0
E00058643,52.3,35.6,8.3,3.8,0
E00058644,50.9,35.1,13.2,0.9,0
E00058647,41.1,39.5,18.6,0.8,0
E00058648,58.1,28.2,9.4,4.3,0
E00058649,47.3,27.9,17.1,7.8,0
E00058650,53.3,19.7,24.6,2.5,0
E00058651,53.2,29.4,13.8,2.8,0.9
E00058652,57.4,26.1,8.5,8,0
E00058653,48.9,37.4,8.4,5.3,0
E00058654,61.3,30.6,8.1,0,0
E00058655,40.5,36.9,16.7,6,0
E00058656,54.3,30.2,12.9,2.6,0
E00058657,46.6,43.1,10.3,0,0
E00058658,52.5,33.3,12.5,1.7,0
E00058659,29.1,28.4,33.8,8.8,0
E00058660,50,34.7,12.7,2.5,0
E00058661,28.8,38.1,23.7,9.3,0
E00058662,45.5,30.6,18.2,4.1,1.7
E00058663,31.6,40.4,22.8,5.3,0
E00058664,49.3,34.1,15.2,1.4,0
E00058665,36.2,36.2,23.6,3.9,0
E00058666,58.6,29.7,10.8,0.9,0
E00058667,29.2,27.4,34,8.5,0.9
E00058668,59.7,27.4,11.3,1.6,0
E00058669,46.1,33.3,17,3.5,0
E00058670,35.6,34.7,21.2,6.8,1.7
E00165675,36.5,36.5,21.6,5.4,0
E00165676,50,36.8,11.8,1.4,0
E00165677,46.9,35.4,16,1.7,0
E00165678,18.8,40,26.3,12.5,2.5
E00187036,53.5,28.2,14.1,4.2,0
