areacd,heating_type_3a-001,heating_type_3a-002
E00057139,2.2,97.8
E00057476,0.9,99.1
E00057477,2.3,97.7
E00057478,0,100
E00057479,1.9,98.1
E00057480,0,100
E00057481,1.5,98.5
E00057482,0.9,99.1
E00057483,3.2,96.8
E00057484,0,100
E00057485,1.4,98.6
E00057486,0.8,99.2
E00057487,0.8,99.2
E00057496,2.2,97.8
E00057497,0.7,99.3
E00057498,4.1,95.9
E00057499,0,100
E00057500,0.9,99.1
E00057501,1.2,98.8
E00057502,1.5,98.5
E00057527,1.5,98.5
E00057528,0,100
E00057529,2.4,97.6
E00057530,0.8,99.2
E00057531,2.2,97.8
E00057532,1.9,98.1
E00057533,0,100
E00057534,2.2,97.8
E00057535,1.6,98.4
E00057536,2.2,97.8
E00057537,0,100
E00057538,8,92
E00057539,4.7,95.3
E00057540,3.2,96.8
E00057541,0,100
E00057542,0.7,99.3
E00057543,0,100
E00057544,3.1,96.9
E00057545,0,100
E00057546,3.7,96.3
E00057547,2.4,97.6
E00057548,0.9,99.1
E00057549,3.1,96.9
E00057550,1.3,98.7
E00057551,0,100
E00057552,0,100
E00057553,0.8,99.2
E00057554,0.7,99.3
E00057555,0.8,99.2
E00057556,0,100
E00057557,0,100
E00057558,0,100
E00057559,0.7,99.3
E00057560,0,100
E00058539,0,100
E00058541,0.9,99.1
E00058544,0.6,99.4
E00058545,3.6,96.4
E00058548,0.7,99.3
E00058550,1.1,98.9
E00058551,1.3,98.7
E00058561,1,99
E00058562,0.7,99.3
E00058571,0.8,99.2
E00058572,1.5,98.5
E00058573,4.1,95.9
E00058575,0.8,99.2
E00058580,3.2,96.8
E00058590,1.5,98.5
E00058591,3.7,96.3
E00058592,0,100
E00058593,0.8,99.2
E00058597,0.6,99.4
E00058601,1.4,98.6
E00058602,0.8,99.2
E00058603,0,100
E00058604,1.7,98.3
E00058607,0,100
E00058608,0,100
E00058609,1.5,98.5
E00058610,0,100
E00058611,2.3,97.7
E00058612,4,96
E00058613,0.8,99.2
E00058614,0,100
E00058616,0.7,99.3
E00058618,0,100
E00058619,2.4,97.6
E00058620,0.7,99.3
E00058621,1.7,98.3
E00058622,0.9,99.1
E00058624,1.6,98.4
E00058625,0,100
E00058626,0.9,99.1
E00058635,0,100
E00058643,2.3,97.7
E00058644,2.6,97.4
E00058647,0,100
E00058648,0,100
E00058649,0.8,99.2
E00058650,1.6,98.4
E00058651,2.7,97.3
E00058652,0,100
E00058653,0.8,99.2
E00058654,0,100
E00058655,0,100
E00058656,2.5,97.5
E00058657,0,100
E00058658,0.8,99.2
E00058659,0,100
E00058660,0.9,99.1
E00058661,2.6,97.4
E00058662,0,100
E00058663,2.6,97.4
E00058664,2.2,97.8
E00058665,0,100
E00058666,0,100
E00058667,1,99
E00058668,1.6,98.4
E00058669,0,100
E00058670,2.5,97.5
E00165675,0,100
E00165676,0.7,99.3
E00165677,1.1,98.9
E00165678,3.8,96.2
E00187036,0,100
