areacd,accommodation_type_3a-001,accommodation_type_3a-002,accommodation_type_3a-003
E00068660,90.2,9.8,0
E00068662,99.2,0.8,0
E00068663,98.3,1.7,0
E00068665,75.4,24.6,0
E00068666,98.4,1.6,0
E00068667,73.2,26.8,0
E00068668,94.4,5.6,0
E00068672,100,0,0
E00068675,100,0,0
E00068678,98.5,1.5,0
E00068680,99.1,0.9,0
E00068682,87.4,12.6,0
E00068684,99.1,0.9,0
E00068688,100,0,0
E00068689,94.9,5.1,0
E00068691,91.6,8.4,0
E00068693,100,0,0
E00068694,56.2,43.8,0
E00068695,98.5,1.5,0
E00068696,99.2,0.8,0
E00068697,100,0,0
E00068699,100,0,0
E00068700,57,43,0
E00068739,78,22,0
E00068740,79.6,20.4,0
E00068741,100,0,0
E00068743,98.4,1,0.5
E00068744,97.4,2.6,0
E00068745,98.6,1.4,0
E00068747,92.6,7.4,0
E00068748,100,0,0
E00068749,100,0,0
E00068750,96.3,2.4,1.2
E00068751,98.6,1.4,0
E00068752,99.2,0.8,0
E00068753,99,1,0
E00068754,98.2,1.8,0
E00068755,51.4,47.9,0.7
E00068756,83,17,0
E00068757,84.2,15.8,0
E00068758,93.6,6.4,0
E00068759,90.5,9.5,0
E00068760,99.3,0.7,0
E00068761,97.1,2.9,0
E00068762,57.8,42.2,0
E00068763,79,21,0
E00068764,58.6,41.4,0
E00068765,100,0,0
E00068766,31.8,68.2,0
E00068767,84.2,15.8,0
E00068768,57.3,42.7,0
E00068769,98.4,1.6,0
E00068770,69.4,30.6,0
E00068771,57.1,42.9,0
E00068772,34.1,65.9,0
E00068773,76.2,23.8,0
E00068775,65.4,34.6,0
E00068776,77.1,22.9,0
E00068777,74.4,24.8,0.8
E00068778,76.9,23.1,0
E00068779,70.6,29.4,0
E00068780,100,0,0
E00068781,55.5,44.5,0
E00068782,26.2,73.8,0
E00069053,87.7,12.3,0
E00069063,94.9,5.1,0
E00069064,100,0,0
E00069065,100,0,0
E00069066,99.1,0.9,0
E00069067,97.8,2.2,0
E00069068,100,0,0
E00069069,100,0,0
E00069071,94.3,5.7,0
E00069072,75.1,24.9,0
E00069073,61.5,37.9,0.5
E00069074,79.7,20.3,0
E00069075,98.3,1.7,0
E00069076,47.5,51.9,0.6
E00069077,99.1,0.9,0
E00069246,97,3,0
E00069247,99.2,0.8,0
E00069248,92.2,7.8,0
E00069249,100,0,0
E00069251,90.1,9.9,0
E00069253,99,1,0
E00069277,85.6,14.4,0
E00069278,100,0,0
E00069279,87.2,12.8,0
E00069280,98,2,0
E00069281,96.8,3.2,0
E00069282,98.9,1.1,0
E00069283,100,0,0
E00069284,87.3,12.7,0
E00069285,99.1,0.9,0
E00069286,100,0,0
E00069287,77.9,22.1,0
E00069288,100,0,0
E00069289,100,0,0
E00069290,2.3,97.7,0
E00069291,3,97,0
E00069295,100,0,0
E00069296,4.1,95.9,0
E00130025,78.4,21,0.6
E00130026,83.7,16.3,0
E00130027,98.9,1.1,0
E00130029,95.7,4.3,0
E00130030,100,0,0
E00130032,100,0,0
E00130033,99.2,0.8,0
E00130034,99.2,0.8,0
E00130035,96.6,3.4,0
E00130036,22.5,77.5,0
E00130037,100,0,0
E00130038,86.6,13.4,0
E00130039,100,0,0
E00130040,99.1,0.9,0
E00130056,94.5,5.5,0
E00130057,97,3,0
E00130059,76.9,23.1,0
E00130060,99.3,0,0.7
E00130062,56.8,43.2,0
E00130065,100,0,0
E00130066,100,0,0
E00130067,94.7,5.3,0
E00130068,91,9,0
E00130069,100,0,0
E00130070,100,0,0
E00130256,95.1,4.9,0
E00130257,90.9,9.1,0
E00130258,100,0,0
E00130259,99.1,0.9,0
E00130260,100,0,0
E00130261,59.2,40,0.8
E00130262,55.2,44.8,0
E00130263,78.5,21,0.5
E00130264,83,16.4,0.6
E00130268,95.9,4.1,0
E00130269,100,0,0
E00130270,100,0,0
E00130272,92.4,7.6,0
E00130273,93.3,6.7,0
E00130274,71.4,28.6,0
E00130341,98.1,1.9,0
E00130589,100,0,0
E00130590,100,0,0
E00130592,100,0,0
E00130593,99.2,0.8,0
E00130594,99.1,0.9,0
E00131145,100,0,0
E00131147,100,0,0
E00131148,99.3,0.7,0
E00131150,99.2,0.8,0
E00131156,92.9,7.1,0
E00131157,94.9,5.1,0
E00131158,100,0,0
E00131159,100,0,0
E00131161,100,0,0
E00131162,100,0,0
E00131163,99.1,0,0.9
E00131164,93.3,6.7,0
E00131165,100,0,0
E00165830,77.4,22.6,0
E00165831,97.7,2.3,0
E00169469,95.3,4.7,0
E00169474,41,59,0
E00169537,99.1,0.9,0
E00169539,70.7,29.3,0
E00169541,98.5,1.5,0
E00169542,30.9,69.1,0
E00169544,100,0,0
E00169548,70,30,0
E00169569,100,0,0
E00170681,98.4,1.6,0
E00170682,100,0,0
E00173345,74.6,24.6,0.8
E00173347,83.7,16.3,0
E00178479,92.2,6.9,1
E00178508,82.7,17.3,0
E00178524,97.1,2.9,0
E00178539,100,0,0
E00178544,94.9,5.1,0
E00178550,100,0,0
E00178577,97.8,2.2,0
E00178588,66.7,33.3,0
E00178589,48.5,51.5,0
E00178617,95.8,4.2,0
E00178629,96.3,3.7,0
E00187372,100,0,0
E00187376,100,0,0
E00187412,98,2,0
E00187440,100,0,0
