areacd,hh_tenure_5a-000,hh_tenure_5a-001,hh_tenure_5a-002,hh_tenure_5a-003
E00068660,37.3,31.4,0,31.4
E00068662,48.4,32.3,0,19.4
E00068663,37.3,28.8,4.2,29.7
E00068665,11.4,17.9,62.9,7.9
E00068666,27.7,30.8,23.8,17.7
E00068667,16.7,22.2,50,11.1
E00068668,13.7,15.3,54,16.9
E00068672,20.8,30.8,36.7,11.7
E00068675,24.3,35.7,27.9,12.1
E00068678,26,21.4,46.6,6.1
E00068680,17.1,30.6,37.8,14.4
E00068682,18.8,30.5,32.8,18
E00068684,39.4,36.7,2.8,21.1
E00068688,45,37.8,0.9,16.2
E00068689,48.3,29.3,1.7,20.7
E00068691,47.7,31.8,6.5,14
E00068693,47.1,26,3.8,23.1
E00068694,26.8,24.4,31.5,17.3
E00068695,13,9.2,67.9,9.9
E00068696,14.3,26.9,44.5,14.3
E00068697,26.6,20.2,43.1,10.1
E00068699,22.7,16.4,45.3,15.6
E00068700,16.7,11.4,65.2,6.8
E00068739,34.8,27.7,23.4,14.2
E00068740,24.6,20.1,43.3,11.9
E00068741,27.6,37.4,3.3,31.7
E00068743,20.9,57.1,12,9.9
E00068744,40.8,36.2,8.6,14.5
E00068745,39.3,42.9,2.1,15.7
E00068747,24.1,37.4,16.7,21.8
E00068748,45.2,46.6,1.4,6.8
E00068749,26.5,46,0.9,26.5
E00068750,32.9,45.1,3.7,18.3
E00068751,53.1,31.7,2.1,13.1
E00068752,16.7,50,2.5,30.8
E00068753,44.1,44.1,2.9,8.8
E00068754,40.4,34.2,8.8,16.7
E00068755,12,19,47.2,21.8
E00068756,1.9,2.8,89.6,5.7
E00068757,33.6,34.4,1.6,30.3
E00068758,39.4,30.7,5.5,24.4
E00068759,29.6,36.5,6.1,27.8
E00068760,12.5,23.5,55.9,8.1
E00068761,38.1,36.2,7.6,18.1
E00068762,13.8,15.9,60.9,9.4
E00068763,25.2,25.2,38.2,11.4
E00068764,6.8,13.6,66,13.6
E00068765,12.8,15.1,59.3,12.8
E00068766,6,10,75.3,8.7
E00068767,8.6,15.5,66.4,9.5
E00068768,7.7,11.5,74.6,6.2
E00068769,51.2,34.1,0.8,14
E00068770,12.1,12.9,48.5,26.5
E00068771,11.7,9.7,65.6,13
E00068772,3.5,17,71.6,7.8
E00068773,6.1,18.8,65.5,9.7
E00068775,19,19,35,27
E00068776,9.6,8.7,75,6.7
E00068777,11.8,4.4,77.9,5.9
E00068778,6.9,16,64.9,12.2
E00068779,13.6,13.6,56.8,16.1
E00068780,38.6,31.8,0,29.5
E00068781,9.2,8.4,73.1,9.2
E00068782,1.6,0,88.1,10.3
E00069053,40.4,34.9,1.4,23.3
E00069063,44.4,40.2,3.4,12
E00069064,32.2,51,0.7,16.1
E00069065,57.4,30.3,1.6,10.7
E00069066,46.7,41.1,1.9,10.3
E00069067,49.5,33,3.3,14.3
E00069068,61.8,23.6,0.8,13.8
E00069069,48.4,34.8,0.6,16.1
E00069071,45.3,34.9,2.8,17
E00069072,30,26.7,3.2,40.1
E00069073,20.9,35.2,5.6,38.3
E00069074,42.6,35.5,2.1,19.9
E00069075,47.5,34.2,2.5,15.8
E00069076,7.4,8.6,16.6,67.5
E00069077,38.6,45.6,1.8,14
E00069246,27.8,28.4,29,14.8
E00069247,52.5,28.3,1.7,17.5
E00069248,16.1,19.6,44.6,19.6
E00069249,23.8,22.2,46.8,7.1
E00069251,31.4,24.8,23.5,20.3
E00069253,17.2,21.2,48.5,13.1
E00069277,21.5,20,40,18.5
E00069278,22.1,17.3,43.3,17.3
E00069279,26.1,13.3,37.2,23.3
E00069280,13.1,13.1,58.6,15.2
E00069281,22.4,21.6,39.2,16.8
E00069282,54.7,35.8,1.1,8.4
E00069283,18.8,36.8,34.2,10.3
E00069284,15.8,21.8,53.5,8.9
E00069285,13.5,33.3,41.4,11.7
E00069286,19.3,30.1,43.4,7.2
E00069287,13.4,22.7,51.7,12.2
E00069288,21.2,26.5,40.7,11.5
E00069289,15.4,20.3,48.8,15.4
E00069290,4.6,0.8,87.8,6.9
E00069291,4,0,77.2,18.8
E00069295,29,34,26,11
E00069296,4,1.3,85.9,8.7
E00130025,28.6,30.4,3.6,37.5
E00130026,43.5,34.4,16.9,5.2
E00130027,34.4,40.6,16.7,8.3
E00130029,51,37.4,0,11.6
E00130030,51.3,41.9,1.7,5.1
E00130032,43.8,44.9,4,7.4
E00130033,38.7,51.3,0,10.1
E00130034,68.4,24.8,0,6.8
E00130035,59.5,30.2,0,10.3
E00130036,31.3,13.8,48.8,6.3
E00130037,62.3,33.6,0,4.1
E00130038,27.3,20.3,27.3,25
E00130039,45.2,40.3,1.6,12.9
E00130040,43.6,44.4,0,12
E00130056,37.8,37.1,11.2,14
E00130057,59.7,29.9,1.5,9
E00130059,45.6,35.6,1.1,17.8
E00130060,58.4,32.8,0,8.8
E00130062,15.4,22.2,51.3,11.1
E00130065,51.1,40,0.7,8.1
E00130066,45.9,49.2,0,4.9
E00130067,59.4,26.3,0,14.3
E00130068,59.3,26.8,3.3,10.6
E00130069,56.8,38.6,0.8,3.8
E00130070,53.8,37.1,0.8,8.3
E00130256,50.4,26.4,12.4,10.7
E00130257,37.7,41.6,7.8,13
E00130258,42,34.3,11.9,11.9
