areacd,country_of_birth_3a-001,country_of_birth_3a-002
E00068660,52,48
E00068662,63.2,36.8
E00068663,52.5,47.5
E00068665,70.7,29.3
E00068666,63.8,36.2
E00068667,68.8,31.2
E00068668,75.6,24.4
E00068672,67.3,32.7
E00068675,68.8,31.2
E00068678,69.8,30.2
E00068680,68.8,31.2
E00068682,70.2,29.8
E00068684,61.6,38.4
E00068688,67,33
E00068689,56.7,43.3
E00068691,66.5,33.5
E00068693,53.4,46.6
E00068694,64.4,35.6
E00068695,74.5,25.5
E00068696,72.8,27.2
E00068697,77.9,22.1
E00068699,77.9,22.1
E00068700,70.5,29.5
E00068739,67.7,32.3
E00068740,63.2,36.8
E00068741,60.6,39.4
E00068743,77,23
E00068744,68.1,31.9
E00068745,73.1,26.9
E00068747,67.7,32.3
E00068748,81.1,18.9
E00068749,76.3,23.7
E00068750,79.3,20.7
E00068751,70,30
E00068752,77.2,22.8
E00068753,84,16
E00068754,73.9,26.1
E00068755,72.5,27.5
E00068756,84.2,15.8
E00068757,79.2,20.8
E00068758,74.5,25.5
E00068759,78.6,21.4
E00068760,76.4,23.6
E00068761,74.6,25.4
E00068762,68.1,31.9
E00068763,73.6,26.4
E00068764,68.2,31.8
E00068765,71.4,28.6
E00068766,64.1,35.9
E00068767,68,32
E00068768,66.5,33.5
E00068769,64.3,35.7
E00068770,68.7,31.3
E00068771,64,36
E00068772,60.2,39.8
E00068773,68.3,31.7
E00068775,66.7,33.3
E00068776,71.6,28.4
E00068777,72.1,27.9
E00068778,75.2,24.8
E00068779,60.1,39.9
E00068780,57.3,42.7
E00068781,67.6,32.4
E00068782,69.3,30.7
E00069053,69.6,30.4
E00069063,74.3,25.7
E00069064,73.7,26.3
E00069065,70.1,29.9
E00069066,77.6,22.4
E00069067,77.1,22.9
E00069068,74.9,25.1
E00069069,66.6,33.4
E00069071,75.1,24.9
E00069072,53.3,46.7
E00069073,63.6,36.4
E00069074,73,27
E00069075,71.9,28.1
E00069076,53,47
E00069077,74.8,25.2
E00069246,73.8,26.2
E00069247,65.1,34.9
E00069248,75.4,24.6
E00069249,80.3,19.8
E00069251,73.6,26.4
E00069253,70,30
E00069277,84.2,15.8
E00069278,84.4,15.6
E00069279,76.8,23.2
E00069280,77.3,22.7
E00069281,77.5,22.5
E00069282,62.9,37.1
E00069283,69.2,30.8
E00069284,78.7,21.3
E00069285,76.6,23.4
E00069286,83.3,16.7
E00069287,80.7,19.3
E00069288,75.8,24.2
E00069289,71.9,28.1
E00069290,71.1,28.9
E00069291,74.6,25.4
E00069295,78.4,21.6
E00069296,75,25
E00130025,90.8,9.2
E00130026,90.5,9.5
E00130027,92.3,7.7
E00130029,77.8,22.2
E00130030,86,14
E00130032,91.8,8.2
E00130033,94.4,5.6
E00130034,89.3,10.7
E00130035,89.8,10.2
E00130036,90.5,9.5
E00130037,90.3,9.7
E00130038,90,10
E00130039,95.8,4.2
E00130040,93.3,6.7
E00130056,90.1,9.9
E00130057,85.4,14.6
E00130059,83.5,16.5
E00130060,92.2,7.8
E00130062,87.3,12.7
E00130065,86,14
E00130066,86.6,13.4
E00130067,91.7,8.3
E00130068,90.8,9.2
E00130069,89.4,10.6
E00130070,88.1,11.9
E00130256,95.4,4.6
E00130257,96.6,3.4
E00130258,94.8,5.2
E00130259,96.4,3.6
E00130260,93.9,6.1
E00130261,94.1,5.9
E00130262,94.4,5.6
E00130263,95.7,4.3
E00130264,95,5
E00130268,96.6,3.4
E00130269,93.4,6.6
E00130270,93.4,6.6
E00130272,97.8,2.2
E00130273,96,4
E00130274,93.1,6.9
E00130341,95.9,4.1
E00130589,95.2,4.8
E00130590,97.8,2.2
E00130592,95.1,4.9
E00130593,91.1,8.9
E00130594,96.5,3.5
E00131145,93.8,6.2
E00131147,94.5,5.5
E00131148,94.5,5.5
E00131150,90.9,9.1
E00131156,95,5
E00131157,96.5,3.5
E00131158,95.3,4.7
E00131159,89.7,10.3
E00131161,92.5,7.5
E00131162,88.6,11.4
E00131163,84.9,15.1
E00131164,92.5,7.5
E00131165,89.5,10.5
E00165830,81.6,18.4
E00165831,79.8,20.2
E00169469,61.7,38.3
E00169474,47.2,52.8
E00169537,58.8,41.2
E00169539,56.6,43.4
E00169541,56.4,43.6
E00169542,43.1,56.9
E00169544,55.5,44.5
E00169548,67.1,32.9
E00169569,54.8,45.2
E00170681,93.6,6.4
E00170682,95,5
E00173345,89.2,10.8
E00173347,95.3,4.7
E00178479,76.1,23.9
E00178508,52.7,47.3
E00178524,52.2,47.8
E00178539,92.6,7.4
E00178544,93.6,6.4
E00178550,94,6
E00178577,92.1,7.9
E00178588,69.5,30.5
E00178589,67.4,32.6
E00178617,90.8,9.2
E00178629,92.9,7.1
E00187372,88,12
E00187376,93,7
E00187412,82.9,17.1
E00187440,86.1,13.9
