areacd,in_full_time_education-001,in_full_time_education-002
E00068660,21.9,78.1
E00068662,21.4,78.6
E00068663,24.5,75.5
E00068665,30,70
E00068666,26.4,73.6
E00068667,24.7,75.3
E00068668,31.1,68.9
E00068672,38.3,61.7
E00068675,29.7,70.3
E00068678,24.1,75.9
E00068680,28.2,71.8
E00068682,31.1,68.9
E00068684,23.7,76.3
E00068688,25.6,74.4
E00068689,23.2,76.8
E00068691,21.8,78.2
E00068693,18.8,81.2
E00068694,18.2,81.8
E00068695,34.3,65.7
E00068696,33.3,66.7
E00068697,30.4,69.6
E00068699,28.8,71.2
E00068700,34.9,65.1
E00068739,25.3,74.7
E00068740,21.1,78.9
E00068741,25,75
E00068743,22.8,77.2
E00068744,17.3,82.7
E00068745,16.7,83.3
E00068747,26.4,73.6
E00068748,19.2,80.8
E00068749,22.7,77.3
E00068750,16.4,83.6
E00068751,13.4,86.6
E00068752,21.1,78.9
E00068753,16.7,83.3
E00068754,20,80
E00068755,28.3,71.7
E00068756,35.2,64.8
E00068757,15.3,84.7
E00068758,15.9,84.1
E00068759,17.5,82.5
E00068760,26.9,73.1
E00068761,14.3,85.7
E00068762,28.6,71.4
E00068763,23.3,76.7
E00068764,34.6,65.4
E00068765,30.2,69.8
E00068766,30,70
E00068767,37.3,62.7
E00068768,37,63
E00068769,15.6,84.4
E00068770,32.2,67.8
E00068771,29.3,70.7
E00068772,33.1,66.9
E00068773,32.7,67.3
E00068775,18.1,81.9
E00068776,27.9,72.1
E00068777,33.3,66.7
E00068778,30.6,69.4
E00068779,35,65
E00068780,19,81
E00068781,32.3,67.7
E00068782,33.1,66.9
E00069053,23,77
E00069063,11.3,88.7
E00069064,21.7,78.3
E00069065,17.8,82.2
E00069066,18.3,81.7
E00069067,22.8,77.2
E00069068,19.6,80.4
E00069069,17.8,82.2
E00069071,21.7,78.3
E00069072,22.1,77.9
E00069073,20.9,79.1
E00069074,18.4,81.6
E00069075,11.3,88.7
E00069076,25.1,74.9
E00069077,21.4,78.6
E00069246,31.1,68.9
E00069247,22.4,77.6
E00069248,33.9,66.1
E00069249,32.5,67.5
E00069251,24.5,75.5
E00069253,32.8,67.2
E00069277,22.7,77.3
E00069278,31.8,68.2
E00069279,16.1,83.9
E00069280,37.5,62.5
E00069281,32.6,67.4
E00069282,18.1,81.9
E00069283,31.1,68.9
E00069284,27.2,72.8
E00069285,34.1,65.9
E00069286,30.2,69.8
E00069287,23,77
E00069288,34.5,65.5
E00069289,36.4,63.6
E00069290,38.3,61.7
E00069291,33.3,66.7
E00069295,32.4,67.6
E00069296,35.3,64.7
E00130025,16,84
E00130026,16,84
E00130027,21.9,78.1
E00130029,22,78
E00130030,18,82
E00130032,16.9,83.1
E00130033,19.9,80.1
E00130034,16.3,83.7
E00130035,17.2,82.8
E00130036,7.6,92.4
E00130037,13.9,86.1
E00130038,13.3,86.7
E00130039,16.4,83.6
E00130040,16.8,83.2
E00130056,19.3,80.7
E00130057,14,86
E00130059,21.1,78.9
E00130060,15,85
E00130062,15.4,84.6
E00130065,15.9,84.1
E00130066,19.1,80.9
E00130067,17.9,82.1
E00130068,23.9,76.1
E00130069,17.4,82.6
E00130070,17.8,82.2
E00130256,17.5,82.5
E00130257,16.4,83.6
E00130258,16,84
E00130259,24.6,75.4
E00130260,15.8,84.2
E00130261,13.9,86.1
E00130262,9.2,90.8
E00130263,14.6,85.4
E00130264,11.4,88.6
E00130268,25.3,74.7
E00130269,14.1,85.9
E00130270,19.4,80.6
E00130272,18,82
E00130273,22.2,77.8
E00130274,16.1,83.9
E00130341,9.5,90.5
E00130589,11.1,88.9
E00130590,13.3,86.7
E00130592,9.7,90.3
E00130593,20.2,79.8
E00130594,11.8,88.2
E00131145,18,82
E00131147,11.3,88.7
E00131148,20.8,79.2
E00131150,20.1,79.9
E00131156,19.4,80.6
E00131157,16.8,83.2
E00131158,11,89
E00131159,18.9,81.1
E00131161,15.8,84.2
E00131162,14.9,85.1
E00131163,17.6,82.4
E00131164,18.9,81.1
E00131165,19.5,80.5
E00165830,26.6,73.4
E00165831,10.3,89.7
E00169469,21,79
E00169474,22.4,77.6
E00169537,27,73
E00169539,18.3,81.7
E00169541,24.4,75.6
E00169542,16.4,83.6
E00169544,20.5,79.5
E00169548,19.5,80.5
E00169569,21.9,78.1
E00170681,20.7,79.3
E00170682,26.8,73.2
E00173345,18.1,81.9
E00173347,19.1,80.9
E00178479,16.6,83.4
E00178508,40.5,59.5
E00178524,25.4,74.6
E00178539,12.5,87.5
E00178544,21.9,78.1
E00178550,15.8,84.2
E00178577,20.8,79.2
E00178588,40.3,59.7
E00178589,21.9,78.1
E00178617,13.6,86.4
E00178629,9.5,90.5
E00187372,14.8,85.2
E00187376,13.4,86.6
E00187412,25.8,74.2
E00187440,24.4,75.6
