areacd,english_proficiency_4a-001,english_proficiency_4a-002,english_proficiency_4a-003
E00068660,64.1,29.2,6.8
E00068662,69.9,22.1,8
E00068663,64.5,26.4,9.1
E00068665,82.3,12.8,4.9
E00068666,72.8,19,8.1
E00068667,79.4,14.8,5.8
E00068668,78.7,16.8,4.5
E00068672,74.9,20.3,4.8
E00068675,76.5,18.4,5.1
E00068678,80.4,14.6,5
E00068680,76.4,19,4.5
E00068682,79.7,17.5,2.8
E00068684,69.8,21.5,8.7
E00068688,70.5,21.8,7.7
E00068689,64.5,28.4,7
E00068691,72.9,22.5,4.6
E00068693,66.2,25.3,8.5
E00068694,73.3,20,6.7
E00068695,84.4,11.7,3.9
E00068696,76.3,18.7,5
E00068697,83.4,14.9,1.7
E00068699,87.2,10.1,2.8
E00068700,81.2,14.7,4.1
E00068739,81.4,15.2,3.4
E00068740,77.6,18.6,3.8
E00068741,74.4,19.9,5.7
E00068743,87.8,10.7,1.6
E00068744,81.1,15.9,3
E00068745,82,13.4,4.6
E00068747,70.7,26.7,2.6
E00068748,88.2,11,0.9
E00068749,84.3,13.9,1.7
E00068750,83.3,15.9,0.9
E00068751,84.3,12.3,3.3
E00068752,84.7,12.5,2.7
E00068753,90.7,7.3,2
E00068754,83.8,13.6,2.6
E00068755,79.8,17.3,2.9
E00068756,94.2,5.1,0.7
E00068757,88,10,2
E00068758,85.7,11.9,2.4
E00068759,80.8,18.4,0.9
E00068760,87.8,9.1,3.2
E00068761,83.2,16.4,0.4
E00068762,83.9,14.7,1.4
E00068763,84.4,11.9,3.6
E00068764,80,14.2,5.8
E00068765,83.5,11.5,5
E00068766,78.1,17.6,4.3
E00068767,79.2,13.4,7.4
E00068768,74.3,21.9,3.7
E00068769,72.6,23.4,4
E00068770,81.3,13.9,4.8
E00068771,67.4,27.7,5
E00068772,68.3,26.8,4.9
E00068773,79.7,17.6,2.8
E00068775,77.1,15.7,7.1
E00068776,83.5,11.4,5.1
E00068777,83,13.6,3.3
E00068778,83.8,13.8,2.4
E00068779,74.3,20.5,5.2
E00068780,73.6,21.7,4.7
E00068781,80.9,16,3.1
E00068782,83.7,14.9,1.4
E00069053,87.3,10,2.8
E00069063,84.2,11.3,4.5
E00069064,85.6,11.1,3.3
E00069065,74.9,19.1,6
E00069066,80.8,16.1,3.1
E00069067,85.5,10.9,3.6
E00069068,77.9,16.8,5.3
E00069069,75,20.7,4.3
E00069071,86.7,11.6,1.7
E00069072,65.2,28.8,6
E00069073,68.5,26.3,5.2
E00069074,81.2,15.6,3.2
E00069075,76.8,21.4,1.8
E00069076,65.3,29.2,5.6
E00069077,80.2,17.4,2.4
E00069246,83,14.1,2.9
E00069247,72.3,25.2,2.5
E00069248,82.8,13.6,3.6
E00069249,85.9,9.7,4.4
E00069251,86.9,11.3,1.8
E00069253,74.6,18.3,7.2
E00069277,90.5,7.7,1.7
E00069278,87.9,8.8,3.3
E00069279,84.8,11.2,4
E00069280,83.6,13.7,2.7
E00069281,85.9,11.5,2.6
E00069282,70.5,23.7,5.8
E00069283,79.9,15.4,4.7
E00069284,88.4,10.2,1.4
E00069285,82.2,14.4,3.5
E00069286,85.1,12.2,2.7
E00069287,87.4,11,1.7
E00069288,82.4,12.6,5
E00069289,76.4,18.9,4.7
E00069290,77.9,18.9,3.2
E00069291,83.7,14.3,2
E00069295,84.4,13.6,2
E00069296,84.4,12.9,2.6
E00130025,94.7,4.7,0.6
E00130026,94.6,4.3,1.1
E00130027,92.6,7.4,0
E00130029,85.1,11.6,3.3
E00130030,92,6.8,1.2
E00130032,98.5,1,0.5
E00130033,99,1,0
E00130034,97.7,2.3,0
E00130035,96.8,1.6,1.6
E00130036,96.2,1.9,1.9
E00130037,96,2.2,1.8
E00130038,95.1,2.2,2.6
E00130039,97.9,2.1,0
E00130040,96.8,2.9,0.4
E00130056,92.2,6.4,1.4
E00130057,94.9,4.1,1
E00130059,91.8,6.1,2.1
E00130060,97.5,2.5,0
E00130062,92.3,5.3,2.4
E00130065,91.6,6.3,2.1
E00130066,94.3,4.5,1.2
E00130067,98.1,1.9,0
E00130068,91.7,7.3,1
E00130069,95.3,4.4,0.3
E00130070,93.9,5.8,0.3
E00130256,99.2,0.8,0
E00130257,99.7,0.3,0
E00130258,98.6,1.4,0
E00130259,98.6,0.9,0.5
E00130260,98.5,1.5,0
E00130261,96.5,3.5,0
E00130262,99.5,0.5,0
E00130263,99.3,0.5,0.2
