areacd,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00078250,4.6,17.6,40.7,37
E00112681,0.9,34.5,44,20.7
E00112682,2.9,12.4,27,57.7
E00112683,8.7,13.6,31.1,46.6
E00112684,8.1,25.3,30.3,36.4
E00112685,7.9,11.8,39.4,40.9
E00112686,8.5,22.5,43.7,25.4
E00112687,7.4,23.4,18.1,51.1
E00112688,3.9,29.4,37.3,29.4
E00112695,2.1,21.9,46.6,29.5
E00112753,3.1,14.3,39.8,42.9
E00112754,10.6,15.4,33.7,40.4
E00112755,2.5,11.8,25.2,60.5
E00112760,0,25,56.3,18.8
E00112761,4.3,31.3,13.9,50.4
E00112762,0,12.6,25.2,62.2
E00112764,2.9,31.9,37.7,27.5
E00112765,6.6,27,32,34.4
E00112766,4.4,16.7,47.4,31.6
E00112767,6.7,14.6,30.3,48.3
E00112768,3.8,3.1,34.4,58.8
E00112769,3.7,14.1,55.6,26.7
E00112770,0.8,9.2,60,30
E00112771,11.6,37.2,36.4,14.9
E00112772,0.8,2.4,86.6,10.2
E00112773,2.9,25.1,63.3,8.7
E00112775,22,15.4,40.7,22
E00112776,0,4.7,48.8,46.5
E00112777,15.6,5.9,65.9,12.6
E00112778,1.7,3.5,64.3,30.4
E00112779,23.7,30.5,39,6.8
E00112780,1.7,17.2,64.7,16.4
E00112781,0,0.7,48.2,51.1
E00112783,1.1,4.2,17.9,76.8
E00112784,22,39.4,37,1.6
E00112785,1.1,1.1,33.3,64.4
E00112786,5.2,35.1,33,26.8
E00112787,19,31.7,27,22.2
E00112788,2.6,5.2,68.1,24.1
E00112789,0,10.4,70.1,19.4
E00112790,1.5,6.2,32.3,60
E00112791,36.4,29,32.7,1.9
E00112792,0.9,11.9,74.3,12.8
E00112793,35.6,33.2,16.8,14.4
E00112794,8.2,18.7,61.2,11.9
E00112795,36.4,39.2,14.8,9.6
E00112796,38.5,50,9.2,2.3
E00112797,55.6,23.8,13.5,7.1
