areacd,highest_qualification_6a-000,highest_qualification_6a-001,highest_qualification_6a-002,highest_qualification_6a-003,highest_qualification_6a-004
E00078250,14.9,36.9,7.2,38.3,2.7
E00112681,10.4,44.6,5.8,36.7,2.5
E00112682,8,37.4,5.6,45.1,3.8
E00112683,8,36.7,2.1,53.2,0
E00112684,7.7,35.7,4.4,52.2,0
E00112685,9.4,36.7,3.7,46.9,3.3
E00112686,13.3,43.4,4.8,35.3,3.2
E00112687,10.6,42.4,2.4,42.9,1.8
E00112688,17,37.2,6.4,36.2,3.2
E00112695,12.6,34.6,4.5,46.5,1.9
E00112753,8.4,36.3,4.7,50,0.5
E00112754,9.5,33.3,4.5,51.2,1.5
E00112755,8.8,32.9,0.4,55,2.8
E00112760,15.2,42.4,6.5,35.9,0
E00112761,15.8,30.2,4.1,46.8,3.2
E00112762,13.8,28,3.7,52.8,1.6
E00112764,6.5,42.3,4.1,43.1,4.1
E00112765,10.2,41.8,5.3,40.2,2.5
E00112766,14.2,40.5,4.3,39.2,1.7
E00112767,9.1,32.2,4.8,51,2.9
E00112768,10.7,37.4,6.9,42,3.1
E00112769,22.7,46.9,5.5,22.3,2.6
E00112770,15.4,45.4,9.2,26.9,3.1
E00112771,16.7,56.6,3.2,21.3,2.3
E00112772,15.9,55.4,5.5,20.3,3
E00112773,15.8,53.5,5.8,21.6,3.4
E00112775,20.8,33.9,7.2,36.7,1.4
E00112776,10,41.4,5.4,41.4,1.9
E00112777,19.8,50.4,6.7,20.9,2.2
E00112778,16.8,39.5,8,34,1.7
E00112779,25.6,45.3,6.9,17.7,4.4
E00112780,22.6,50,3.8,21.1,2.6
E00112781,10.5,46.8,3.7,36.6,2.4
E00112783,3.5,41,4,51,0.5
E00112784,15,47.9,5.2,30,1.9
E00112785,14.3,31.8,6.3,45.3,2.2
E00112786,9.2,49.7,5.4,35.7,0
E00112787,7.1,49,4.1,36.7,3.1
E00112788,21.5,48.1,6.3,21.9,2.2
E00112789,22,39,3.5,31.9,3.5
E00112790,4.8,40.8,4,46.4,4
E00112791,21.3,40.9,6.1,28.7,3
E00112792,23.1,47.9,5.4,21.5,2.1
E00112793,15.7,37.3,4.1,39.8,3.1
E00112794,17.6,35.8,5.9,38.7,2
E00112795,10.5,40.4,2.9,44.3,1.9
E00112796,24.1,34.5,6.3,29.3,5.7
E00112797,19.8,27.3,8.1,41.3,3.5
E00112798,2.4,58.2,2.2,35.9,1.3
E00112799,12.2,45,5.3,33.2,4.2
E00112800,8.9,45.7,4.6,38.7,2.1
E00112801,13.3,33.8,4.1,45.6,3.1
E00112802,21.4,37,5.3,30.9,5.3
E00112803,26.8,34.1,7.9,24.4,6.7
E00112804,14.3,34.1,3.7,47.5,0.5
E00112805,9.8,35.3,3.6,49.3,2
E00112806,14,34.1,7.8,42.9,1.3
E00112807,9.7,37.2,4.3,48.8,0
E00112808,7,35,4.3,51.8,1.9
E00112809,13.7,46,5.4,33.5,1.4
E00112810,14.2,35.9,3.2,45.6,1.1
E00112811,13.6,40.3,8.1,35.2,3
E00112812,11.6,46.9,6.6,33.7,1.2
E00112813,10.5,31.9,3.2,50.5,3.9
E00112814,14,39.1,9.6,34.3,3
E00112815,14.4,47.2,12,23.1,3.2
E00112816,19.3,46.6,6.4,24.9,2.8
E00112817,13.1,38.9,7,39.8,1.2
E00112818,18.7,50,4.5,22.2,4.5
E00112819,9.8,42.9,1.3,41.5,4.5
E00112820,18.5,29.8,5,44.5,2.1
E00112821,15.9,46.3,6.6,29.5,1.8
E00112822,22.5,50.4,8.3,15.8,2.9
E00112823,21.3,47.5,5.3,22.8,3
E00112824,10.1,33.4,2,52.7,1.7
E00112825,23.2,51.9,3,20.2,1.7
E00112826,15.1,37.3,6.3,38.7,2.5
E00112827,19.2,44.3,5.1,29,2.4
E00112828,20.9,28.4,6,42.3,2.5
E00112829,15.7,34.5,4.4,44.5,0.9
E00112830,7.2,24.1,2.8,65.9,0
E00112831,9.8,30.8,3.7,54,1.8
E00112832,6.1,31,6.1,54.5,2.3
E00112833,4.9,32,2.4,58.7,1.9
E00112834,9,36.8,4.9,47.9,1.4
E00112835,9.1,38,5.3,47.6,0
E00112836,8.3,37.7,2.6,48.7,2.6
E00112837,14,30.4,4.8,47.2,3.6
E00112838,13.8,34.4,9.2,40.4,2.3
E00112840,22.7,46,6.6,24.6,0
E00112841,8.4,41.6,4.2,44.2,1.6
E00112842,14.7,41.1,4.8,37.7,1.7
E00112843,29.4,47.2,8.7,13.5,1.2
E00112844,14.7,34.6,5.2,45.5,0
E00112845,21.6,33.3,3.6,36.5,5
E00112847,10.2,46.7,9.4,29,4.7
E00112848,13.4,28.6,5,52.1,0.8
E00112849,9.5,35.3,2.9,49.4,2.9
E00112850,13.9,40.4,9.1,36.5,0
E00112865,5.5,34.2,4.8,55.5,0
E00112866,4.2,43.5,2.8,49.5,0
E00112867,13.2,40.3,6.3,38.9,1.4
E00112868,25.2,37.4,4.9,25.2,7.3
E00112869,10.8,31.1,4.2,50.6,3.3
E00112871,13.9,41.7,5.8,37.5,1
E00112874,9.7,42.7,4.3,41.6,1.6
E00112875,16.8,38.4,4.9,37.8,2.2
E00112899,16.3,33.7,4.3,41.7,4
E00112900,12.4,34.2,3.4,48.9,1.1
E00112901,8.8,35.9,2.8,49.4,3.2
E00112902,20.4,48.7,3.9,27,0
E00112903,9.1,36.7,5.2,46.9,2.1
E00112904,24.8,45.3,5.1,22.6,2.1
E00112914,8.5,33.3,3,53.7,1.5
E00112945,4,38.1,2.7,54.9,0.4
E00112946,11.6,38.1,5.3,41.8,3.2
E00112947,10.7,31.6,1.9,52.1,3.7
E00112948,5.9,37.3,2.5,52.6,1.7
E00112949,13.7,43.5,4.4,36.8,1.6
E00112958,11.7,37.9,3.4,44.1,2.8
E00112960,30.4,31.5,11,22.1,5
E00112961,9.6,34.3,4.1,50.3,1.7
E00112962,14.4,39.1,6.7,36.3,3.5
E00112963,25.8,49.4,5.3,15.4,4.1
E00112964,9.6,31.5,5,53.4,0.5
E00112965,8.2,40.4,3.7,43.1,4.5
E00112966,11.5,39.2,8.1,36.2,5
E00112967,15.4,45.7,4.7,29.5,4.7
E00112968,19.6,50.2,6.1,21.2,2.9
E00112969,17.2,37.3,2.3,41.7,1.5
E00112970,14.2,32.1,2.1,45,6.7
E00112971,22.4,37.3,5.3,32,3.1
E00112972,9.9,44.8,4.9,39.9,0.4
E00112973,21.5,39.8,9.4,28.2,1.1
E00112975,5.5,47,8.8,35.1,3.5
E00162635,9.1,37.4,4,49.5,0
E00162636,12.8,33.2,5.4,47.3,1.3
E00162637,6.2,35.4,3.9,52.5,2
E00162638,21.6,43.5,4.5,29,1.5
E00162639,11.2,34.7,3.6,47,3.6
E00162640,9.5,36.9,3.1,48.6,2
E00162641,8.1,34.6,4.7,51.3,1.3
E00162642,14.1,40.9,7.2,37.5,0.3
E00162644,15.8,38.7,5.6,37.2,2.6
E00162647,8.7,42.5,4.3,41.1,3.4
E00162648,11.7,35.1,5,45,3.2
E00162868,7.8,40.8,6,42.2,3.2
E00162869,14.8,41.7,6.3,35.1,2.2
E00162870,12.2,40.1,6.5,38.4,2.9
E00162871,11.6,43.8,5.6,38.2,0.7
E00162872,25.7,40.1,5.9,26.1,2.3
E00162873,15,37.8,6.7,36.6,3.9
E00162874,14.7,38.8,7.1,36.6,2.7
E00162875,13.2,42.7,7,35.4,1.7
E00162876,13.7,40.1,4.7,35.8,5.7
E00162877,30.7,45.2,4.8,16.9,2.4
E00162878,15,42.7,5.3,36.9,0
E00162879,9.7,45.1,5.4,37.4,2.3
E00162880,15.7,41,5.2,35.2,2.9
E00162881,26.1,46.8,5.4,20,1.7
E00162882,10.8,41.4,4.5,41.2,2.2
E00162883,11.7,37.2,2.6,43.9,4.6
E00168924,10.6,46,5.8,35.8,1.8
E00168928,17.3,46.4,4,30.6,1.6
E00168929,8.9,36.4,3,50,1.7
E00168930,20,41.1,5.7,31.4,1.7
E00168931,30.1,40.9,7.5,21.5,0
E00168932,8.4,46.7,5.4,37.7,1.8
E00168933,8.4,37.4,3,51.2,0
E00168934,8.6,39.3,5.1,45,1.9
