geography_code,hh_family_composition_4a-001,hh_family_composition_4a-002,hh_family_composition_4a-003
E00096409,5.1,27.7,67.2
E00096410,2.3,22.1,75.6
E00096411,1.5,37.7,60.8
E00096413,0.8,32.5,66.7
E00096414,1.4,41.5,57
E00096415,3.2,22.4,74.4
E00096416,0.8,24.6,74.6
E00096417,0.9,27.2,71.9
E00096418,1.3,35.6,63.1
E00096419,2.6,24.3,73
E00096420,2.8,55.2,42
E00096421,4.1,29.5,66.4
E00096422,0.8,41,58.2
E00096423,5,28.1,66.9
E00096424,0,37.2,62.8
E00096425,3.3,23,73.8
E00096426,2.5,41.3,56.2
E00096427,0,33.1,66.9
E00096428,0,40.7,59.3
E00096429,0.7,35.9,63.4
E00096430,2.2,31.4,66.4
E00096431,3.9,40.3,55.8
E00096432,2.2,22.6,75.2
E00096433,2.9,33.6,63.5
E00096434,3.4,32.2,64.4
E00096435,5.9,29.6,64.4
E00096436,6.9,29.3,63.8
E00096437,3.8,28.2,67.9
E00096438,4.3,20.3,75.4
E00096439,3,21.8,75.2
E00096440,2.8,33.9,63.3
E00096441,2.5,26.8,70.7
E00096442,3.9,25,71.1
E00096443,5.7,13.1,81.1
E00096444,4.8,22.4,72.7
E00096446,3.4,27,69.7
E00096447,1.4,28.8,69.9
E00096448,3.1,34.4,62.6
E00096449,0.8,28.9,70.2
E00096450,4.5,31.3,64.2
E00096451,2.8,40.6,56.6
E00096452,3.9,21.3,74.8
E00096453,0.6,33,66.5
E00096454,0,66,34
E00096455,2.7,51.6,45.7
E00096456,5.4,26.9,67.7
E00096457,1.8,33.9,64.3
E00096458,0,38.1,61.9
E00096459,0.7,35.2,64.1
E00096460,3.6,23.2,73.2
E00096461,0.7,63.9,35.4
E00096462,4.4,38.5,57
E00096463,0.7,62.2,37
E00096464,0,46.9,53.1
E00096465,3.1,51.3,45.6
E00096466,1.2,29.4,69.3
E00096467,1.7,41.7,56.5
E00096468,0.7,39.4,59.9
E00096469,2.5,43.8,53.7
E00096470,2.4,26.9,70.7
E00096472,5.1,30.9,64
E00096474,5.5,21.9,72.7
E00096475,7,30.4,62.6
E00096477,3.6,21.4,75
E00096478,3.6,29.9,66.5
E00096479,3.7,21.1,75.2
E00096480,4,18.1,77.9
E00096481,3,40.2,56.8
E00096482,7.5,22.6,69.9
E00096484,0.8,24.6,74.6
E00096485,1.9,25.9,72.2
E00096486,4,25.3,70.7
E00096488,5.3,25,69.7
E00096490,1.7,33.1,65.3
E00096491,2.3,28,69.7
E00096492,1.1,26.1,72.7
E00096493,1.8,23.2,75
E00096494,3.2,44.4,52.4
E00096495,3.9,24,72.1
E00096497,3.8,24.4,71.8
E00096498,4.5,17.9,77.6
E00096499,4,29.6,66.4
E00096500,5.6,29.6,64.8
E00096501,3.3,28.1,68.6
E00096502,0,26.3,73.7
E00096503,0.5,32.7,66.8
E00096504,3.8,33.8,62.3
E00096505,2.4,23,74.6
E00096506,0,19.7,80.3
E00096507,0.8,36.2,63
E00096508,0.8,30.6,68.5
E00096509,6.2,38.5,55.4
E00096510,2.3,32.3,65.4
E00096511,2.3,39.2,58.5
E00096512,1.6,40.6,57.8
E00096513,3.3,39.8,56.9
E00096514,2.9,24.1,73
E00096515,4.4,33.5,62.1
E00096516,1.4,40.3,58.3
E00096517,4.7,24.2,71.1
E00096518,4.8,26.2,69
E00096519,6.1,30.5,63.4
E00096520,2.3,31.1,66.7
E00096521,3.5,26.1,70.4
E00096522,2.5,41.8,55.7
E00096523,3.9,39.1,57
E00096524,2.5,33.9,63.6
E00096525,3.6,28.5,67.9
E00096541,2,34.7,63.3
E00096542,4.2,42.4,53.4
E00096543,4.9,26.2,68.9
E00096544,2.8,30.8,66.4
E00096545,3.4,25.4,71.2
E00096546,1.7,23.9,74.4
E00096547,5.2,46.3,48.5
E00096548,4.8,52.9,42.3
E00096549,7.2,23.4,69.4
E00096550,1.7,30.5,67.8
E00096551,2,49,49
E00096552,4.9,35.8,59.3
E00096553,1,35.7,63.3
E00096554,5.9,23,71.1
E00096555,5.9,24.8,69.3
E00096556,3.7,49.5,46.7
E00096557,2.5,26.2,71.3
E00096558,2.4,62.2,35.4
E00096559,2.9,27.9,69.2
E00096560,0,48.5,51.5
E00096561,0,27.8,72.2
E00096562,6.7,40,53.3
E00096563,12.5,47.3,40.2
E00096564,9.8,27.4,62.8
E00096565,3.5,39.1,57.4
E00096566,4,31.2,64.8
E00096567,0.7,23.4,75.9
E00096568,0.9,35.1,64
E00096569,4.5,25.4,70.1
E00096603,3.3,54.2,42.5
E00096604,5.4,41.1,53.6
E00096605,8.9,29.8,61.3
E00096606,4.9,48.8,46.3
E00096607,1.3,54.8,43.9
E00096608,0,24.8,75.2
E00096609,3.9,40.9,55.1
E00096610,6.1,18.4,75.4
E00096611,5.5,22.7,71.8
E00096612,0.8,72.9,26.3
E00096613,8.1,49.4,42.5
E00096652,0,30.1,69.9
E00096669,3.9,26.6,69.5
E00096670,3.2,33.1,63.7
E00096671,3.5,27.1,69.4
E00096672,4.3,29.3,66.4
E00096673,1.8,43.4,54.9
E00096674,2.3,33.3,64.3
E00096675,0,31.1,68.9
E00096676,1.9,24.5,73.5
E00096677,3,30.1,66.9
E00096678,3.9,29.1,66.9
E00096679,0.9,55.4,43.8
E00096680,5.6,15.9,78.5
E00096681,3.4,27.1,69.5
E00096682,6.1,25.3,68.7
E00096683,4.5,18.2,77.3
E00096684,6.7,32.8,60.4
E00096685,5,29,66
E00096691,4.4,20,75.6
E00096692,0.9,25.2,73.9
E00096693,1.9,21,77.2
E00096694,2.9,43.7,53.4
E00096695,2,17.6,80.4
E00096696,2.9,29.3,67.9
E00096697,4,32.2,63.8
E00096698,8.4,20.3,71.3
E00096699,3.9,19,77.1
E00096700,3.6,32.7,63.7
E00096701,6.6,14.8,78.7
E00096702,4.8,25.2,70.1
E00096703,2.2,31.5,66.3
E00096704,1.7,33.6,64.7
E00096705,2.2,23.5,74.3
E00096706,5.3,19.1,75.6
E00096707,5.7,26.6,67.7
E00096708,2.1,31.8,66.2
E00096709,4.3,23.7,71.9
E00096710,4.2,34.5,61.2
E00096711,0.7,33.6,65.7
E00096712,0,18.5,81.5
E00096713,1.5,62.6,35.9
E00096714,2.4,58.5,39
E00096715,2.2,30.1,67.6
E00096716,1.5,32.8,65.6
E00096717,4.7,30.2,65.1
E00096718,4,32,64
E00096719,2.3,55.7,42
E00096720,6.6,30.7,62.8
E00096721,1.9,41,57.1
E00096722,1.7,43.2,55.1
E00096723,4.8,35.5,59.7
E00096724,2.8,30.9,66.4
E00096725,1.7,41.7,56.6
E00096726,3.1,27.6,69.3
E00096727,1.6,35.7,62.7
E00096728,4.1,21.5,74.4
E00096975,0.8,60.8,38.5
E00096976,2.4,27.6,69.9
E00096977,3.3,29.5,67.2
E00096978,0.8,18.5,80.8
E00096979,1.6,17.1,81.3
E00096980,5.3,46.7,48
E00096981,2.3,35.3,62.4
E00096982,5,24.3,70.7
E00096983,4.1,36.1,59.8
E00096984,3.8,48.5,47.7
E00096985,3.9,27.1,69
E00096986,3.8,25.6,70.7
E00096987,3.9,46.9,49.2
E00096988,6,41.8,52.2
E00096990,0.7,35.1,64.2
E00096991,2.4,29,68.5
E00096992,0.7,28.4,70.9
E00096993,3.1,25,71.9
E00096994,0.8,31.1,68.1
E00096995,3.5,28.7,67.8
E00096996,2.6,28.7,68.7
E00096997,3.7,25.2,71.1
E00096998,1.4,27.5,71.1
E00097000,1.3,36.1,62.7
E00097001,0,41.8,58.2
E00097002,5,24.2,70.8
E00097003,5.6,45.2,49.2
E00097004,4.5,20.4,75.2
E00097005,2.8,23.9,73.4
E00097006,1,40.8,58.3
E00097007,1.5,30.1,68.4
E00097008,2.4,23.5,74.1
E00097009,2.4,38.5,59.2
E00097010,2.9,23,74.1
E00097011,5.9,43.7,50.4
E00097012,2.3,24.2,73.5
E00097013,4,17.4,78.5
E00097014,3.3,40.7,56.1
E00097015,3.7,46.3,50
E00097016,3.7,30.3,66.1
E00097017,4.8,35.5,59.7
E00097018,0,35.6,64.4
E00097019,0.9,39.3,59.8
E00097020,0,36.2,63.8
E00097021,4.9,30.4,64.7
E00097022,3,23,74.1
E00097023,4.6,36.9,58.5
E00097024,2.7,30.9,66.4
E00097025,2.1,40.8,57
E00097026,5.1,35.5,59.4
E00097027,9.7,29.7,60.7
E00097028,6.3,33.9,59.8
E00097029,2.5,46.6,50.8
E00097030,3.4,32.7,63.9
E00097031,2.5,31.4,66
E00097032,4.4,12.6,83
E00097033,0.6,28.4,71
E00097034,3.4,33.9,62.7
E00097050,3.9,26.1,70
E00097051,4.1,14.7,81.2
E00097052,3,23.7,73.3
E00097053,5.2,28.9,65.9
E00097054,8,26,66
E00097055,7,44.4,48.6
E00097056,16,51.9,32.1
E00097057,4.6,43.1,52.3
E00097058,2.7,48.6,48.6
E00097059,3.1,76.8,20.2
E00097060,10.2,46.8,43
E00097061,9.6,36.5,53.8
E00097062,3.6,47.9,48.6
E00097063,5.6,68.3,26.2
E00097064,12.6,46.7,40.7
E00097065,4.4,56.8,38.8
E00097066,1.4,41.5,57
E00097067,2.2,63.7,34.1
E00097068,3,39.6,57.5
E00097069,2.9,40.6,56.5
E00097070,4.6,48.9,46.6
E00097071,6.4,59.6,34
E00097072,2.6,65.8,31.6
E00097073,5,42.1,52.9
E00097074,3.3,80.5,16.3
E00097075,4.6,64.9,30.5
E00097076,2.3,47.7,50
E00097077,5.8,29.9,64.2
E00097078,2.4,34.3,63.3
E00097079,1.6,44.2,54.3
E00097080,4.4,23.4,72.3
E00097081,1.6,27,71.4
E00097082,1.7,52.2,46.1
E00097083,0.9,23.2,75.9
E00097084,4.9,49.6,45.5
E00097085,3.7,46.3,50
E00097086,4.8,36.5,58.7
E00097087,0,26.5,73.5
E00097088,3.3,24.8,71.9
E00097089,2.4,25,72.6
E00097090,3.7,33.9,62.4
E00097091,0,29.5,70.5
E00097092,1,27,72
E00097093,9.8,40.2,50
E00097094,0.7,54.8,44.5
E00097095,0,42.6,57.4
E00097096,2.9,39.7,57.4
E00097098,3.3,37.4,59.3
E00097099,4.8,24.6,70.6
E00097100,0.8,29.8,69.5
E00097101,2.1,43.3,54.6
E00097102,0,38.2,61.8
E00097103,2.3,31.5,66.2
E00097104,4.1,21.4,74.5
E00097105,3.3,34.2,62.5
E00097106,0.7,20,79.3
E00097107,3.3,23.8,73
E00097110,5,27.3,67.6
E00097111,4.4,28.1,67.4
