geography_code,english_proficiency_4a-001,english_proficiency_4a-002,english_proficiency_4a-003
E00096409,97.9,2.1,0
E00096410,99,1,0
E00096411,98.5,1.5,0
E00096413,98.8,1.2,0
E00096414,97.9,2.1,0
E00096415,99.4,0.6,0
E00096416,99.2,0.4,0.4
E00096417,99.2,0.8,0
E00096418,100,0,0
E00096419,100,0,0
E00096420,97,3,0
E00096421,98.8,1.2,0
E00096422,99.6,0.4,0
E00096423,98.5,0.8,0.8
E00096424,97.1,2.9,0
E00096425,100,0,0
E00096426,98.3,1.7,0
E00096427,100,0,0
E00096428,99.3,0.7,0
E00096429,100,0,0
E00096430,99.3,0.7,0
E00096431,98.8,0.8,0.4
E00096432,99.4,0.6,0
E00096433,99.1,0.9,0
E00096434,99.7,0.3,0
E00096435,100,0,0
E00096436,97.1,2.9,0
E00096437,99.3,0.7,0
E00096438,99,1,0
E00096439,98.2,1.8,0
E00096440,99.1,0.9,0
E00096441,98.3,1.7,0
E00096442,99.5,0.5,0
E00096443,98.6,1,0.3
E00096444,98.4,1.3,0.3
E00096446,98.3,1.5,0.2
E00096447,99.4,0.6,0
E00096448,100,0,0
E00096449,99.6,0.4,0
E00096450,100,0,0
E00096451,100,0,0
E00096452,98.6,1.4,0
E00096453,98.1,1.6,0.3
E00096454,93.3,5,1.7
E00096455,98.3,1.7,0
E00096456,98.9,1.1,0
E00096457,97.1,2.9,0
E00096458,99.2,0.8,0
E00096459,99,1,0
E00096460,99.5,0.5,0
E00096461,97.6,2.4,0
E00096462,97.5,2.5,0
E00096463,94.1,3.5,2.5
E00096464,99.6,0.4,0
E00096465,97.9,1.8,0.4
E00096466,100,0,0
E00096467,100,0,0
E00096468,99.7,0.3,0
E00096469,99.2,0.8,0
E00096470,99.4,0.6,0
E00096472,99,1,0
E00096474,99.6,0.4,0
E00096475,100,0,0
E00096477,99.2,0.8,0
E00096478,100,0,0
E00096479,99.5,0.5,0
E00096480,98.5,1.2,0.3
E00096481,98.8,1.2,0
E00096482,97,2.4,0.6
E00096484,99.6,0.4,0
E00096485,100,0,0
E00096486,96.3,3.7,0
E00096488,98.8,1.2,0
E00096490,100,0,0
E00096491,98.5,1.5,0
E00096492,100,0,0
E00096493,100,0,0
E00096494,98.4,1.6,0
E00096495,98,1.2,0.9
E00096497,99,0.6,0.3
E00096498,99.3,0.7,0
E00096499,99.3,0.7,0
E00096500,99.7,0.3,0
E00096501,99.4,0.6,0
E00096502,100,0,0
E00096503,99.8,0.2,0
E00096504,99.6,0.4,0
E00096505,99.7,0.3,0
E00096506,99.7,0.3,0
E00096507,97.5,1.2,1.2
E00096508,99.2,0,0.8
E00096509,99,1,0
E00096510,100,0,0
E00096511,98.4,1.6,0
