geography_code,hh_deprivation-001,hh_deprivation-002,hh_deprivation-003,hh_deprivation-004,hh_deprivation-005
E00096409,58.2,30.6,10.4,0.7,0
E00096410,64.9,29.8,5.3,0,0
E00096411,37.8,35.4,23.6,3.1,0
E00096413,54.8,35.7,7.9,1.6,0
E00096414,54.1,37,7.5,0.7,0.7
E00096415,48,49.6,1.6,0,0.8
E00096416,62.5,27.5,9.2,0.8,0
E00096417,49.2,38.3,10,2.5,0
E00096418,52.8,37.3,8.7,1.2,0
E00096419,58.4,33.6,7.1,0.9,0
E00096420,54.9,36.1,4.9,4.2,0
E00096421,45.5,30.6,17.4,6.6,0
E00096422,40.3,37.1,15.3,7.3,0
E00096423,42.5,34.2,20,2.5,0.8
E00096424,60.2,30.9,7.3,1.6,0
E00096425,45.9,38.5,13.9,1.6,0
E00096426,42.6,32,23.8,1.6,0
E00096427,47.2,34.5,14.1,4.2,0
E00096428,32,34,23.8,10.2,0
E00096429,37.4,34.8,22.6,5.2,0
E00096430,53.7,31.6,11.8,2.9,0
E00096431,49.2,37.7,7.7,5.4,0
E00096432,25.5,41.6,24.8,8,0
E00096433,47.1,30.4,21,1.4,0
E00096434,48.6,29.1,16.9,5.4,0
E00096435,43.5,42.7,10.7,3.1,0
E00096436,55.9,33.5,10,0.6,0
E00096437,59,26.9,9.7,4.5,0
E00096438,58.8,28.7,9.6,2.9,0
E00096439,58.4,27.7,11.9,2,0
E00096440,57.4,32.4,9.3,0.9,0
E00096441,54.8,39.4,4.5,1.3,0
E00096442,60.4,33.1,5.2,1.3,0
E00096443,50,38.5,9,2.5,0
E00096444,54.8,26.5,13.9,4.2,0.6
E00096446,66.5,26.8,6.7,0,0
E00096447,46.6,37.8,12.2,3.4,0
E00096448,57.7,37.7,4.6,0,0
E00096449,58.3,31.7,7.5,2.5,0
E00096450,42.1,33.8,13.5,10.5,0
E00096451,57.4,33.3,8.5,0.7,0
E00096452,61,26,11.4,1.6,0
E00096453,74.3,17.3,7.8,0.6,0
E00096454,48.7,28,15.3,8,0
E00096455,54.3,32.8,11.3,1.6,0
E00096456,48.8,37,12.6,1.6,0
E00096457,73.5,20.6,4.7,1.2,0
E00096458,53.7,38,8.3,0,0
E00096459,54.8,37,8.2,0,0
E00096460,71,24.6,4.3,0,0
E00096461,40.6,32.9,24.5,2.1,0
E00096462,53.3,32.8,11.7,2.2,0
E00096463,41,44,13.4,1.5,0
E00096464,67.4,27,5.7,0,0
E00096465,55.7,32.3,10.8,1.3,0
E00096466,57.1,29.4,11.7,1.8,0
E00096467,33.6,39.8,21.2,5.3,0
E00096468,38.7,38,16.9,6.3,0
E00096469,42.9,34.5,17.6,5,0
E00096470,51.9,34.5,10.7,2.9,0
E00096472,56.5,34.8,6.5,2.2,0
E00096474,55.7,37.4,6.1,0.8,0
E00096475,71.3,24.3,3.5,0.9,0
E00096477,61.4,29.8,8.8,0,0
E00096478,60.9,28.6,9.9,0.5,0
E00096479,55.6,39.5,4.3,0,0.6
E00096480,67.1,28.2,4,0.7,0
E00096481,48.1,37.4,13,1.5,0
E00096482,58,30.8,10.5,0.7,0
E00096484,67.7,29.9,2.4,0,0
E00096485,35.7,46.4,17.9,0,0
E00096486,53,38,9,0,0
E00096488,50,32.4,14.9,2.7,0
E00096490,50,31.1,18,0.8,0
E00096491,48.5,36.2,11.5,3.8,0
E00096492,51.7,34.8,13.5,0,0
E00096493,50.9,31.6,15.8,1.8,0
E00096494,44.6,32.3,15.4,6.2,1.5
E00096495,48.3,38.4,13.2,0,0
