geography_code,accommodation_type_3a-001,accommodation_type_3a-002,accommodation_type_3a-003
E00096409,99.3,0.7,0
E00096410,94.7,0,5.3
E00096411,82.8,17.2,0
E00096413,99.2,0.8,0
E00096414,92.4,7.6,0
E00096415,100,0,0
E00096416,98.3,1.7,0
E00096417,100,0,0
E00096418,78.3,21.7,0
E00096419,100,0,0
E00096420,58.5,41.5,0
E00096421,95.8,4.2,0
E00096422,88.8,11.2,0
E00096423,97.5,0.8,1.7
E00096424,99.2,0.8,0
E00096425,99.2,0.8,0
E00096426,97.5,2.5,0
E00096427,87.1,12.9,0
E00096428,99.3,0.7,0
E00096429,96.1,3.9,0
E00096430,97.1,2.9,0
E00096431,100,0,0
E00096432,100,0,0
E00096433,100,0,0
E00096434,98,2,0
E00096435,96.9,3.1,0
E00096436,94.7,5.3,0
E00096437,98.5,0.8,0.8
E00096438,100,0,0
E00096439,99,1,0
E00096440,100,0,0
E00096441,94.8,5.2,0
E00096442,98.7,1.3,0
E00096443,98.4,1.6,0
E00096444,100,0,0
E00096446,94.9,5.1,0
E00096447,96.6,3.4,0
E00096448,97.7,2.3,0
E00096449,98.3,0.8,0.8
E00096450,100,0,0
E00096451,99.3,0.7,0
E00096452,100,0,0
E00096453,94.3,5.7,0
E00096454,45,54.4,0.7
E00096455,65.6,34.4,0
E00096456,100,0,0
E00096457,83.4,16.6,0
E00096458,100,0,0
E00096459,99.3,0.7,0
E00096460,100,0,0
E00096461,32.9,67.1,0
E00096462,81.8,18.2,0
E00096463,27,73,0
E00096464,71.1,28.9,0
E00096465,65,35,0
E00096466,100,0,0
E00096467,97.4,2.6,0
E00096468,100,0,0
E00096469,95.8,4.2,0
E00096470,100,0,0
E00096472,97.1,2.2,0.7
E00096474,100,0,0
E00096475,100,0,0
E00096477,100,0,0
E00096478,96.9,3.1,0
E00096479,99.4,0.6,0
E00096480,97.3,2.7,0
E00096481,69.5,7.6,22.9
E00096482,99.3,0.7,0
E00096484,95.3,4.7,0
E00096485,98.2,1.8,0
E00096486,90,10,0
E00096488,95.9,4.1,0
E00096490,100,0,0
E00096491,99.2,0.8,0
E00096492,97.7,2.3,0
E00096493,98.2,1.8,0
E00096494,83.1,15.4,1.5
E00096495,100,0,0
E00096497,99.2,0.8,0
E00096498,99.3,0.7,0
