geography_code,workplace_travel_4a-001,workplace_travel_4a-002,workplace_travel_4a-003,workplace_travel_4a-004
E00005967,33.6,10.9,38.7,16.8
E00005970,38.7,3.9,42,15.5
E00005971,33.3,10.1,32.3,24.2
E00006009,32.3,8.4,44.5,14.8
E00006010,33.8,11.9,40.6,13.8
E00006138,16.4,8.2,65.7,9.7
E00006139,33.9,11.9,38.1,16.1
E00006140,39.8,6.8,36.4,16.9
E00006141,37.7,13.2,26.5,22.5
E00006142,31.2,10.4,44.8,13.6
E00006143,17.1,11.4,55.1,16.5
E00006144,22.4,5.6,67.2,4.8
E00006145,32.7,14.3,36.7,16.3
E00006146,21.3,7.8,60.3,10.6
E00006147,21.7,7,61.5,9.8
E00006148,28.9,14.8,41.5,14.8
E00006149,27.5,16.3,45.4,10.8
E00006150,20.1,8.9,61.5,9.5
E00006151,31.9,10.6,41.3,16.3
E00006153,25,12.8,54.1,8.1
E00006154,20.4,6.4,63.7,9.6
E00006155,22.1,10.8,58.5,8.7
E00006156,34.5,10.6,38.9,15.9
E00006157,29.5,11.4,52.4,6.7
E00006158,24.8,8.3,53.8,13.1
E00006159,21.8,14.1,50.6,13.5
E00006160,33.8,13.1,36.6,16.6
E00006161,27.5,12.7,35.9,23.9
E00006162,35.8,6.2,43.8,14.2
E00006175,17.4,9.9,63.4,9.3
E00006180,17.4,7.2,63.5,12
E00006226,29.7,8.2,48.9,13.2
E00006227,29.3,16,40,14.7
E00006233,27.1,12.4,48.8,11.6
E00006247,30.2,11.7,45.1,13
E00006248,31.9,8.7,38.4,21
E00006249,33.1,17.5,20.4,29
E00006251,28.6,13.5,46.9,10.9
E00006252,41.6,21.6,20,16.8
E00006253,23.7,10.2,47.3,18.8
E00006254,22.3,6.5,51.8,19.4
E00006255,26.5,8.8,53.5,11.2
E00006256,37.4,9.5,32.6,20.5
E00006257,25.8,9.8,52.6,11.9
E00006258,24,14.1,49.5,12.5
E00006259,21.5,12.7,44.8,21
E00006260,25.5,7.3,57.6,9.7
E00006262,24.5,9.4,53.5,12.6
E00006263,22.5,10.4,59.5,7.5
E00006264,36.9,11.4,30.2,21.5
E00006265,27.7,16.2,42.6,13.5
E00006266,33.8,10.1,35.3,20.9
E00006267,29.9,6.3,52.1,11.8
E00006268,22,11.5,52.7,13.7
E00006474,25.5,13,51.6,9.9
E00006475,21.2,15.5,49.2,14
E00006476,24.9,10.2,55.4,9.6
E00006477,19.3,8.6,58.8,13.3
E00006478,21.6,13.6,49.3,15.5
E00006479,16.3,11.7,61.2,10.7
E00006480,29.9,10.4,52.4,7.3
E00006481,28.4,8.3,51.5,11.8
E00006482,17.3,8,64,10.7
E00006483,18,15.8,55.4,10.8
E00006484,25.6,13.5,51.3,9.6
E00006485,9,10.1,67.4,13.5
E00006486,17,8.2,69.2,5.7
E00006487,25.9,10.3,51.4,12.4
E00006488,32,16,37.6,14.4
E00006489,17.7,9.8,66,6.5
E00006491,22.7,18.5,50.4,8.4
E00006492,39.1,12.7,29.1,19.1
E00006493,32.3,11.5,47.9,8.3
E00006494,26.9,9.9,54.9,8.2
E00006496,19.4,13.7,57.7,9.1
