geography_code,hh_family_composition_4a-001,hh_family_composition_4a-002,hh_family_composition_4a-003
E00005967,11.4,51.2,37.4
E00005970,8.2,44.6,47.3
E00005971,7.6,53.4,38.9
E00006009,9.5,40.5,50
E00006010,6.6,47.4,46.1
E00006138,9.1,20.5,70.5
E00006139,13.3,28.3,58.3
E00006140,5.7,37.4,56.9
E00006141,13.5,24.8,61.7
E00006142,15.5,34.9,49.6
E00006143,9.8,35.8,54.5
E00006144,8.8,27.2,64
E00006145,12.3,23.9,63.8
E00006146,13.6,16.4,70
E00006147,14.9,28.9,56.1
E00006148,19.7,32.8,47.5
E00006149,15.9,21.2,62.9
E00006150,10.2,17.2,72.7
E00006151,13.3,30.5,56.3
E00006153,16.2,37.7,46.2
E00006154,8.5,34.6,56.9
E00006155,13.2,32.7,54.1
E00006156,11.1,19.2,69.7
E00006157,17.4,12.5,70.1
E00006158,11.5,31.9,56.6
E00006159,13,29.6,57.4
E00006160,14.2,25.8,60
E00006161,9.4,32.3,58.3
E00006162,16.8,41.6,41.6
E00006175,17.4,24.3,58.3
E00006180,10.7,30.5,58.8
E00006226,10.2,28,61.8
E00006227,11,22.9,66.1
E00006233,10.4,40.6,49.1
E00006247,6.8,41.6,51.6
E00006248,10.5,44.8,44.8
E00006249,28.1,25.9,46
E00006251,9.9,24.6,65.5
E00006252,24.7,31.2,44.2
E00006253,11,25.2,63.8
E00006254,13.3,25.7,61
E00006255,12.3,18.9,68.9
E00006256,9,21.5,69.4
E00006257,8.3,25,66.7
E00006258,9.8,17.4,72.7
E00006259,10.8,23.7,65.5
E00006260,13,17.4,69.6
E00006262,4.1,28.5,67.5
E00006263,7.3,23.6,69.1
E00006264,17.3,20,62.7
E00006265,9.3,33.9,56.8
E00006266,11.8,21.6,66.7
E00006267,12.9,18.8,68.3
E00006268,12.6,20,67.4
E00006474,16.2,19.8,64
E00006475,8.7,28.3,63
E00006476,13.7,16.8,69.5
E00006477,8.6,19.7,71.7
E00006478,12.9,12.2,74.8
E00006479,7.5,21.1,71.4
E00006480,5.2,22.4,72.4
E00006481,10.3,19,70.7
E00006482,9.6,27.2,63.2
E00006483,7.1,24.8,68.1
E00006484,11.4,26.8,61.8
E00006485,7.5,48.6,43.9
E00006486,6.5,21.5,72
E00006487,9.2,26.1,64.7
E00006488,29.2,20,50.8
E00006489,16.3,19.7,63.9
E00006491,6.6,31.1,62.3
E00006492,8.7,55.3,36
E00006493,11.7,24.7,63.6
E00006494,8.5,18.8,72.6
E00006496,11.6,19,69.4
E00006497,5.4,19.8,74.8
E00006498,12.6,16.4,71.1
E00006499,17.9,22,60.2
E00006500,16.7,20.8,62.5
E00006501,12.3,28.9,58.8
E00006502,12.3,14.2,73.6
E00006503,11.3,26.1,62.6
E00006504,13.1,24.1,62.8
E00006505,7.6,39.8,52.5
E00006506,5.7,29.9,64.3
E00006507,16.1,28.2,55.7
E00006508,9.1,26.4,64.5
E00006509,5.3,44.2,50.4
E00006510,3.4,21.8,74.8
E00006511,9.6,14,76.5
E00006512,6.3,28.6,65.2
E00006513,13.5,24,62.5
E00006514,8.1,19.4,72.6
E00006515,8.5,19.4,72.1
E00006516,5.1,27.4,67.5
E00006670,14.2,35.5,50.3
E00006713,8.8,40.4,50.7
E00006714,7.8,34.4,57.8
E00006715,8.8,36.3,54.9
E00006716,10.4,31.1,58.5
E00006717,18.8,26.8,54.3
E00006718,16.4,31.3,52.3
E00006719,5,36,59
E00006720,19.1,27.7,53.2
E00006721,7.5,44.3,48.2
E00006722,6,29.9,64.2
E00006723,13.9,46.3,39.8
E00006724,8.9,41.7,49.4
E00006725,17.9,17,65.2
E00006726,18,28.6,53.4
E00006727,9.3,39.8,50.9
E00006728,3.8,60,36.3
E00006731,9,41.6,49.4
E00006735,13.2,25,61.8
E00006737,9,28.5,62.5
E00006748,15.1,35.1,49.8
E00006750,16,25,59
E00006751,8,53.1,38.9
E00006752,8.9,37.7,53.4
E00006753,10.2,34.5,55.3
E00006754,11.6,46.4,42
E00006755,5.2,57.4,37.4
E00006756,10.5,47.1,42.4
E00006757,13.2,36.4,50.4
E00006759,9.5,33.3,57.1
E00006821,7.6,43.2,49.2
E00006825,9.4,28.9,61.6
E00006826,17.3,22.6,60.2
E00006832,10.8,25.2,64
E00006837,13.4,31.9,54.6
E00006844,7.4,42.1,50.4
E00006845,7.9,37.9,54.2
E00006847,10.8,25.8,63.3
E00006848,5.4,27.5,67.1
E00006849,6.2,34.5,59.3
E00006850,10.9,43.5,45.7
E00006854,7.7,37.7,54.6
E00006855,5.9,39.6,54.5
E00006856,8.3,25.6,66.2
E00006857,5.6,26.3,68.1
E00006858,8.1,54.3,37.6
E00006860,9.9,28.3,61.8
E00006865,17.9,37.6,44.4
E00006867,10.5,18.4,71.1
E00006868,9.1,22.3,68.6
E00006869,13.5,19.5,66.9
E00006870,16.5,35.7,47.8
E00006871,9.2,26.8,64.1
E00006872,9.7,27.1,63.2
E00006873,3,55,42
E00006874,6.6,23,70.5
E00006875,11.4,18.9,69.7
E00006876,13.5,34.9,51.6
E00006877,20.4,21,58.6
E00006878,8.5,35.9,55.6
E00006879,19.5,23.4,57
E00006880,3.8,26.7,69.5
E00006881,14.6,23.6,61.8
E00006882,10.9,15.5,73.6
E00006883,6.6,27.8,65.6
E00006884,7.9,20.7,71.4
E00006885,7.5,26.3,66.2
E00006886,6.6,19.7,73.8
E00006887,10.1,19.3,70.6
E00006888,15.1,31.1,53.8
E00006890,8.2,25.4,66.4
E00006897,14.4,27.5,58.1
E00006898,9.7,44.4,46
E00006899,10.7,51.1,38.2
E00006903,29.3,13.5,57.1
E00006904,16.3,27,56.7
E00006905,6.4,20.5,73.1
E00006906,12.6,29.9,57.5
E00006907,5.7,25.7,68.6
E00006908,14.4,19.7,65.9
E00006909,17.4,18.3,64.3
E00012746,6.7,34.5,58.8
E00012747,16.7,20.7,62.7
E00012749,12.1,19.3,68.6
E00012750,15.6,18,66.4
E00012753,13.9,24.1,62
E00012754,14.3,21.8,63.9
E00012755,6.7,27.6,65.7
E00012757,10.6,31.2,58.2
E00012759,17.9,25,57.1
E00012761,11.5,26.6,61.9
E00012762,4.7,36.7,58.6
E00012764,4.6,33.6,61.8
E00012766,6.5,37.7,55.8
E00012767,6.1,44.2,49.7
E00012768,8.1,52.3,39.6
E00012769,6.1,34.7,59.2
E00012770,7.6,26.9,65.5
E00012771,9.4,27.5,63.1
E00012772,3.5,52,44.6
E00012773,6.3,28.7,65
E00012774,15.4,15.4,69.1
E00012775,15,38.1,46.9
E00012776,6.6,33.1,60.3
E00012777,16.1,26.3,57.6
E00012778,14.8,24.3,60.9
E00012779,10.8,22.3,66.9
E00012780,10.1,31.2,58.7
E00012781,10.3,40.5,49.2
E00012782,9.7,31.1,59.2
E00012819,8.5,32.9,58.5
E00012820,5.9,37.6,56.4
E00012821,4.3,55.8,39.9
E00012822,5.4,21.8,72.8
E00012824,13.3,35.9,50.8
E00012825,7,24,69
E00012826,9.6,35.1,55.3
E00012827,9.1,25.8,65.2
E00012828,7.6,27.9,64.5
E00012829,12.4,34.7,52.9
E00012830,15.1,35.3,49.6
E00012831,11.2,21.6,67.2
E00012832,7,36.4,56.6
E00012833,14.4,33.3,52.3
E00012834,8.2,27.9,63.9
E00012835,4.8,23.4,71.8
E00012836,8.7,25.4,65.9
E00012837,7.2,31.7,61.2
E00012838,6.1,22.8,71.1
E00012839,7.6,37.3,55.1
E00012840,10.5,26.9,62.6
E00012841,6.4,19.3,74.3
E00012842,8.2,17.2,74.6
E00012843,12.3,28.4,59.3
E00012844,5.6,20.6,73.8
E00012845,9.2,29.4,61.3
E00012846,3.5,37.7,58.8
E00012847,9.1,26.4,64.5
E00012848,4.5,24.5,70.9
E00012849,6.6,27,66.4
E00012850,5.1,19.7,75.2
E00012851,3.4,37.1,59.5
E00012852,5.3,21.9,72.8
E00012853,3.8,38.2,58
E00012854,7.1,71.4,21.4
E00012855,9.2,23.4,67.4
E00012856,21.8,38.7,39.4
E00012857,8.1,34.6,57.4
E00013122,6.9,37.7,55.4
E00013125,24.3,11.1,64.6
E00013142,4.1,44.6,51.2
E00013183,3.7,36.6,59.7
E00013185,8.8,11.9,79.2
E00013186,16.4,22.1,61.4
E00013187,20,12.7,67.3
E00013188,17,21.3,61.7
E00013189,22.3,15.3,62.4
E00013190,25.9,9.3,64.8
E00013191,18.9,14.2,66.9
E00013194,13.2,29.8,57
E00013199,13.5,19,67.5
E00013204,4.8,36.2,59
E00013205,12.1,18.4,69.5
E00013207,11.9,11.9,76.3
E00013208,13.2,21.3,65.4
E00013209,13.2,23.1,63.6
E00013210,8.2,16.4,75.4
E00013211,7.6,44.6,47.8
E00013212,14,17.5,68.4
E00013213,10.8,16.2,73.1
E00013242,5.4,33.1,61.5
E00013243,16.1,27.7,56.3
E00013244,9.7,24.7,65.6
E00013245,7.1,22.8,70.1
E00013246,5.1,35.3,59.6
E00013247,6,21.8,72.2
E00013248,6,29.9,64.2
E00013249,8.6,14.5,77
E00013250,15,20.3,64.7
E00013251,17.7,26.9,55.4
E00013252,17.6,11.8,70.6
E00013253,12.9,21.8,65.3
E00013254,6.5,41.7,51.8
E00013255,10.6,16.3,73.1
E00013256,11.9,22,66.1
E00013257,9.7,28.2,62.1
