geography_code,hours_per_week_worked-001,hours_per_week_worked-002,hours_per_week_worked-003,hours_per_week_worked-004
E00005967,16,16.8,55.5,11.8
E00005970,7.2,18.3,65,9.4
E00005971,19.4,21.4,55.1,4.1
E00006009,10.4,24,50,15.6
E00006010,12.4,11.8,64.6,11.2
E00006138,9.7,10.1,62.8,17.4
E00006139,6.5,13.6,66.9,13
E00006140,13.8,23.3,55.2,7.8
E00006141,19,16.3,54.9,9.8
E00006142,13.7,19,52.9,14.4
E00006143,13.4,11.5,61.8,13.4
E00006144,9.6,16.8,52.8,20.8
E00006145,8.3,21.4,56.6,13.8
E00006146,15.3,13.9,57.6,13.2
E00006147,11.2,14.7,55.2,18.9
E00006148,11.8,14,64,10.3
E00006149,13.9,12,59,15.1
E00006150,16.5,14.7,48.2,20.6
E00006151,16.1,12.4,59.6,11.8
E00006153,8.1,12.8,57,22.1
E00006154,11.5,14,56.7,17.8
E00006155,13.3,10.8,59.5,16.4
E00006156,6.2,22.1,57.5,14.2
E00006157,14.9,14.9,49.5,20.7
E00006158,15,19.7,59.2,6.1
E00006159,9.4,15,60,15.6
E00006160,7.5,19.9,62.3,10.3
E00006161,14.9,19.9,51.8,13.5
E00006162,12.5,18.8,56.9,11.9
E00006175,7.9,13.9,58.2,20
E00006180,11.4,10.8,58.1,19.8
E00006226,12.4,24.4,52.5,10.6
E00006227,12.9,15,58.5,13.6
E00006233,10.2,16.5,66.1,7.1
E00006247,15.3,19,54,11.7
E00006248,8.7,21,53.6,16.7
E00006249,12.4,21,54.1,12.4
E00006251,10.4,18.7,54.4,16.6
E00006252,13,20.7,54.3,12
E00006253,5.3,19.3,61.5,13.9
E00006254,10.1,14.4,60.4,15.1
E00006255,4.1,14.2,69.2,12.4
E00006256,15.7,22.5,51.3,10.5
E00006257,7.2,12.4,66,14.4
E00006258,6.3,11.1,68.8,13.8
E00006259,9.4,10.5,60.2,19.9
E00006260,7.9,22.4,57,12.7
E00006262,10.1,15.7,54.1,20.1
E00006263,12.6,22.4,58,6.9
E00006264,17.4,20.1,53,9.4
E00006265,14.2,12.8,54.7,18.2
E00006266,16.7,19.6,57.2,6.5
E00006267,9.2,17.6,61.3,12
E00006268,8.9,16.7,60,14.4
E00006474,9.4,21.3,56.3,13.1
E00006475,8.3,14.6,62.5,14.6
E00006476,12.8,15.1,55.3,16.8
E00006477,10.6,15.3,56.4,17.8
E00006478,10.4,12.7,63.2,13.7
E00006479,9.3,12.4,60.8,17.5
E00006480,8.1,22.5,58.1,11.3
E00006481,10.1,18.9,54.4,16.6
E00006482,9.2,21.7,49.3,19.7
E00006483,11.7,10.2,55.5,22.6
E00006484,10.1,13.9,57.6,18.4
E00006485,13.3,10,57.8,18.9
E00006486,8.9,17.7,57,16.5
E00006487,13.6,17.4,53.3,15.8
E00006488,8.9,18.9,58.3,13.9
E00006489,9.8,15.3,53.5,21.4
E00006491,10.2,11.9,62.7,15.3
E00006492,11.9,21.1,52.3,14.7
E00006493,8.2,11.3,57.7,22.7
E00006494,8.9,8.4,69.3,13.4
E00006496,10.9,13.7,65.1,10.3
E00006497,10.3,13.5,63.9,12.3
E00006498,8.3,15.8,57.3,18.7
E00006499,9.5,15.5,62.5,12.5
E00006500,8.3,17.3,64.9,9.5
E00006501,7.4,16.1,62.4,14.1
E00006502,7.2,17.6,54.9,20.3
E00006503,13.3,13.3,54.7,18.7
E00006504,3.7,12.1,72,12.1
E00006505,8.1,11.3,62.9,17.7
E00006506,7.5,13.4,66.7,12.4
E00006507,9.6,14.6,57.6,18.2
E00006508,7.2,11.4,63.5,18
E00006509,9.9,14.4,64.9,10.8
E00006510,10.3,16.1,63.2,10.3
E00006511,11.2,17.2,55.8,15.8
E00006512,8.7,14.1,61.1,16.1
E00006513,9.7,12.9,62.1,15.3
E00006514,16,26.3,49.4,8.3
E00006515,14.8,11.9,55.1,18.2
E00006516,8.1,17.5,54.4,20
E00006670,11.3,7.1,66.3,15.2
E00006713,6.1,11.6,64.6,17.7
E00006714,5,18.8,60,16.3
E00006715,11.9,23.8,57.4,6.9
E00006716,9.9,11.6,58,20.4
E00006717,9.1,15.6,61.8,13.4
E00006718,11.6,21.7,54,12.7
E00006719,8.9,14.9,60.1,16.1
E00006720,6.2,18,62.6,13.3
E00006721,7.4,11.7,57.2,23.7
E00006722,16,30.9,46.8,6.4
E00006723,5.5,20.2,58.7,15.6
E00006724,15.9,13.2,62.4,8.5
E00006725,15.1,16.9,57.8,10.2
E00006726,11.1,13,64.4,11.5
