areacd,hh_deprivation-001,hh_deprivation-002,hh_deprivation-003,hh_deprivation-004,hh_deprivation-005
E00134233,39.6,38.9,18.8,2.7,0
E00134234,45.7,40.6,12.7,0.5,0.5
E00134235,46.5,36,15.8,1.8,0
E00134236,65.4,24.3,10.3,0,0
E00134314,46,39.8,10.6,3.5,0
E00134315,50.8,33.3,15.1,0.8,0
E00134316,45.7,41.1,11.6,1.6,0
E00134317,33.3,39.8,22.2,4.6,0
E00134318,49.7,30.2,12.8,7.4,0
E00134319,57.8,29.1,11.6,1.5,0
E00134336,52.3,40.5,6.3,0.9,0
E00134337,70.3,23.1,4.4,2.2,0
E00134338,51,38.1,9.7,1.3,0
E00134339,38.7,47.7,9.9,3.6,0
E00134341,55.3,32.6,9.8,2.3,0
E00134343,42.3,39.4,17.1,1.1,0
E00134344,55.3,35.8,5.7,3.1,0
E00134345,50.3,36.9,11.5,1.3,0
E00134346,56.5,36.3,6,1.2,0
E00134347,47.9,36.4,12.1,3.6,0
E00134348,53.7,36.7,9.6,0,0
E00134349,26.3,31.6,29.8,12.3,0
E00134351,56.7,31.7,7.5,4.2,0
E00134492,38.4,34.6,18.2,8.2,0.6
E00134493,48,35,13.8,3.3,0
E00134494,26.6,41.3,24.5,7.7,0
E00134495,39.7,29.4,19,11.1,0.8
E00134497,26.6,40.4,24.8,7.3,0.9
E00134498,28.8,38.7,22.5,9.9,0
E00134499,30.4,40,22.4,7.2,0
E00134500,32.4,41,20.1,6.5,0
E00134501,34.6,30.9,30.9,3.7,0
E00134502,26.9,38.7,29.4,5,0
E00134503,39.2,39.9,12.6,7.7,0.7
E00134504,31.8,41.7,16.7,8.3,1.5
E00134505,30.1,43.9,20.3,5.7,0
E00134506,46.2,40.2,12.9,0.8,0
E00134507,32.4,25.2,33.3,9,0
E00134508,37.9,35.6,21.2,5.3,0
E00134509,41.3,44.7,11.3,2.7,0
E00134510,41.5,40.7,12.6,5.2,0
E00134511,42.6,45.4,10.2,1.9,0
E00134512,43.4,39,13.2,3.8,0.6
E00134513,41.7,41.1,10.6,6.6,0
E00134514,39.6,36.1,20.1,4.1,0
