areacd,sex-001,sex-002
E00134233,51.8,48.2
E00134234,48.1,51.9
E00134235,50.7,49.3
E00134236,51.9,48.1
E00134314,50.2,49.8
E00134315,47.7,52.3
E00134316,47.7,52.3
E00134317,47.4,52.6
E00134318,48.4,51.6
E00134319,51.7,48.3
E00134336,52.7,47.3
E00134337,49.8,50.2
E00134338,49.6,50.4
E00134339,49,51
E00134341,47.3,52.7
E00134343,53.7,46.3
E00134344,49.3,50.7
E00134345,50.5,49.5
E00134346,46.7,53.3
E00134347,51,49
E00134348,48.5,51.5
E00134349,56.2,43.8
E00134351,48.7,51.3
E00134492,50.8,49.2
E00134493,47.8,52.2
E00134494,55.1,44.9
E00134495,44.3,55.7
E00134497,51.3,48.7
E00134498,57.6,42.4
E00134499,55.2,44.8
E00134500,48.1,51.9
E00134501,52.3,47.7
E00134502,51.4,48.6
E00134503,49.2,50.8
E00134504,50,50
E00134505,51.6,48.4
E00134506,47,53
E00134507,53.1,46.9
E00134508,50.2,49.8
E00134509,48.8,51.2
E00134510,47.6,52.4
E00134511,54.4,45.6
E00134512,48.1,51.9
E00134513,51.8,48.2
E00134514,51.1,48.9
E00134515,54.9,45.1
E00134516,52.9,47.1
E00134517,45,55
E00134518,50.3,49.7
E00134519,49,51
E00134520,53.5,46.5
E00134521,52.6,47.4
E00134522,47.3,52.7
E00134523,48.3,51.7
E00134524,52.8,47.2
E00134525,49.4,50.6
E00134526,48.8,51.2
E00134527,51.3,48.7
E00134528,48.3,51.7
E00134529,48.4,51.6
E00134530,50.2,49.8
E00134531,49.4,50.6
E00134533,46.5,53.5
E00134534,52.1,47.9
E00134535,47.8,52.2
E00134536,49.5,50.5
E00134537,51.8,48.2
E00134538,48.3,51.7
E00134540,48.1,51.9
E00134541,53.8,46.2
E00134542,49.5,50.5
E00134543,51.4,48.6
E00134544,53.4,46.6
E00134545,48.9,51.1
E00134546,46.3,53.7
E00134547,48.5,51.5
E00134548,50.1,49.9
E00134549,55.5,44.5
E00134550,52.5,47.5
E00134551,50.6,49.4
E00134552,50.2,49.8
E00134553,54.3,45.7
E00134554,52.4,47.6
E00134555,54.3,45.7
E00134556,48.9,51.1
E00134557,55.1,44.9
E00134558,53.5,46.5
E00134559,51,49
E00134560,51.4,48.6
E00134561,48.5,51.5
E00134562,49.7,50.3
E00134563,55.3,44.7
E00134622,49.7,50.3
E00134623,50.1,49.9
E00134624,48.1,51.9
E00134632,48,52
E00134633,53.1,46.9
E00134634,52.1,47.9
E00134635,46.3,53.7
E00134636,50.7,49.3
E00134637,48.9,51.1
E00134638,50,50
E00136690,49.2,50.8
E00153093,53.2,46.8
E00153094,50.9,49.1
E00153095,51.9,48.1
E00153096,49.9,50.1
E00153097,49.2,50.8
E00153098,52.8,47.2
E00153099,52.3,47.7
E00153100,48.7,51.3
E00153171,48.5,51.5
E00153172,49.9,50.1
E00153173,51,49
E00153174,45.9,54.1
E00153247,51.9,48.1
E00153248,48.5,51.5
E00153249,49.4,50.6
E00153250,51.3,48.7
E00153252,51.2,48.8
E00153253,53.4,46.6
E00153254,52.6,47.4
E00153256,51.9,48.1
E00153257,47.4,52.6
E00153258,51.8,48.2
E00153259,52.7,47.3
E00153260,50,50
E00153398,55.1,44.9
E00153399,52.7,47.3
E00153400,50.5,49.5
E00153401,49,51
E00153402,52.6,47.4
E00153403,52.3,47.7
E00153404,50,50
E00153405,49.7,50.3
E00153406,49.7,50.3
E00153407,53.6,46.4
E00153408,53.2,46.8
E00153409,51.6,48.4
E00153410,50,50
E00153411,52.6,47.4
E00153412,52.8,47.2
E00153414,49.2,50.8
E00153416,50.2,49.8
E00153417,49,51
E00153462,56,44
E00153463,50.7,49.3
E00153464,52.7,47.3
E00153466,50.7,49.3
E00153467,55.6,44.4
E00153470,53.9,46.1
E00153471,48.7,51.3
E00153472,51.6,48.4
E00153561,52.1,47.9
E00153562,49,51
E00153563,51.9,48.1
E00153564,53.7,46.3
E00153565,51.5,48.5
E00153566,57.7,42.3
E00153567,49.7,50.3
E00153616,48.8,51.2
E00153618,51.2,48.8
E00153619,52.4,47.6
E00153620,52.6,47.4
E00153621,43.4,56.6
E00153622,40.2,59.8
E00153623,52.1,47.9
E00153624,53,47
E00153628,49.9,50.1
E00153685,52.5,47.5
E00153686,49.8,50.2
E00153687,55.2,44.8
E00153688,51.6,48.4
E00153689,50.8,49.2
E00153690,51.7,48.3
E00153691,51.1,48.9
E00153692,53.2,46.8
E00153693,50.3,49.7
E00169875,47.1,52.9
E00169878,46.3,53.7
E00169879,49.2,50.8
E00169880,48,52
E00169881,48.4,51.6
E00169882,52.2,47.8
E00169885,44.2,55.8
E00169886,54.2,45.8
E00169904,51.7,48.3
E00169937,48.3,51.7
E00169955,18.8,81.2
E00183320,48.3,51.7
E00183323,45.9,54.1
E00183365,55,45
E00183413,51.1,48.9
E00187960,48.1,51.9
E00187993,50.3,49.7
E00188004,55.4,44.6
