areacd,passports_all_4a-001,passports_all_4a-002,passports_all_4a-003
E00134233,70.2,2.1,27.7
E00134234,84,2.8,13.2
E00134235,79,0,21
E00134236,87.2,2.1,10.7
E00134314,75.5,3,21.5
E00134315,77.8,0.9,21.3
E00134316,76.9,1.9,21.3
E00134317,67.5,5.2,27.3
E00134318,82.2,4,13.8
E00134319,77.1,5.3,17.6
E00134336,76.7,10.3,13
E00134337,81.7,9.9,8.3
E00134338,70.6,5.3,24.1
E00134339,76.3,4,19.8
E00134341,79,1.7,19.3
E00134343,75,1.8,23.2
E00134344,81.2,2,16.8
E00134345,76.5,3.2,20.3
E00134346,81.4,4.4,14.2
E00134347,76,2.5,21.5
E00134348,79.5,4.2,16.3
E00134349,59.7,2,38.3
E00134351,84.5,1.6,13.9
E00134492,47.3,32.1,20.6
E00134493,52.2,30.8,17
E00134494,38.5,29.8,31.8
E00134495,51,32.1,16.9
E00134497,42.1,25.6,32.4
E00134498,37.9,33.6,28.4
E00134499,40.4,28.1,31.6
E00134500,39.1,29.1,31.8
E00134501,45,31.9,23.1
E00134502,56.2,20.1,23.7
E00134503,48.5,38.6,12.9
E00134504,44.7,22.7,32.6
E00134505,45,31.4,23.6
E00134506,71.7,12.6,15.7
E00134507,54.8,18.8,26.4
E00134508,53.9,24.9,21.2
E00134509,58.7,22.8,18.6
E00134510,51.2,37.5,11.3
E00134511,72.9,7.2,19.9
E00134512,52.7,31.2,16
E00134513,41.8,33.7,24.5
E00134514,44.8,38.6,16.6
E00134515,69.8,11,19.2
E00134516,66,15.6,18.4
E00134517,59.4,28.9,11.7
E00134518,66.1,15.2,18.7
E00134519,69.9,17.5,12.6
E00134520,64.3,18.1,17.6
E00134521,59.3,30.3,10.4
E00134522,61.5,23.7,14.7
E00134523,65.5,19.7,14.8
E00134524,65.4,23,11.6
E00134525,68.6,19.2,12.2
E00134526,73.8,12.5,13.7
E00134527,87.1,5.3,7.6
E00134528,59.8,27.2,13
E00134529,60.8,23.9,15.3
E00134530,66.9,19,14.1
E00134531,67.9,17.9,14.2
E00134533,67.6,21.9,10.5
E00134534,73,12.6,14.5
E00134535,62.4,17.5,20.1
E00134536,78.1,6.2,15.7
E00134537,58.4,28.7,12.9
E00134538,58.2,27.1,14.7
E00134540,71.3,16.7,11.9
E00134541,50.7,10.8,38.5
E00134542,44.4,32.3,23.3
E00134543,68.1,17.6,14.3
E00134544,55.6,19.4,25
E00134545,58.2,21.6,20.2
E00134546,42.7,24.2,33
E00134547,47.5,24.5,27.9
E00134548,58.5,18.5,23
E00134549,43.5,35.9,20.7
E00134550,41.2,28.8,29.9
E00134551,55.6,25.4,19
E00134552,53.7,25.9,20.5
E00134553,48.8,16.1,35.1
E00134554,45.3,38.1,16.6
E00134555,47.5,25.6,26.9
E00134556,77.7,10.5,11.8
E00134557,51.1,18,30.9
E00134558,44.2,26.7,29.1
E00134559,49.2,29.8,21
E00134560,91.8,2.5,5.7
E00134561,47,29.6,23.5
E00134562,52,24.9,23.1
E00134563,55,16.1,28.9
E00134622,79.1,2.3,18.6
E00134623,75,9.7,15.3
E00134624,83.2,4.4,12.5
E00134632,71,3.3,25.7
E00134633,84,1.1,14.9
E00134634,80.4,1.9,17.7
E00134635,72.7,5.9,21.5
E00134636,79.8,2,18.2
E00134637,86.6,1.5,11.9
E00134638,84.9,1.9,13.2
E00136690,76.6,1.6,21.8
E00153093,80.5,1.8,17.6
E00153094,79.8,1.3,18.9
E00153095,84.8,2.4,12.8
E00153096,79.5,1.7,18.7
E00153097,89.7,1.5,8.7
E00153098,76.6,3.2,20.2
E00153099,81,1,17.9
E00153100,79.9,0.5,19.6
E00153171,85.5,1.2,13.3
E00153172,80,2.7,17.3
E00153173,90.8,0.7,8.6
E00153174,71.1,1.6,27.3
E00153247,70.4,2.7,26.9
E00153248,75.3,2.4,22.3
E00153249,82.5,1.9,15.6
E00153250,83.3,2.6,14.1
E00153252,78.5,0.2,21.2
E00153253,78.4,2.1,19.5
E00153254,84.6,4.1,11.3
E00153256,87.5,2.3,10.1
E00153257,80.4,1.7,17.9
E00153258,68.8,2.4,28.8
E00153259,82.6,0.8,16.6
E00153260,77.7,2.6,19.7
E00153398,77.3,0.9,21.8
E00153399,86.9,2.3,10.8
E00153400,82.1,3.6,14.3
E00153401,84.1,3.9,12
E00153402,78.6,4.2,17.2
E00153403,86.5,2.8,10.7
E00153404,79.7,2.2,18.1
E00153405,81.3,4.4,14.4
E00153406,75.4,5.7,19
