areacd,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
E00134233,47.7,2.3,50
E00134234,59.1,2,38.9
E00134235,50.4,3.9,45.7
E00134236,61,1,38
E00134314,54.4,2.9,42.7
E00134315,63.9,2.6,33.5
E00134316,57.4,3.3,39.3
E00134317,48.1,4.9,47.1
E00134318,57.9,4.1,38
E00134319,59.2,2.1,38.7
E00134336,72.2,3.8,24.1
E00134337,55.2,1.5,43.3
E00134338,60.1,2.6,37.3
E00134339,47.2,2.8,50
E00134341,46.3,0.4,53.3
E00134343,48.3,0.3,51.4
E00134344,53.3,1.7,45
E00134345,64,2.3,33.7
E00134346,56.3,1.9,41.8
E00134347,62.5,2.1,35.4
E00134348,58.1,2.2,39.7
E00134349,35.1,1.4,63.5
E00134351,69.3,1.9,28.7
E00134492,62.1,3.8,34.1
E00134493,73,2,25
E00134494,56.8,5.6,37.6
E00134495,69,2.4,28.6
E00134497,56.1,6.6,37.3
E00134498,64.6,4,31.4
E00134499,55.7,6.4,37.9
E00134500,65.9,3.8,30.4
E00134501,62.4,2,35.6
E00134502,46.8,4.1,49.1
E00134503,72,2.2,25.9
E00134504,63.3,5.2,31.5
E00134505,62.3,4.6,33.1
E00134506,51,1.2,47.8
E00134507,47.4,3.4,49.1
E00134508,64.5,3.6,31.9
E00134509,58.5,1.7,39.9
E00134510,66.3,2.5,31.3
E00134511,42.5,1.9,55.7
E00134512,71.2,3.1,25.7
E00134513,54.9,1.2,43.9
E00134514,67.9,4.1,28
E00134515,55.8,3.7,40.5
E00134516,48,2.3,49.6
E00134517,75.4,4.5,20.1
E00134518,65.5,1.8,32.7
E00134519,66.8,3.5,29.7
E00134520,52.7,3.6,43.6
E00134521,68.8,3.3,27.9
E00134522,70.6,2.9,26.5
E00134523,63.7,2.2,34.1
E00134524,70.9,2.4,26.7
E00134525,68.8,2.2,29
E00134526,68.1,0.8,31.2
E00134527,52.3,0.4,47.3
E00134528,73.4,0,26.6
E00134529,64.7,1.4,33.9
E00134530,69.4,5.2,25.3
E00134531,68.9,2.3,28.8
E00134533,74.3,1.9,23.8
E00134534,56.4,2.9,40.7
E00134535,64.6,1.5,33.8
E00134536,59.7,1.5,38.8
E00134537,71.3,3,25.7
E00134538,63,4.6,32.4
E00134540,65,1.6,33.3
E00134541,55.4,3.8,40.8
E00134542,60.3,3.1,36.6
E00134543,65.4,2.1,32.5
E00134544,63.2,2.4,34.4
E00134545,58.2,4.6,37.2
E00134546,64,3.4,32.6
E00134547,63.3,8.2,28.6
E00134548,66.8,3.9,29.3
E00134549,57.2,6.2,36.6
E00134550,62.4,5.4,32.3
E00134551,62.2,2.2,35.6
E00134552,55.3,1.4,43.3
E00134553,52.8,4.8,42.4
E00134554,67.3,3.6,29.1
E00134555,59,4.7,36.3
E00134556,57.6,2.4,40
E00134557,48.9,5.4,45.7
E00134558,57.5,4.5,38
E00134559,57.4,5.6,36.9
E00134560,58.5,3.2,38.3
E00134561,58.2,4.6,37.1
E00134562,60.4,1.5,38.1
E00134563,53.4,1.4,45.2
E00134622,61.4,2,36.6
E00134623,61.7,0,38.3
E00134624,45.7,1.6,52.8
E00134632,49.1,0.9,50
E00134633,56.9,1.7,41.4
E00134634,62.2,2.2,35.6
E00134635,57.9,2.8,39.3
E00134636,56.9,2.4,40.7
E00134637,51.2,1.7,47.1
E00134638,58.7,0.3,41
E00136690,53,3.9,43.1
E00153093,55,2.1,42.9
E00153094,48.9,2.7,48.3
E00153095,52.2,1.7,46.1
E00153096,51.9,1,47.1
E00153097,61.2,4.7,34.1
E00153098,53.9,0,46.1
E00153099,50.6,2.2,47.2
E00153100,59.8,1.9,38.3
E00153171,45.8,6.3,47.9
E00153172,51.3,0.8,47.9
E00153173,51.8,1.5,46.6
E00153174,66.8,2.9,30.3
E00153247,45.8,2.5,51.7
E00153248,58.9,1.4,39.7
E00153249,60.3,3.8,35.9
E00153250,39.3,1.5,59.3
E00153252,53.2,1.1,45.7
E00153253,56.9,0.8,42.3
E00153254,62.7,3.2,34.1
E00153256,67.7,2.6,29.7
E00153257,63.2,1.2,35.5
E00153258,56,4.9,39.2
E00153259,50.7,0.9,48.4
E00153260,58.2,0.7,41.1
E00153398,56,3.8,40.2
E00153399,53.7,2.5,43.8
E00153400,57,0,43
E00153401,60.3,2.7,37.1
E00153402,74.3,1.2,24.5
E00153403,46.4,1.2,52.3
E00153404,57.4,4.6,38
E00153405,58.5,2.1,39.4
E00153406,60.4,4.2,35.3
E00153407,48.7,0.7,50.7
E00153408,58.2,2.1,39.6
E00153409,53.1,1.2,45.8
E00153410,52.4,0,47.6
E00153411,56.7,2.2,41
E00153412,56.3,4,39.7
E00153414,46.5,0,53.5
E00153416,55.2,3.8,41
E00153417,51.5,3.9,44.6
E00153462,47.7,3.4,48.9
E00153463,40,3.1,56.9
E00153464,31.9,2.4,65.8
E00153466,52,1.2,46.9
E00153467,47.8,0.7,51.5
E00153470,43.9,0,56.1
E00153471,49.1,1.9,49.1
E00153472,53.1,1.7,45.1
E00153561,62.5,3,34.5
E00153562,75,2.6,22.4
E00153563,60.8,2.5,36.7
E00153564,58.9,0,41.1
E00153565,47.8,3.6,48.6
E00153566,42.2,1.2,56.6
E00153567,38.6,1.3,60.1
E00153616,70.5,0,29.5
E00153618,53.3,2.8,43.9
E00153619,53.9,0,46.1
E00153620,58.5,2.7,38.8
E00153621,60,2.7,37.3
E00153622,74.4,2.3,23.3
E00153623,80.9,2.1,17
E00153624,61.1,0.7,38.2
E00153628,60.7,2.3,37.1
E00153685,70.3,2.4,27.3
E00153686,57.1,3.2,39.7
E00153687,63.6,2.2,34.2
E00153688,48,1.1,50.9
E00153689,67.2,0.8,32
E00153690,58.1,1.3,40.5
E00153691,56.8,2.2,41
E00153692,63.5,1.4,35.1
E00153693,12,0.3,87.7
E00169875,66,0.9,33
E00169878,77.6,3.1,19.3
E00169879,80.5,1.9,17.6
E00169880,78.5,2.7,18.8
E00169881,77.5,0.9,21.6
E00169882,81.4,2.5,16
E00169885,77.7,2.7,19.6
E00169886,59.5,3.4,37.1
E00169904,57,0.3,42.7
E00169937,78.3,3.3,18.4
E00169955,83.5,0,16.5
E00183320,52.7,0.5,46.8
E00183323,63.4,1.9,34.7
E00183365,47.8,2.2,50
E00183413,60.4,1.8,37.9
E00187960,74.8,0,25.2
E00187993,72.4,4.4,23.3
E00188004,37.8,1.9,60.3
