areacd,has_ever_worked-001,has_ever_worked-002,has_ever_worked-003
E00146986,9.8,77.2,13
E00146987,10.3,67.6,22.1
E00146989,8,71.3,20.7
E00146990,7,69,24.1
E00147000,13.9,76.2,9.9
E00147001,10.8,72.2,17
E00147002,10.8,72.7,16.5
E00147008,11.8,77.2,11
E00147009,3.3,90.9,5.8
E00147012,12.1,79.4,8.4
E00147013,7.6,77.3,15.1
E00147014,13.7,68.4,17.9
E00147015,8.7,75.8,15.4
E00147016,7.9,76.3,15.8
E00147022,12.5,74.1,13.4
E00147040,14,51.1,34.9
E00147041,10.6,69.6,19.9
E00147042,15.9,72.7,11.4
E00147043,13.9,73,13.1
E00147176,15.2,57.6,27.3
E00147177,21.5,59.5,19
E00147178,10,72.9,17.1
E00147179,16.2,70.3,13.5
E00147180,14.8,66.7,18.5
E00147181,8.8,62.6,28.6
E00147182,21.3,59.6,19.1
E00147183,4.7,78.1,17.2
E00147184,6.4,73.4,20.2
E00147185,8.9,76,15.1
E00147186,8.2,70.9,20.9
E00147187,6.3,84.4,9.4
E00147188,10.9,73.9,15.1
E00147189,12,69.4,18.5
E00147190,14,64,22.1
E00147191,6.9,64.4,28.7
E00147192,7.7,79,13.3
E00147193,9.9,62.2,27.9
E00147194,13.6,66.7,19.7
E00147195,11.9,62.7,25.4
E00147196,13.3,59.3,27.4
E00147197,15.4,52.3,32.3
E00147198,7.3,66.8,25.9
E00147199,10,66.4,23.6
E00147200,10.8,54.1,35.1
E00147201,15.7,64,20.2
E00147202,6.6,85,8.4
E00147203,29.7,50.5,19.8
E00147204,28.2,52.1,19.7
E00147205,16.7,62.5,20.8
E00147206,5.7,83,11.3
E00147207,11.6,60,28.4
E00147208,15.1,67.7,17.2
E00147209,15,61,24
E00147211,10.8,65.2,24
E00147212,19,51.9,29.1
E00147213,7.1,72.6,20.2
E00147214,14.7,58.8,26.5
E00147215,8.1,74.4,17.4
E00147216,18.2,41.8,40
E00147217,9.6,69.9,20.5
E00147218,9.3,72.1,18.6
E00147219,9,69.2,21.8
E00147220,13.3,50,36.7
E00147221,19.4,68,12.6
