areacd,country_of_birth_3a-001,country_of_birth_3a-002
E00146986,93.2,6.8
E00146987,94.9,5.1
E00146989,93.2,6.8
E00146990,94.8,5.2
E00147000,96,4
E00147001,95.9,4.1
E00147002,98.4,1.6
E00147008,86.7,13.3
E00147009,94,6
E00147012,94.8,5.2
E00147013,97.3,2.7
E00147014,92.2,7.8
E00147015,88.3,11.7
E00147016,96.2,3.8
E00147022,97.8,2.2
E00147040,89.7,10.3
E00147041,97.8,2.2
E00147042,95.1,4.9
E00147043,97.2,2.8
E00147176,92.9,7.1
E00147177,96.5,3.5
E00147178,91.9,8.1
E00147179,97.3,2.7
E00147180,96.3,3.7
E00147181,91.1,8.9
E00147182,93.9,6.1
E00147183,88.6,11.4
E00147184,88.3,11.7
E00147185,95.7,4.3
E00147186,89.9,10.1
E00147187,89.8,10.2
E00147188,91.8,8.2
E00147189,86.9,13.1
E00147190,91.4,8.6
E00147191,88,12
E00147192,93.9,6.1
E00147193,82.3,17.8
E00147194,84.1,15.9
E00147195,78.9,21.1
E00147196,90.9,9.1
E00147197,79.5,20.5
E00147198,94.3,5.7
E00147199,92.6,7.4
E00147200,90.7,9.3
E00147201,91.4,8.6
E00147202,92.2,7.8
E00147203,54.1,45.9
E00147204,65.7,34.3
E00147205,82.4,17.6
E00147206,86.6,13.4
E00147207,89.6,10.4
E00147208,92.1,7.9
E00147209,94.3,5.7
E00147211,94.9,5.1
E00147212,72.1,27.9
E00147213,92.6,7.4
E00147214,90.5,9.5
E00147215,83.7,16.3
E00147216,60.7,39.3
E00147217,80.5,19.5
E00147218,71.5,28.5
E00147219,84.1,15.9
E00147220,60.7,39.3
E00147221,87.4,12.6
E00147222,87.5,12.5
E00147223,96.5,3.5
E00147224,97.7,2.3
E00147225,96.1,3.9
E00147226,92.6,7.4
E00147227,93.8,6.2
E00147228,95.5,4.5
E00147229,94.3,5.7
E00147230,96.7,3.3
E00147231,92.4,7.6
E00147232,98.1,1.9
E00147233,97.2,2.8
E00147234,97.1,2.9
E00147235,95.3,4.7
E00147236,96.3,3.7
E00147237,97.6,2.4
E00147238,96.4,3.6
E00147239,97.3,2.7
E00147240,96.3,3.7
E00147241,94,6
E00147242,96.6,3.4
E00147243,97.9,2.1
E00147244,96.9,3.1
E00147245,96.1,3.9
E00147246,99,1
E00147248,95.2,4.8
E00147249,92.1,7.9
E00147250,96.5,3.5
E00147251,93.7,6.3
E00147252,95.8,4.2
E00147253,85.6,14.4
E00147254,96.5,3.5
E00147255,85.5,14.5
E00147256,96.7,3.3
E00147257,95.4,4.6
E00147258,97.2,2.8
E00147259,96.5,3.5
E00147260,96.8,3.2
E00147261,97.9,2.1
E00147262,88.6,11.4
E00147263,95.5,4.5
E00147273,90.6,9.4
E00147274,95.9,4.1
E00147275,98.7,1.3
E00147276,97.3,2.7
E00147277,95,5
E00147278,97.6,2.4
