areacd,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00146986,1.3,12.5,30.6,55.6
E00146987,11.1,31.4,31.9,25.6
E00146989,4,16.8,44.8,34.4
E00146990,4.2,15.7,41,39.2
E00147000,0.5,11.3,41.3,46.9
E00147001,0.5,13.8,53.3,32.3
E00147002,5.6,21.7,27.3,45.3
E00147008,6.5,29.4,34.6,29.4
E00147009,0,13,40.1,46.9
E00147012,12.9,56,23.3,7.8
E00147013,10.3,58.6,25.9,5.2
E00147014,1.7,9.2,75,14.2
E00147015,37,46.3,10.2,6.5
E00147016,4.9,23.6,61,10.6
E00147022,1.8,19.3,46.5,32.5
E00147040,4.5,14,46.5,35
E00147041,3.1,12.8,37.4,46.7
E00147042,1.9,8.6,44.8,44.8
E00147043,2,18.4,38.8,40.8
E00147176,2.6,33.3,39.7,24.4
E00147177,0,21.9,44.7,33.3
E00147178,0,29.6,43.2,27.2
E00147179,6.2,12.4,35.4,46
E00147180,10.8,49.5,29.7,9.9
E00147181,0,39.2,48.5,12.4
E00147182,0,40.4,46.2,13.5
E00147183,1,43.7,41.7,13.6
E00147184,2.7,23,56.6,17.7
E00147185,1.6,64.2,30.6,3.6
E00147186,54.2,16.1,25.4,4.2
E00147187,1.6,44.9,47.2,6.3
E00147188,2.4,37.3,47.6,12.7
E00147189,5.8,43.3,37.5,13.3
E00147190,0,43.8,47.7,8.5
E00147191,4.1,65,28.5,2.4
E00147192,0.8,42.7,52.7,3.8
E00147193,17.1,44.6,33.7,4.6
E00147194,6.2,47.8,39.8,6.2
E00147195,7.8,50.9,37.9,3.4
E00147196,4.9,6.3,73.9,14.8
E00147197,0.5,33,60,6.5
E00147198,0.8,7.6,69.5,22.1
E00147199,0.6,9.4,62.4,27.6
E00147200,2.2,3.7,82.1,11.9
E00147201,1.3,28.8,55.3,14.6
E00147202,1.3,14,35,49.7
E00147203,20.9,45.9,23,10.1
E00147204,45.8,35.3,13.7,5.2
E00147205,57.3,33.9,8.9,0
E00147206,30.6,44.6,19,5.8
