areacd,sex-001,sex-002
E00146986,55.3,44.7
E00146987,51,49
E00146989,52,48
E00146990,49.9,50.1
E00147000,52.1,47.9
E00147001,51.5,48.5
E00147002,47.3,52.7
E00147008,51.8,48.2
E00147009,51.9,48.1
E00147012,55.2,44.8
E00147013,51.1,48.9
E00147014,47.8,52.2
E00147015,48.6,51.4
E00147016,49.6,50.4
E00147022,49.1,50.9
E00147040,48.2,51.8
E00147041,51.4,48.6
E00147042,50.8,49.2
E00147043,49.8,50.2
E00147176,50.4,49.6
E00147177,49.5,50.5
E00147178,50.9,49.1
E00147179,50.4,49.6
E00147180,53.5,46.5
E00147181,57.7,42.3
E00147182,52.2,47.8
E00147183,53.9,46.1
E00147184,50.6,49.4
E00147185,55.4,44.6
E00147186,58.5,41.5
E00147187,55.6,44.4
E00147188,51.3,48.7
E00147189,51.2,48.8
E00147190,53,47
E00147191,54.2,45.8
E00147192,55.9,44.1
E00147193,51.5,48.5
E00147194,52.4,47.6
E00147195,50.8,49.2
E00147196,50.8,49.2
E00147197,51.9,48.1
E00147198,54.2,45.8
E00147199,52.5,47.5
E00147200,53.4,46.6
E00147201,52.7,47.3
E00147202,51.3,48.7
E00147203,42.9,57.1
E00147204,38.8,61.2
E00147205,55.2,44.8
E00147206,47.8,52.2
E00147207,50.3,49.7
E00147208,55.2,44.8
E00147209,48.4,51.6
E00147211,41.8,58.2
E00147212,50.2,49.8
E00147213,55.9,44.1
E00147214,48.7,51.3
E00147215,53.3,46.7
E00147216,45.9,54.1
E00147217,51.6,48.4
E00147218,53.6,46.4
E00147219,51.9,48.1
E00147220,50.9,49.1
E00147221,53.8,46.2
E00147222,52.1,47.9
E00147223,52.3,47.7
E00147224,52.3,47.7
E00147225,53,47
E00147226,55.6,44.4
E00147227,55.9,44.1
E00147228,51.1,48.9
E00147229,52.9,47.1
E00147230,49.4,50.6
E00147231,51.6,48.4
E00147232,49.4,50.6
E00147233,49.4,50.6
E00147234,51.5,48.5
E00147235,48,52
E00147236,51.4,48.6
E00147237,50.9,49.1
E00147238,53.1,46.9
E00147239,46.3,53.7
E00147240,49.4,50.6
E00147241,48.2,51.8
E00147242,53.8,46.2
E00147243,48.6,51.4
E00147244,47.4,52.6
E00147245,50.2,49.8
E00147246,55.5,44.5
E00147248,51.7,48.3
E00147249,52.2,47.8
E00147250,53.1,46.9
E00147251,51.6,48.4
E00147252,52.9,47.1
E00147253,49.1,50.9
E00147254,52.6,47.4
E00147255,52.2,47.8
E00147256,51.4,48.6
E00147257,46.6,53.4
E00147258,49.8,50.2
E00147259,50,50
E00147260,50.2,49.8
E00147261,56.1,43.9
E00147262,42.5,57.5
E00147263,49.9,50.1
