areacd,migrant_ind-000,migrant_ind-001,migrant_ind-002,migrant_ind-003
E00146986,87.2,0,11.5,1.3
E00146987,88.2,0.4,10.8,0.6
E00146989,80.1,0.3,17.7,1.9
E00146990,88,0.5,11.6,0
E00147000,92.5,0.8,6.2,0.6
E00147001,91.6,0,7.5,0.8
E00147002,92,0,7.7,0.3
E00147008,82.3,0,17.4,0.3
E00147009,94.5,0,5.5,0
E00147012,86.7,0,12.9,0.5
E00147013,91.3,0,8.7,0
E00147014,93.9,0,4.4,1.7
E00147015,85.2,0,14,0.8
E00147016,91.5,0,8.5,0
E00147022,90.5,0.8,8.4,0.4
E00147040,84.3,0.9,11.3,3.5
E00147041,88.3,0,11.5,0.2
E00147042,93.9,0,6.1,0
E00147043,87.4,0.3,12.3,0
E00147176,91.7,0,7.7,0.6
E00147177,94,0,5.7,0.4
E00147178,97.2,0,1.4,1.4
E00147179,90.1,0,9.9,0
E00147180,92.6,0,7,0.5
E00147181,91.9,0,7.1,0.9
E00147182,91.9,0,7.7,0.4
E00147183,93.5,0,6,0.5
E00147184,94.9,0.4,4.7,0
E00147185,92.8,0.2,6.3,0.7
E00147186,89.9,0.5,9.6,0
E00147187,92.3,0,7.7,0
E00147188,88.6,0,10.6,0.8
E00147189,89.3,0.8,8.6,1.2
E00147190,87.2,1,11.8,0
E00147191,86.6,0.4,12.2,0.8
E00147192,89.5,0.4,9.8,0.4
E00147193,90.6,0,9.4,0
E00147194,92.6,0,7.4,0
E00147195,95.6,0.3,3.4,0.7
E00147196,93.3,0,5.6,1.1
E00147197,94.6,0,5.4,0
E00147198,86.4,0,12.8,0.8
E00147199,89.2,0.2,10.3,0.2
E00147200,95,0,5,0
E00147201,90.1,0,9.9,0
E00147202,88.5,1.4,9.8,0.3
E00147203,77.6,0,13.7,8.7
E00147204,84,0,14,2
E00147205,77.7,2.1,17.6,2.6
E00147206,86.3,0,11.3,2.5
E00147207,85.5,0.3,13,1.2
E00147208,88.4,0.4,11.2,0
E00147209,92,0,7.3,0.6
E00147211,82.7,2.1,15,0.2
E00147212,88.5,0,9.8,1.7
E00147213,94.6,0.3,4.4,0.7
E00147214,87.2,0.4,12,0.4
E00147215,91.3,0,8.3,0.5
E00147216,91.6,0,6.9,1.5
E00147217,87.5,0,12.5,0
E00147218,85.9,0.3,10.7,3.1
E00147219,92.9,0,6.8,0.4
E00147220,81.5,0,15.2,3.3
E00147221,90.4,0.6,9,0
E00147222,94.8,0,5.2,0
E00147223,80.7,1.7,16,1.7
E00147224,96.4,0,3.6,0
E00147225,94.7,0,5.3,0
E00147226,92.2,0,7.5,0.3
E00147227,93.7,0.4,6,0
E00147228,95.3,0.5,2.9,1.3
E00147229,90.2,0.9,8.9,0
E00147230,90.9,0,9.1,0
E00147231,87.4,0,11.6,1
E00147232,96.5,0,3.5,0
E00147233,91.3,0,8.2,0.6
E00147234,96.7,0,3,0.3
E00147235,94.3,0,5,0.6
E00147236,90,0,8.4,1.6
E00147237,90.8,0.2,8.6,0.4
E00147238,91.4,0,7.6,1
E00147239,88.6,0,11.4,0
E00147240,88.2,0,10.9,0.8
E00147241,91.1,0.4,8.1,0.4
E00147242,96.6,0.8,2.7,0
E00147243,95.8,0,4.2,0
E00147244,92.8,0.3,6.9,0
E00147245,90.1,0,8.9,1
E00147246,92.4,0,6.6,1
E00147248,97,0,2.6,0.4
E00147249,92.1,0.4,7.6,0
E00147250,92.5,0,7.5,0
E00147251,91.6,0,8,0.3
E00147252,95,0.5,4.5,0
E00147253,85.9,0,11.7,2.4
E00147254,91.1,0.7,7.9,0.3
