areacd,sex-001,sex-002
E00014980,48.5,51.5
E00014981,52.8,47.2
E00014982,48.8,51.2
E00014983,49.4,50.6
E00014984,48.8,51.2
E00014985,49.7,50.3
E00014986,51.6,48.4
E00014987,52.4,47.6
E00014988,51.7,48.3
E00014989,50.8,49.2
E00014990,49.6,50.4
E00014993,49.5,50.5
E00014994,49.3,50.7
E00014995,47.7,52.3
E00014996,48.9,51.1
E00014997,53.3,46.7
E00014998,54.4,45.6
E00014999,53.1,46.9
E00015000,55.9,44.1
E00015001,49.7,50.3
E00015002,51.9,48.1
E00015003,51.6,48.4
E00015004,49.7,50.3
E00015005,54,46
E00015006,52.6,47.4
E00015007,53,47
E00015008,57.9,42.1
E00015009,47.8,52.2
E00015010,52.9,47.1
E00015011,52.1,47.9
E00015012,52,48
E00015013,51.9,48.1
E00015014,51.9,48.1
E00015015,50.4,49.6
E00015016,51.9,48.1
E00015017,49.5,50.5
E00015018,51.2,48.8
E00015019,47.5,52.5
E00015020,51.5,48.5
E00015021,53.6,46.4
E00015022,54.7,45.3
E00015024,57.1,42.9
E00015026,49.9,50.1
E00015027,53.4,46.6
E00015029,51.8,48.2
E00015031,52.4,47.6
E00015032,49.7,50.3
E00015033,48,52
E00015034,49.4,50.6
E00017009,50.5,49.5
E00017010,46.3,53.7
E00017011,47.7,52.3
E00017012,47.6,52.4
E00017013,51.8,48.2
E00017014,51.6,48.4
E00017015,51.5,48.5
E00017033,50.8,49.2
E00017034,51.7,48.3
E00017035,54.2,45.8
E00017295,48.6,51.4
E00017296,50.4,49.6
E00017297,53.6,46.4
E00017298,50,50
E00017299,52.3,47.7
E00017300,52.7,47.3
E00017301,49.2,50.8
E00017302,48,52
E00017303,51.6,48.4
E00017304,51.2,48.8
E00017305,54.4,45.6
E00017306,49.6,50.4
E00017307,50.4,49.6
E00017308,49.2,50.8
E00017309,52.3,47.7
E00017310,49.9,50.1
E00017311,50.8,49.2
E00017312,54.2,45.8
E00017313,52.5,47.5
E00017314,51.7,48.3
E00017315,52,48
E00017316,50.1,49.9
E00017317,50.7,49.3
E00017318,48.1,51.9
E00017319,55.2,44.8
E00017320,50.6,49.4
E00017321,54.7,45.3
E00017340,48.4,51.6
E00017383,50.9,49.1
E00017384,52.9,47.1
E00017385,49.8,50.2
E00017386,52,48
E00017387,54.2,45.8
E00017388,47.6,52.4
E00017389,52.4,47.6
E00017390,51.1,48.9
E00017391,51.7,48.3
E00017392,51.6,48.4
E00017398,51.2,48.8
E00017399,51.9,48.1
E00017400,50.6,49.4
E00017401,56,44
E00017405,51.9,48.1
E00017407,55.2,44.8
E00017408,51.2,48.8
E00017409,52.6,47.4
E00017410,49.2,50.8
E00017412,50.8,49.2
E00017447,53.3,46.7
E00017448,48.9,51.1
E00017449,55.2,44.8
E00017450,49.1,50.9
E00017452,51.7,48.3
E00017453,48.8,51.2
E00017454,52.2,47.8
E00017455,49.6,50.4
E00017456,50.5,49.5
E00017457,50.3,49.7
E00017458,56.1,43.9
E00017459,51.2,48.8
E00017460,48.5,51.5
E00017461,51.7,48.3
E00017462,47.7,52.3
E00017463,49.2,50.8
E00017464,52.8,47.2
E00017465,49.2,50.8
E00017466,54.3,45.7
E00017467,47.8,52.2
E00017468,48.6,51.4
E00017469,51.3,48.7
E00017470,50.7,49.3
E00017471,50.9,49.1
E00017472,50.2,49.8
E00017473,48.9,51.1
E00017474,52.9,47.1
E00017475,50.3,49.7
E00017476,52.4,47.6
E00017477,51.1,48.9
E00017542,50,50
E00017549,54.2,45.8
E00017551,50.9,49.1
E00017552,51.7,48.3
E00017553,48.8,51.2
E00017554,52.8,47.2
E00017555,47.5,52.5
E00017556,53,47
E00017557,50.3,49.7
E00017558,55.5,44.5
E00017559,50.6,49.4
E00017560,50.4,49.6
E00017561,47.8,52.2
E00017562,53.1,46.9
E00017563,50.4,49.6
E00017564,50.7,49.3
E00017565,57.3,42.7
E00017566,50.6,49.4
E00020596,52.7,47.3
E00020598,52.2,47.8
E00020599,47.9,52.1
E00020600,47.7,52.3
E00020601,50.6,49.4
E00020602,52.4,47.6
E00020603,49.4,50.6
E00020604,51.2,48.8
E00020605,46.7,53.3
E00020606,50.2,49.8
E00020607,49.6,50.4
E00020608,51.1,48.9
E00020609,48.3,51.7
E00020610,49.5,50.5
E00020611,52.6,47.4
E00020612,50.5,49.5
E00020613,53.3,46.7
E00020614,55,45
E00020615,51.6,48.4
E00020616,49.4,50.6
E00020617,51.3,48.7
E00020618,53.6,46.4
E00020619,54.7,45.3
E00020620,55.3,44.7
E00020621,50.6,49.4
E00020622,47.5,52.5
E00020623,52.3,47.7
E00020625,50.5,49.5
E00020630,47.8,52.2
E00020634,52.4,47.6
E00020636,56.8,43.2
E00020639,53.5,46.5
E00020640,50,50
E00020641,52.4,47.6
E00020642,57.4,42.6
E00020645,50.2,49.8
E00020647,54.1,45.9
E00020652,51.2,48.8
E00020658,51.7,48.3
E00020661,54,46
E00020683,50.1,49.9
E00020688,51.6,48.4
E00020692,50.3,49.7
E00020693,50.3,49.7
E00020694,50.7,49.3
E00020695,52.1,47.9
E00020696,50.9,49.1
E00020697,53,47
E00020699,53.7,46.3
E00020700,52.6,47.4
E00020708,51,49
E00020709,50.2,49.8
E00020710,51.9,48.1
E00020711,50.3,49.7
E00020712,48.5,51.5
E00020713,53.6,46.4
E00020714,51.9,48.1
E00020715,52.6,47.4
E00020716,53.8,46.2
E00020718,50,50
E00020719,59.8,40.2
E00020720,54.9,45.1
E00020721,54.1,45.9
E00020722,50.9,49.1
E00020723,50,50
E00020724,52.3,47.7
E00020725,50.4,49.6
E00020726,50.5,49.5
E00020727,51.3,48.7
E00020728,45.7,54.3
E00020729,51.3,48.7
E00020730,49.5,50.5
E00020731,49.5,50.5
E00020732,53.8,46.2
E00020733,51.3,48.7
E00020734,51.6,48.4
E00020735,53.9,46.1
E00020736,51.9,48.1
E00020737,51.6,48.4
E00020738,50.6,49.4
E00020739,48.4,51.6
E00020740,51.2,48.8
E00020741,50.2,49.8
E00020742,51.5,48.5
E00020743,47.3,52.7
E00020744,56.1,43.9
E00020745,50.7,49.3
E00020746,53.6,46.4
E00020747,50.5,49.5
E00020748,52.1,47.9
E00020749,51.7,48.3
E00020750,52,48
E00020751,49.8,50.2
E00020752,50,50
E00020753,53,47
E00020755,52,48
E00020756,54.5,45.5
E00020758,56.3,43.7
E00020759,52.3,47.7
E00020760,47.5,52.5
E00020761,53.1,46.9
E00020765,50.7,49.3
E00020766,52.6,47.4
E00020768,54.2,45.8
E00020769,52.6,47.4
E00020771,51,49
E00020772,53.7,46.3
E00020773,54.6,45.4
E00020774,51.3,48.7
E00020775,51.6,48.4
E00020776,52.5,47.5
E00020778,51.5,48.5
E00020779,56.4,43.6
E00020780,51.3,48.7
E00020781,50.9,49.1
E00020782,52.1,47.9
E00020783,51.5,48.5
E00020784,53,47
E00020785,53.9,46.1
E00020786,52,48
E00020787,47.6,52.4
E00020788,52.8,47.3
E00020789,50.7,49.3
E00020790,49.6,50.4
E00020791,49.9,50.1
E00020792,48.6,51.4
E00020793,50.6,49.4
E00020794,48.6,51.4
E00020795,51,49
E00020796,51.1,48.9
E00020797,52.5,47.5
E00020798,51.3,48.7
E00020799,48.3,51.7
E00020800,50.5,49.5
E00020801,50.9,49.1
E00020802,54.9,45.1
E00020803,48.9,51.1
E00020804,53.2,46.8
E00020805,50,50
E00020806,51.7,48.3
E00020807,53.9,46.1
E00020808,53.8,46.2
E00020809,49.6,50.4
E00020810,52.5,47.5
E00020811,55.1,44.9
E00020812,49.9,50.1
E00020813,50,50
E00020814,50.5,49.5
E00020815,56.3,43.7
E00020816,51.9,48.1
E00020817,52,48
E00020818,53.8,46.2
E00020819,51.9,48.1
E00020820,48.7,51.3
E00020821,49.8,50.2
E00020822,47.6,52.4
E00020823,53,47
E00020824,53.4,46.6
E00020825,49.8,50.2
E00020826,52,48
E00020828,48.7,51.3
E00020830,55.9,44.1
E00020831,52.6,47.4
E00020832,54.4,45.6
E00020833,48.2,51.8
E00020834,51.3,48.7
E00020835,49.7,50.3
E00020836,52.3,47.7
E00020837,47,53
E00020838,54,46
E00020839,62.4,37.6
E00020840,47.2,52.8
E00020841,51.2,48.8
E00020842,51.4,48.6
E00020844,51,49
E00020845,50.6,49.4
E00020846,52.3,47.7
E00020847,55,45
E00020848,51.3,48.7
E00020849,54.3,45.7
E00020850,58.2,41.8
E00020851,50.8,49.2
E00020852,54.3,45.7
E00020853,51.3,48.8
E00020854,50.3,49.7
E00020855,49.5,50.5
E00020856,51.4,48.6
E00020857,53.7,46.3
E00020858,48.5,51.5
E00020859,53.7,46.3
E00020860,49.5,50.5
E00020861,50.1,49.9
E00020862,54,46
E00020863,48.5,51.5
E00020864,51.8,48.2
E00020865,51.4,48.6
E00020866,52.6,47.4
E00020867,54.2,45.8
E00020868,52.9,47.1
E00020869,52.4,47.6
E00020870,56.4,43.6
E00020871,49.4,50.6
E00020872,49.2,50.8
E00020873,53.6,46.4
E00020874,50.1,49.9
E00020875,55.1,44.9
E00020876,51,49
E00020877,48.7,51.3
E00020878,52.5,47.5
E00020879,52.5,47.5
E00020880,48.7,51.3
E00020881,48.5,51.5
E00020882,48.9,51.1
E00020883,51.2,48.8
E00020884,51.1,48.9
E00020885,52.7,47.3
E00020886,51,49
E00020887,52.8,47.2
E00020888,50,50
E00020889,54.1,45.9
E00020890,49.7,50.3
E00020891,55.8,44.2
E00020892,51.8,48.2
E00020893,53.6,46.4
E00020894,56,44
E00020895,57.1,42.9
E00020896,50,50
E00020897,51,49
E00020898,47.3,52.7
E00020899,49.5,50.5
E00020900,46.5,53.5
E00020901,49.1,50.9
E00020902,51.4,48.6
E00020903,51.6,48.4
E00020904,52,48
E00020905,46.1,53.9
E00020906,52.5,47.5
E00020907,46.3,53.7
E00020908,58,42
E00020909,52.8,47.2
E00020910,48.6,51.4
E00020911,52.6,47.4
E00020912,52.2,47.8
E00020913,47.9,52.1
E00020914,47.5,52.5
E00020915,49.5,50.5
E00020916,49.7,50.3
E00020917,56,44
E00020918,52,48
E00020919,51.4,48.6
E00020920,47.8,52.2
E00020921,47.5,52.5
E00020922,54.5,45.5
E00020923,48.4,51.6
E00020924,51.3,48.7
E00020925,53.1,46.9
E00020926,51.5,48.5
E00020927,51.9,48.1
E00020928,54.2,45.8
E00020929,47.8,52.2
E00020930,54.1,45.9
E00020931,51.8,48.2
E00020932,47.7,52.3
E00020933,54.2,45.8
E00020934,55.1,44.9
E00020935,53.7,46.3
E00020936,52.8,47.2
