geography_code,disability_3a-001,disability_3a-002
E00014675,14.8,85.2
E00014676,9.6,90.4
E00014677,15,85
E00014678,12.9,87.1
E00014679,10.7,89.3
E00014680,16.4,83.6
E00014681,10.5,89.5
E00014682,12,88
E00014683,10,90
E00014684,9,91
E00014686,7.2,92.8
E00014687,8.3,91.7
E00014688,14.2,85.8
E00014689,11.3,88.7
E00014690,25,75
E00014691,11.9,88.1
E00014692,14,86
E00014693,7.4,92.6
E00014694,16.1,83.9
E00014695,12.4,87.6
E00014696,10.9,89.1
E00014697,13.1,86.9
E00014698,11.9,88.1
E00014699,18.1,81.9
E00014700,9.1,90.9
E00014701,13.7,86.3
E00014702,22.5,77.5
E00014703,10,90
E00014704,13.3,86.7
E00014705,13.5,86.5
E00014706,11.1,88.9
E00014707,12,88
E00014708,12.9,87.1
E00014709,16.3,83.7
E00014710,16.6,83.4
E00014711,36.9,63.1
E00014712,14.4,85.6
E00014713,11.7,88.3
E00014714,18.2,81.8
E00014715,9.4,90.6
E00014716,7,93
E00014717,14.2,85.8
E00014718,10.6,89.4
E00014719,10.9,89.1
E00014720,10.4,89.6
E00014721,11,89
E00014722,12.3,87.7
E00014723,9,91
E00014724,15.6,84.4
E00014725,18.5,81.5
E00014726,10.6,89.4
E00014727,16.5,83.5
E00014728,9.7,90.3
E00014729,15.1,84.9
E00014730,17.6,82.4
E00014731,15.3,84.7
E00014732,23.6,76.4
E00014733,24.6,75.4
E00014734,13.2,86.8
E00014735,27.1,72.9
E00014736,12.8,87.2
E00014737,9.5,90.5
E00014743,14.8,85.2
E00014750,22.5,77.5
E00014751,21.4,78.6
E00014801,14.8,85.2
E00014802,18.3,81.7
E00014803,14.9,85.1
E00014804,16.3,83.7
E00014805,18.3,81.7
E00014806,16.9,83.1
E00014807,15,85
E00014808,19.1,80.9
E00014809,13.1,86.9
E00014810,11.9,88.1
E00014811,14.2,85.8
E00014812,13.5,86.5
E00014813,13.8,86.2
E00014814,11.7,88.3
E00014815,10.7,89.3
E00014816,16,84
E00014817,16.1,83.9
E00014818,17.3,82.7
E00014819,33,67
E00014820,11.7,88.3
E00014821,11,89
E00014822,17.3,82.7
E00014823,14,86
E00014824,14.6,85.4
E00014825,17.7,82.3
E00014826,19.8,80.2
E00014827,14.4,85.6
E00014828,12.2,87.8
E00014829,11.5,88.5
E00014830,14.2,85.8
E00014831,15.4,84.6
E00014832,21,79
E00014833,17.6,82.4
E00014834,10.5,89.5
E00014835,10,90
E00014836,11.9,88.1
E00014837,14.1,85.9
E00014838,12,88
E00014839,14,86
E00014840,18.4,81.6
E00014841,11,89
E00014842,12.3,87.7
E00014843,14.3,85.7
E00014844,15.6,84.4
E00014845,17.4,82.6
E00014846,10.3,89.7
E00014847,12.1,87.9
E00014848,14.4,85.6
E00014849,6.9,93.1
E00014850,13.2,86.8
E00014851,10.8,89.2
E00014852,13.7,86.3
E00014853,14.8,85.2
E00014854,16.5,83.5
E00014855,13.6,86.4
E00014856,14.7,85.3
E00014857,21.6,78.4
E00014941,14.1,85.9
E00014943,11.6,88.4
E00014944,13.8,86.2
E00014945,12.2,87.8
E00014946,10.6,89.4
E00014947,13.3,86.7
E00014991,13.2,86.8
E00014992,11.6,88.4
E00015023,8,92
E00015025,21.5,78.5
E00015028,12.7,87.3
E00015030,12.9,87.1
E00015035,14.2,85.8
E00015036,12.5,87.5
E00015039,14,86
E00015041,13.3,86.7
E00015042,9.4,90.6
E00015044,12.9,87.1
E00015047,11.7,88.3
E00015048,10,90
E00015049,10,90
E00015050,12,88
E00015051,8.6,91.4
E00015052,9.4,90.6
E00015053,7.1,92.9
E00015054,12.2,87.8
E00015055,12.3,87.7
E00015056,10.2,89.8
E00015057,18.9,81.1
E00015058,18.8,81.2
E00015059,7.2,92.8
E00015060,12.2,87.8
E00015061,11.1,88.9
E00015062,11,89
E00015063,8.9,91.1
E00015065,6.4,93.6
E00015066,8.1,91.9
E00015067,16.8,83.2
E00015068,15.1,84.9
E00015070,15.8,84.2
E00015071,9.7,90.3
E00015072,9.7,90.3
E00015073,15.5,84.5
E00015074,12.1,87.9
E00015075,24.4,75.6
E00015076,9.8,90.2
E00015077,10.3,89.7
E00015078,10.6,89.4
E00015079,10.6,89.4
E00015080,20.1,79.9
E00015081,21.8,78.2
E00015082,12,88
E00015083,12.3,87.7
E00015084,10.1,89.9
E00015085,19.3,80.7
E00015086,12.2,87.8
E00015087,15.6,84.4
E00015088,12.5,87.5
E00015089,13.1,86.9
E00015090,13.6,86.4
E00015091,28.7,71.3
E00015092,9.7,90.3
E00015093,12.2,87.8
E00015094,11,89
E00015095,10.2,89.8
E00015096,12.3,87.7
E00015097,7.6,92.4
E00015098,12.1,87.9
E00015099,10.4,89.6
E00015100,10.3,89.7
E00015101,12.4,87.6
E00015102,13.8,86.2
E00015103,12.4,87.6
E00015104,10.4,89.6
E00015105,14.4,85.6
E00015106,12.3,87.7
E00015107,18.1,81.9
E00015108,24.1,75.9
E00015109,15.1,84.9
E00015110,15.4,84.6
E00015111,9.1,90.9
E00015112,9.6,90.4
E00015113,10.4,89.6
E00015114,13.1,86.9
E00015115,14.6,85.4
E00015116,19.4,80.6
E00015117,11.9,88.1
E00015118,14,86
E00015119,11.1,88.9
E00015120,11.4,88.6
E00015121,12.3,87.7
E00015122,17.5,82.5
E00015123,14,86
E00015124,13.5,86.5
E00015125,16,84
E00015126,11.2,88.8
E00015127,22.6,77.4
E00015128,11.3,88.7
E00015129,13.6,86.4
E00015130,9.7,90.3
E00015131,10.3,89.7
E00015132,12,88
E00015133,11.1,88.9
E00015135,11.2,88.8
E00015136,12.1,87.9
E00015137,11,89
E00154540,8.3,91.7
E00154541,14.5,85.5
E00154542,5.8,94.2
E00154543,15.5,84.5
E00154544,7.1,92.9
E00154545,9.4,90.6
E00154546,8.3,91.7
E00154547,16.5,83.5
E00154548,13.6,86.4
E00154549,13.9,86.1
E00154550,27,73
E00154551,7,93
E00154552,6.6,93.4
E00154553,8.9,91.1
E00154554,9.3,90.7
E00154555,14.6,85.4
E00154556,12.2,87.8
E00154557,7.7,92.3
E00154558,10.8,89.2
E00154559,24.1,75.9
E00154560,14.2,85.8
E00154655,7.8,92.2
E00154656,7.8,92.2
E00154657,8.6,91.4
E00154658,18.2,81.8
E00154659,12.2,87.8
E00154660,7.4,92.6
E00154661,6.7,93.3
E00154662,6.8,93.2
E00154663,14.8,85.2
E00154664,6.3,93.7
E00154667,17.9,82.1
E00154668,8.7,91.3
E00154669,25.9,74.1
E00154670,19.1,80.9
E00154671,10.4,89.6
E00154672,11.6,88.4
E00154673,9.4,90.6
E00154674,13.8,86.2
E00154675,15.9,84.1
E00154676,8.6,91.4
E00154677,11.2,88.8
E00154678,20.3,79.7
E00154679,7.7,92.3
E00154680,6.4,93.6
E00154681,5.1,94.9
E00154682,12.4,87.6
E00154683,10.3,89.7
E00154684,10.6,89.4
E00154685,9.2,90.8
E00154691,9.9,90.1
E00154694,11.1,88.9
E00154695,7.3,92.7
E00154808,8.8,91.2
E00154809,8,92
E00154810,15.9,84.1
E00154811,7.6,92.4
E00154812,9,91
E00154813,16.4,83.6
E00154814,24.3,75.7
E00154815,7.1,92.9
E00154816,6.4,93.6
E00154817,20.6,79.4
E00154818,12.1,87.9
E00154819,11.8,88.2
E00154820,10.9,89.1
E00154821,11.5,88.5
E00154822,8.1,91.9
E00154823,9.4,90.6
E00154824,10.1,89.9
E00154825,7.1,92.9
E00154826,10,90
E00154903,8.6,91.4
E00154907,10.6,89.4
E00154908,12.4,87.6
E00154909,8.1,91.9
E00154913,7.7,92.3
E00154973,22.3,77.7
E00154975,20.4,79.6
E00154977,16.1,83.9
E00154978,18.4,81.6
E00154986,15.4,84.6
E00154987,18.5,81.5
E00154991,13.1,86.9
E00155003,6.6,93.4
E00155024,10.7,89.3
E00155025,18.1,81.9
E00155026,23.7,76.3
E00155027,9.4,90.6
E00155029,11.9,88.1
E00155030,14.4,85.6
E00155031,9.4,90.6
E00155036,13,87
E00155056,13.9,86.1
E00155057,10.8,89.2
E00155058,14,86
E00155059,12.3,87.7
E00155060,12,88
E00155061,15.6,84.4
E00155062,12,88
E00155063,13.2,86.8
E00155064,17.5,82.5
E00155066,18,82
E00155067,16,84
E00155068,18.9,81.1
E00155069,18.6,81.4
E00155070,15.4,84.6
E00155071,14.5,85.5
E00155072,16.9,83.1
E00155073,9.8,90.2
E00155128,10.7,89.3
E00155130,21,79
E00155131,12.9,87.1
E00155132,10.4,89.6
E00155133,13.2,86.8
E00155134,11.1,88.9
E00155136,11.6,88.4
E00155137,11,89
E00155139,13.8,86.2
E00155143,13.2,86.8
E00166070,8,92
E00166071,8,92
E00166073,14.3,85.7
E00166075,17.7,82.3
E00170431,15.1,84.9
E00170432,6.8,93.2
E00174870,8.8,91.2
E00174872,12.8,87.2
E00174876,9.2,90.8
E00174877,9.8,90.2
E00180563,13.1,86.9
E00180577,9.2,90.8
E00180599,25.2,74.8
E00180617,14.5,85.5
E00180619,10.3,89.7
E00180636,9.3,90.7
E00184349,14.2,85.8
E00184360,5,95
E00184369,13,87
E00184372,15.7,84.3
E00184383,15.6,84.4
E00184386,8.2,91.8
