geography_code,passports_all_4a-001,passports_all_4a-002,passports_all_4a-003
E00014675,83,13.8,3.2
E00014676,74.1,19.8,6.1
E00014677,86,10,4
E00014678,82.4,14.3,3.3
E00014679,83.2,12.4,4.4
E00014680,80.7,15,4.2
E00014681,89.7,8,2.3
E00014682,79.4,9.5,11.1
E00014683,82.4,11.3,6.4
E00014684,75.7,16.5,7.8
E00014686,76.7,18.1,5.3
E00014687,72.7,23.6,3.8
E00014688,78.1,17.3,4.5
E00014689,66.5,27.9,5.5
E00014690,77,15.6,7.4
E00014691,65.1,24,10.9
E00014692,86.9,10.8,2.3
E00014693,88.9,9.5,1.5
E00014694,73.6,19.5,6.8
E00014695,89.7,7.1,3.2
E00014696,89.7,5.3,5
E00014697,80.7,12.2,7
E00014698,86.7,8.1,5.2
E00014699,78.3,14.8,6.9
E00014700,83.4,15.1,1.5
E00014701,81.7,11.7,6.6
E00014702,68.8,24.7,6.6
E00014703,92.6,4.1,3.4
E00014704,60,35.6,4.4
E00014705,76.6,18.6,4.8
E00014706,83.8,11.4,4.8
E00014707,77.8,14.3,7.9
E00014708,90.7,7.4,1.9
E00014709,65.7,29.8,4.5
E00014710,70.3,23.5,6.1
E00014711,74.9,7.5,17.6
E00014712,71,20.3,8.8
E00014713,90,7.4,2.6
E00014714,78.9,13.6,7.5
E00014715,84.6,8.4,7
E00014716,75.9,19.4,4.6
E00014717,71,25.1,4
E00014718,88,8.6,3.4
E00014719,79.9,16.5,3.6
E00014720,87.8,5.5,6.8
E00014721,82.6,14.3,3.1
E00014722,88.3,8.6,3.2
E00014723,76.9,17.5,5.7
E00014724,62.5,29.7,7.8
E00014725,76.4,14.2,9.4
E00014726,66.5,28.4,5.2
E00014727,75.7,18.3,6
E00014728,50.5,44,5.5
E00014729,94.5,4.6,0.9
E00014730,62.4,26.9,10.7
E00014731,75.1,18,6.9
E00014732,73.8,16.2,10
E00014733,59.1,27.3,13.6
E00014734,89.7,6,4.3
E00014735,64.3,20.3,15.5
E00014736,89.4,8.2,2.3
E00014737,73.6,20.1,6.3
E00014743,73.3,21.2,5.5
E00014750,72.6,16.4,11
E00014751,85.1,10.7,4.2
E00014801,80.3,14.4,5.4
E00014802,73.4,14.3,12.2
E00014803,83,10.8,6.2
E00014804,79,10.9,10.1
E00014805,79.4,10.1,10.6
E00014806,75.6,14.9,9.6
E00014807,75.1,15.1,9.8
E00014808,80.5,8,11.5
E00014809,81.7,11.8,6.5
E00014810,64,29.4,6.6
E00014811,79.7,14.5,5.8
E00014812,85.4,6.4,8.1
E00014813,74.3,15.1,10.6
E00014814,83.3,11.1,5.6
E00014815,87.5,8.5,4.1
E00014816,86,10.3,3.7
E00014817,79.1,11.4,9.5
E00014818,80.1,10.7,9.2
E00014819,79.7,8.6,11.8
E00014820,85.3,8.3,6.4
E00014821,68.3,25.8,5.9
E00014822,74.2,12.1,13.7
E00014823,84,8.1,7.8
E00014824,78.4,13.7,7.9
E00014825,87.6,4.2,8.1
E00014826,80.1,13.1,6.8
E00014827,81.3,10.5,8.1
E00014828,89.2,5.8,5
E00014829,89.9,6.7,3.5
E00014830,88,7.3,4.6
E00014831,77,14.4,8.6
E00014832,73.8,12.2,14
E00014833,68.2,14.2,17.6
E00014834,77.2,13,9.9
E00014835,72.8,17.6,9.6
E00014836,83.1,10.9,5.9
E00014837,84.7,6.4,8.9
E00014838,78.9,12.4,8.7
E00014839,79.3,15.7,4.9
E00014840,80.9,6.4,12.7
E00014841,80.9,11,8
E00014842,87.7,7.5,4.8
E00014843,83.4,9.6,7
E00014844,78.4,10.1,11.4
E00014845,84.9,7,8.1
E00014846,84.9,5.5,9.6
E00014847,80.4,8.6,11
E00014848,77.2,15.4,7.4
E00014849,75.8,19.1,5.1
E00014850,78.9,13.5,7.5
E00014851,77.3,14.9,7.8
E00014852,81,8.9,10.1
E00014853,82.8,7.2,10
E00014854,74.2,13.3,12.4
E00014855,83.7,10.4,5.9
E00014856,76.7,14.4,8.9
E00014857,73.6,16.1,10.3
E00014941,70,26,4
E00014943,75,23.3,1.7
E00014944,71.4,25.1,3.5
E00014945,73.9,22.3,3.8
E00014946,86.2,12.5,1.3
E00014947,78.9,18,3.2
E00014991,80.2,15.4,4.3
E00014992,75.3,20.5,4.2
E00015023,77.6,20.2,2.2
E00015025,79.5,10.4,10.1
E00015028,83.7,11,5.3
E00015030,77.7,17.4,4.9
E00015035,63.1,31.8,5.1
E00015036,84,12.3,3.7
E00015039,77.9,16,6.1
E00015041,72.8,25.5,1.7
E00015042,85.5,6.9,7.6
E00015044,78.4,18.8,2.8
E00015047,72.2,24.1,3.7
E00015048,78.2,16.9,5
E00015049,75.5,20,4.5
E00015050,71,25.1,3.9
E00015051,73.8,24.2,2
E00015052,77.4,16.9,5.6
E00015053,67.1,28.3,4.6
E00015054,81.8,14.2,4
E00015055,67.3,29.6,3.1
E00015056,56.5,38.1,5.4
E00015057,69.1,23,7.8
E00015058,67.8,31,1.1
E00015059,85.6,9.6,4.8
E00015060,71.4,24.1,4.4
E00015061,79,16,5
E00015062,66.9,30.4,2.7
E00015063,75.5,21.3,3.2
E00015065,75.3,21.5,3.2
E00015066,76.1,19.6,4.3
E00015067,66.8,28.3,4.9
E00015068,80.4,15.4,4.2
E00015070,66.8,20.4,12.8
E00015071,80.2,15.3,4.4
E00015072,74.1,22.7,3.1
E00015073,79.1,19,1.9
E00015074,67.8,25.7,6.6
E00015075,68.5,13.3,18.2
E00015076,75.4,21.3,3.3
E00015077,69.5,23.1,7.5
E00015078,75.6,21.4,3
E00015079,68.8,26.3,4.8
E00015080,76.4,14.7,8.9
E00015081,81.8,11,7.2
E00015082,67.4,30.3,2.3
E00015083,86,11.3,2.7
E00015084,77.6,18.9,3.5
E00015085,79.2,11.7,9.1
E00015086,88.9,9.1,2
E00015087,74.5,19.9,5.6
E00015088,87.7,6.1,6.1
E00015089,80.5,15.9,3.6
E00015090,82.8,13.4,3.8
E00015091,72.8,8.4,18.8
E00015092,85.1,9.8,5.1
E00015093,83.7,12.2,4.1
E00015094,80.8,16.4,2.8
E00015095,81.8,15.7,2.6
E00015096,80.2,13.3,6.5
E00015097,83,11.2,5.8
E00015098,73.9,20.7,5.5
E00015099,64.6,27.6,7.8
E00015100,82.9,12.4,4.7
E00015101,56.3,38.2,5.5
E00015102,59.5,35.5,5
E00015103,67.3,26.7,6
E00015104,82.1,12.1,5.7
E00015105,67.6,25.7,6.7
E00015106,67.7,29.1,3.2
E00015107,78.7,12.8,8.5
E00015108,71.2,14.2,14.6
E00015109,88.2,6.7,5.2
E00015110,82.4,10.4,7.2
E00015111,83.2,12.6,4.2
E00015112,79.3,15.2,5.5
E00015113,80.1,14.5,5.4
E00015114,85.9,10.3,3.8
E00015115,82.8,12.6,4.6
E00015116,74.1,16.2,9.7
E00015117,56.1,39.3,4.5
E00015118,75.5,19.3,5.3
E00015119,76.1,19,4.8
E00015120,62.5,31.1,6.4
E00015121,81,16.4,2.6
E00015122,66.2,23.8,9.9
E00015123,80.3,14.1,5.6
E00015124,84.3,13.4,2.2
E00015125,82,10.5,7.4
E00015126,78,18.3,3.7
E00015127,71.4,16.2,12.4
E00015128,77,17.3,5.7
E00015129,69.8,18,12.1
E00015130,77,13.6,9.4
E00015131,76.5,20.7,2.8
E00015132,71.6,23.1,5.2
E00015133,80.3,12.7,7
E00015135,81.6,14.8,3.6
E00015136,73.7,21.3,5
E00015137,69.4,23.4,7.3
E00154540,90.4,7.5,2.1
E00154541,78.4,11.3,10.3
E00154542,87,12.3,0.7
E00154543,79.7,8.9,11.5
E00154544,91.8,4.4,3.8
E00154545,86.1,5.4,8.4
E00154546,87.2,11.6,1.2
E00154547,84.9,4.9,10.2
E00154548,92.5,3.1,4.4
E00154549,89.3,7.3,3.4
E00154550,88.2,3.3,8.5
E00154551,93.9,4.5,1.6
E00154552,92.8,5.6,1.6
E00154553,88.7,7,4.3
