geography_code,heating_type_3a-001,heating_type_3a-002
E00014675,2.1,97.9
E00014676,0.8,99.2
E00014677,1.6,98.4
E00014678,0.8,99.2
E00014679,3.1,96.9
E00014680,0.8,99.2
E00014681,0,100
E00014682,0.9,99.1
E00014683,3.2,96.8
E00014684,4.5,95.5
E00014686,2.5,97.5
E00014687,1.6,98.4
E00014688,1.5,98.5
E00014689,4.3,95.7
E00014690,2.4,97.6
E00014691,4.4,95.6
E00014692,1.6,98.4
E00014693,0,100
E00014694,2.5,97.5
E00014695,0.9,99.1
E00014696,0,100
E00014697,0,100
E00014698,0,100
E00014699,0,100
E00014700,0,100
E00014701,2.2,97.8
E00014702,5.2,94.8
E00014703,0,100
E00014704,2.2,97.8
E00014705,2.6,97.4
E00014706,1.6,98.4
E00014707,2.9,97.1
E00014708,0,100
E00014709,6,94
E00014710,2.2,97.8
E00014711,0.7,99.3
E00014712,5.9,94.1
E00014713,3.8,96.2
E00014714,4.2,95.8
E00014715,1.1,98.9
E00014716,2.9,97.1
E00014717,1.6,98.4
E00014718,2.8,97.2
E00014719,3.7,96.3
E00014720,0.9,99.1
E00014721,2.6,97.4
E00014722,1.6,98.4
E00014723,1.1,98.9
E00014724,0.8,99.2
E00014725,5.6,94.4
E00014726,1.9,98.1
E00014727,2.7,97.3
E00014728,10.4,89.6
E00014729,0,100
E00014730,0,100
E00014731,5.3,94.7
E00014732,0.8,99.2
E00014733,3.2,96.8
E00014734,0.8,99.2
E00014735,2.4,97.6
E00014736,1.7,98.3
E00014737,2,98
E00014743,1.7,98.3
E00014750,0.7,99.3
E00014751,0.7,99.3
E00014801,0,100
E00014802,1.5,98.5
E00014803,1.6,98.4
E00014804,0,100
E00014805,1.4,98.6
E00014806,0.9,99.1
E00014807,1.5,98.5
E00014808,0,100
E00014809,0.9,99.1
E00014810,3.8,96.2
E00014811,0,100
E00014812,2.5,97.5
E00014813,1.8,98.2
E00014814,0,100
E00014815,0,100
E00014816,0,100
E00014817,0.9,99.1
E00014818,0.7,99.3
E00014819,0,100
E00014820,2.2,97.8
E00014821,0.7,99.3
E00014822,0,100
E00014823,1.6,98.4
E00014824,1.7,98.3
E00014825,1.5,98.5
E00014826,2.3,97.7
E00014827,2.2,97.8
E00014828,0.8,99.2
E00014829,0,100
E00014830,1.8,98.2
E00014831,1.4,98.6
E00014832,0.8,99.2
E00014833,1.5,98.5
E00014834,2.5,97.5
E00014835,2.7,97.3
E00014836,0,100
E00014837,0.7,99.3
E00014838,0.9,99.1
E00014839,0.9,99.1
E00014840,0.8,99.2
E00014841,0,100
E00014842,0,100
E00014843,0,100
E00014844,1.7,98.3
E00014845,1.7,98.3
E00014846,3.2,96.8
E00014847,1.5,98.5
E00014848,0.8,99.2
E00014849,2.2,97.8
E00014850,0.6,99.4
E00014851,1.5,98.5
E00014852,3,97
E00014853,5.1,94.9
E00014854,6.6,93.4
E00014855,0,100
E00014856,0,100
E00014857,0.9,99.1
E00014941,0,100
E00014943,0.8,99.2
E00014944,1.6,98.4
E00014945,0.7,99.3
E00014946,2.4,97.6
E00014947,0,100
E00014991,0,100
E00014992,1.7,98.3
E00015023,0,100
E00015025,0.8,99.2
E00015028,0.8,99.2
E00015030,1.7,98.3
E00015035,3.4,96.6
E00015036,0.6,99.4
E00015039,4.8,95.2
E00015041,3.8,96.2
E00015042,3.1,96.9
E00015044,1.7,98.3
E00015047,0,100
E00015048,2.7,97.3
E00015049,1.5,98.5
E00015050,1.5,98.5
E00015051,4.1,95.9
E00015052,0.9,99.1
E00015053,3.8,96.2
E00015054,2.1,97.9
E00015055,5.8,94.2
E00015056,1.4,98.6
E00015057,0.7,99.3
E00015058,6.3,93.7
E00015059,3.4,96.6
E00015060,3.5,96.5
E00015061,1.9,98.1
E00015062,2.3,97.7
E00015063,2.2,97.8
E00015065,6.6,93.4
E00015066,4,96
E00015067,2.1,97.9
E00015068,2.5,97.5
E00015070,0.7,99.3
E00015071,4.3,95.7
E00015072,0.8,99.2
E00015073,2.3,97.7
