areacd,hours_per_week_worked-001,hours_per_week_worked-002,hours_per_week_worked-003,hours_per_week_worked-004
E00063398,11.3,30.3,54.9,3.6
E00063412,12.2,20.3,60.2,7.3
E00063414,12.1,32.2,51,4.7
E00063415,8.5,34,53.2,4.3
E00063419,9.2,41.1,47.5,2.1
E00063420,10.8,30.6,52.2,6.4
E00063421,12.7,32.5,49.7,5.1
E00063422,11.3,33.8,52.3,2.6
E00063423,16.9,32.5,48.1,2.6
E00063425,14.6,31.5,53.9,0
E00063426,19.3,24.9,50.3,5.6
E00063427,15.8,30.9,50.4,2.9
E00063428,13.7,27.4,54.3,4.6
E00063429,10.8,27.1,57.8,4.2
E00063430,15,34.2,49.2,1.7
E00063431,19,28.9,43.7,8.5
E00063432,11.2,32.9,55.9,0
E00063433,13.1,24.6,58.9,3.4
E00063434,13.6,39.5,43.2,3.7
E00063435,15.5,28.4,46.4,9.8
E00063436,21.2,23.5,47.1,8.2
E00063437,9.2,27.7,53.8,9.2
E00063438,15.7,21.3,53.4,9.6
E00063439,10.9,22.6,59.1,7.3
E00063440,17.6,19.4,52.8,10.2
E00063441,9,16.8,69.8,4.5
E00063443,7.6,22.9,64.6,4.9
E00063444,9.8,28,54.9,7.3
E00063445,5.8,18.7,68.3,7.2
E00063446,10.8,26.1,58,5.1
E00063447,9.8,22.8,59.2,8.2
E00063448,12.3,20.2,57.1,10.4
E00063449,8.9,28.4,57.4,5.3
E00063450,13.4,23.2,53.6,9.8
E00063452,13,25.1,55.8,6
E00063453,10.2,35.5,47.3,7
E00063454,7.3,28.3,57.6,6.8
E00063455,12.7,37.3,44.7,5.3
E00063456,11.5,19.2,61.5,7.7
E00063457,10.5,26.3,63.2,0
E00063458,14.1,27.1,55.3,3.5
E00063459,13.6,27.2,50.8,8.4
E00063460,11.2,26.2,54,8.6
E00063461,10.3,33.7,54.9,1.1
E00063463,13.3,28.5,53.9,4.2
E00063464,8.4,30.5,56.5,4.5
E00063465,11.3,30,52.5,6.3
E00063466,16.7,29.9,47.5,5.9
E00063467,14.5,24.4,56.5,4.6
E00063468,15.6,35.1,47.4,1.9
E00063547,11.2,39.3,49.5,0
E00063549,12.7,33.1,51,3.2
E00063550,12.7,41.2,41.8,4.2
E00063551,11.9,34.7,51.7,1.7
E00063552,7,22,68,3
E00063553,7.7,24,61.5,6.7
E00063554,3.4,27.3,67,2.3
E00063555,8.7,35.5,54.7,1.2
E00063556,14.4,26.6,54.7,4.3
E00063557,6,28.4,61.2,4.3
E00063558,7.5,17.9,70.8,3.8
E00063560,15.6,34.8,49.6,0
E00063561,26,27.5,42.7,3.8
E00063562,6.2,39,52,2.8
E00063563,15.4,31.5,46.9,6.2
E00063564,18,29.5,48,4.5
E00063680,12.7,26.8,56.7,3.8
E00063681,9.5,15.5,65.5,9.5
E00063682,11.4,21.1,62.3,5.3
E00063683,9.3,23.9,61.5,5.4
E00063684,6.5,25.8,60.6,7.1
E00063685,7.3,30.3,59.6,2.8
E00063686,9.4,24.4,62.2,3.9
E00063687,12.8,28,54.4,4.8
E00063688,15.8,26.6,50,7.6
E00063689,10.5,25.7,61,2.9
E00063690,8.2,22.5,63.2,6
E00063691,12.4,23.8,59,4.8
E00063692,12.9,30.6,50,6.5
E00063693,5.2,18.1,65.2,11.4
E00063694,6.8,21.6,56.8,14.9
E00063695,9.7,24,59.1,7.1
E00063696,7.4,15.2,69.6,7.8
E00063697,14.3,19,60,6.7
E00063698,4.5,23.4,58.6,13.5
E00063699,8.9,32.5,54.5,4.1
E00063700,6.7,17.4,70.8,5.1
E00063726,17.7,32.5,45.5,4.3
E00063727,7.8,35.7,52.6,3.9
E00063728,13.9,31.2,49.7,5.2
E00063729,12.4,30.4,55.2,2.1
E00063730,7,30,58,5
E00063731,14.2,30.2,53.3,2.4
E00063733,5.1,16.8,71.5,6.6
E00063734,10.5,26.1,57.5,5.9
E00063735,14.2,23.2,58.8,3.8
E00063736,14.6,20.5,58.9,5.9
E00063737,13.4,29.7,53.7,3.3
E00063738,12.1,27.7,56.3,3.9
E00063739,10.8,36.3,52,1
E00063740,16.4,27.4,51.2,5
E00063741,9.1,30.1,55.7,5.1
E00063742,11.2,25.9,57.3,5.6
E00063788,9,33.3,52.6,5.1
E00063793,12,26.5,55.6,6
E00063794,12.2,24.4,63.4,0
E00063795,12.1,23.7,62.3,1.9
E00063796,6.8,31.8,60.2,1.1
E00063798,15.3,20.6,58.8,5.3
E00063799,8.1,32.4,55.1,4.4
E00126961,12.3,15.1,59.4,13.2
E00128063,14.4,20.8,60.8,4
E00128064,7.5,20.9,66.8,4.8
E00128065,11.7,19.5,57.8,11
E00128066,11.5,12.5,66.7,9.4
E00128067,10.3,22.4,59,8.3
E00128068,5.8,14.6,70.8,8.8
E00128069,11.8,19.7,60.5,7.9
E00128070,10.4,10.4,71.2,8
E00128071,9.5,22.3,62.2,6.1
E00128072,7.6,20.8,66.7,4.9
E00128073,7.5,17.2,65.6,9.7
E00128074,9.7,20.1,59.7,10.4
E00128075,10.7,21.4,61,6.9
E00128076,8.7,17.9,56.6,16.8
E00128077,8.1,14.6,67.5,9.8
E00128078,5.2,24.8,62.1,7.8
E00128079,8.8,21.4,62.6,7.1
E00128080,9.9,24.3,59.9,5.9
E00128081,12.4,30.6,48.9,8.1
E00128082,7.1,23.2,58.9,10.7
E00128083,11.9,27.4,55.4,5.4
E00128084,7.9,27.1,59.3,5.7
E00128085,15.8,19.2,58.3,6.7
E00128086,7.1,22,64.9,6
E00128087,8.9,28.1,51.9,11.1
E00128088,12.6,20,58.4,8.9
E00128089,8.6,21.5,59.1,10.8
E00128090,18.5,19.4,53.7,8.3
E00128091,11.5,25,57.7,5.8
E00128092,6.6,29.2,59.4,4.7
E00128093,4.9,20.4,66.9,7.7
E00128094,8.6,23.7,58.1,9.7
E00128095,5.9,17.6,69.4,7.1
E00128096,3.8,28.6,61.7,6
E00128097,10.5,32.5,50.9,6.1
E00128098,7.9,24.2,59.4,8.5
E00128099,8.2,22,62.9,6.9
E00128100,6.4,22.7,63.1,7.8
E00128101,10.1,22.5,61.8,5.6
E00128102,8.7,13.3,72.4,5.6
E00128103,6.2,26.7,57.1,9.9
E00128104,7.4,17.6,68.2,6.8
E00128105,7.5,18.7,63.4,10.4
E00128106,11.8,23.5,57.5,7.2
E00128107,8.8,21.1,61.4,8.8
E00128108,6.4,26.4,59.3,7.9
E00128109,6.8,19.9,68.2,5.1
E00128110,5,17.4,67.7,9.9
E00128111,14.3,14.3,63.8,7.6
E00128112,8.9,15.3,71,4.8
E00128113,7.4,25,57.4,10.2
E00128114,1.3,27.3,60.7,10.7
E00128115,9.3,20.3,65.4,4.9
E00128116,19,14.3,57.1,9.5
E00128117,9.4,21.5,63.4,5.8
E00128118,14.4,19.5,62.7,3.4
E00128119,14.8,23.5,53.7,8.1
E00128120,17.6,25.2,46.6,10.7
E00128121,12.4,15.5,62.1,9.9
E00128122,14,18.6,57.6,9.9
E00128123,9.6,16.8,66.4,7.2
E00128124,10.7,23.7,58.8,6.9
E00128125,8.8,19.2,61.6,10.4
E00128126,11.2,23.3,58.7,6.8
E00128127,11.4,16.7,65.8,6.1
E00128128,14.3,18.4,59,8.3
E00128129,10.3,23.1,59,7.7
E00128130,6.5,31.5,62,0
