areacd,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
E00063398,46,6.6,47.4
E00063412,45.4,7.4,47.2
E00063414,64.9,3.9,31.2
E00063415,23.5,4.5,72
E00063419,41.9,8,50.1
E00063420,43.7,5.3,51
E00063421,45.7,6.2,48.1
E00063422,44.8,5.4,49.9
E00063423,46,5.4,48.7
E00063425,33.7,6.8,59.5
E00063426,46.2,4,49.9
E00063427,41.7,5.7,52.7
E00063428,47.3,4.8,47.9
E00063429,42.6,5.6,51.8
E00063430,45.2,4.6,50.2
E00063431,46.7,4.6,48.7
E00063432,43.6,4.6,51.8
E00063433,45.1,4.4,50.5
E00063434,39.8,5,55.2
E00063435,54.8,1.7,43.4
E00063436,54.1,2.9,43
E00063437,54,2.1,44
E00063438,57.9,1,41.1
E00063439,51.1,3.7,45.2
E00063440,45.9,4.3,49.8
E00063441,63.9,1.9,34.1
E00063443,57.1,4.4,38.5
E00063444,53.6,2.3,44.1
E00063445,58.2,1.2,40.6
E00063446,56.2,1.4,42.4
E00063447,60.6,2.3,37.1
E00063448,56,1.7,42.3
E00063449,55.1,1.7,43.2
E00063450,45.1,2.4,52.4
E00063452,58.1,4.3,37.6
E00063453,51.8,4.2,44
E00063454,53.4,3.4,43.3
E00063455,45.6,5.4,48.9
E00063456,42.1,10.1,47.8
E00063457,49.2,4.5,46.2
E00063458,49,5,46
E00063459,40,2.1,57.9
E00063460,44.4,3.8,51.8
E00063461,48.2,4.2,47.6
E00063463,58.7,3.9,37.5
E00063464,56.7,4.9,38.4
E00063465,48.4,5.6,46
E00063466,59.2,3.5,37.2
E00063467,58.1,4.4,37.4
E00063468,56.3,3.9,39.8
E00063547,41.9,3.1,55
E00063549,47.9,3.7,48.5
E00063550,51.7,4.9,43.5
E00063551,41.9,4.8,53.3
E00063552,45.9,0.9,53.2
E00063553,49.3,5.3,45.5
E00063554,42.1,8.1,49.8
E00063555,44.2,4.7,51.2
E00063556,56.7,2,41.2
E00063557,47.1,7.4,45.5
E00063558,50.2,1,48.8
E00063560,47,8.7,44.3
E00063561,51,3.5,45.5
E00063562,43.8,4.5,51.7
E00063563,48,5.8,46.2
E00063564,50.1,2.8,47.1
E00063680,61.6,6.6,31.8
E00063681,44.7,3.2,52.1
E00063682,54.9,4.9,40.2
E00063683,69.7,4.1,26.2
E00063684,67.3,1.8,31
E00063685,52.4,3.4,44.2
E00063686,57.2,2.7,40.1
E00063687,57.7,3.6,38.7
E00063688,61.5,2.3,36.2
E00063689,46.9,2.6,50.4
E00063690,55.8,5.5,38.7
E00063691,46.8,5.4,47.7
E00063692,55.1,3.3,41.6
E00063693,58.9,0.6,40.6
E00063694,37.8,1.6,60.6
E00063695,57.1,0.4,42.5
E00063696,61.8,2.2,36
E00063697,56.7,4.4,38.9
E00063698,49.1,5.4,45.5
E00063699,53.4,2.2,44.4
E00063700,63.9,3,33.1
E00063726,49.8,4.2,46
E00063727,41.4,4.3,54.3
E00063728,48.6,3.6,47.8
E00063729,49,1.8,49.2
E00063730,41.2,5.7,53.1
E00063731,49.3,3.6,47.2
E00063733,38.7,5.6,55.6
E00063734,49.7,3.6,46.7
E00063735,52,3.7,44.3
E00063736,57.7,3.2,39.2
E00063737,59.9,1.9,38.2
E00063738,55.4,3.5,41.1
E00063739,37.4,7.6,55
E00063740,50.3,5,44.8
E00063741,53,2.7,44.3
E00063742,48.8,4.5,46.7
E00063788,41.5,4.8,53.7
E00063793,46.5,2.7,50.8
E00063794,36.8,0.9,62.3
E00063795,51.5,5.8,42.8
E00063796,39.9,5.3,54.8
E00063798,46.6,7.8,45.6
E00063799,42.8,6,51.3
E00126961,64.3,1.8,33.9
E00128063,49,2.4,48.6
E00128064,66.5,1.8,31.7
E00128065,59,2.7,38.3
E00128066,46.1,4.4,49.5
E00128067,73.7,4.3,22
E00128068,56.4,3,40.6
E00128069,60.9,3.2,35.9
E00128070,66,4.7,29.3
E00128071,70.5,2.4,27.1
E00128072,63.3,4.4,32.3
E00128073,50,1.1,48.9
E00128074,59.4,0.4,40.2
