areacd,passports_all_4a-001,passports_all_4a-002,passports_all_4a-003
E00063398,80.2,10.5,9.3
E00063412,79.2,11.8,9
E00063414,82.9,8.2,8.8
E00063415,68,4,28
E00063419,71.6,22.7,5.7
E00063420,80.4,15.9,3.6
E00063421,80.8,14.9,4.2
E00063422,81.2,11.9,6.9
E00063423,74.8,19.9,5.3
E00063425,75.9,13,11
E00063426,81.2,9.1,9.8
E00063427,80.6,13.1,6.2
E00063428,84.5,10.6,4.8
E00063429,91.1,7.1,1.8
E00063430,77.4,11,11.6
E00063431,85.4,8.2,6.5
E00063432,82.2,15.1,2.7
E00063433,84.2,11.1,4.7
E00063434,78.3,16.5,5.2
E00063435,92.2,3.3,4.5
E00063436,89.3,6.7,4
E00063437,92.8,3.1,4.2
E00063438,93.1,3.2,3.7
E00063439,87.5,0.3,12.2
E00063440,87.8,2.2,10
E00063441,89.8,4.3,5.9
E00063443,88,4.6,7.4
E00063444,91.7,3.4,4.9
E00063445,86.5,3.5,10
E00063446,85.9,6.5,7.5
E00063447,86.2,6.5,7.3
E00063448,88.2,7.8,4
E00063449,86.7,2.7,10.6
E00063450,86.6,3.3,10.1
E00063452,87.7,6.7,5.6
E00063453,85.7,9.9,4.4
E00063454,80.2,6.9,12.9
E00063455,74,18.6,7.4
E00063456,76.2,10,13.8
E00063457,78.1,16.6,5.4
E00063458,83.7,8.1,8.3
E00063459,82.3,3.9,13.8
E00063460,83.8,9.6,6.5
E00063461,85.1,10,4.9
E00063463,89.4,5.6,5.1
E00063464,77.9,12.2,9.9
E00063465,82.8,12.3,4.9
E00063466,81,8.9,10.1
E00063467,72.5,22,5.4
E00063468,74.9,19.8,5.3
E00063547,74.9,15.7,9.4
E00063549,78.2,17,4.7
E00063550,80.9,4.7,14.3
E00063551,78.2,7.7,14.1
E00063552,85.1,3.7,11.2
E00063553,75.3,8.2,16.5
E00063554,71.1,4,24.9
E00063555,62.7,15.1,22.2
E00063556,84.9,3,12.2
E00063557,68.9,11.8,19.3
E00063558,75.4,5.3,19.3
E00063560,81.8,7.7,10.5
E00063561,89.8,6.4,3.8
E00063562,73.6,20.4,6
E00063563,85.3,11.1,3.5
E00063564,83.2,13.2,3.6
E00063680,88.6,5.2,6.1
E00063681,76.5,3.5,20
E00063682,80.6,5.9,13.6
E00063683,91.9,4.6,3.5
E00063684,86.9,5.1,8.1
E00063685,76.9,7.4,15.7
E00063686,82.7,6.3,10.9
E00063687,92.1,1.1,6.7
E00063688,91.4,5.8,2.9
E00063689,87.6,5,7.4
E00063690,91.8,4.2,4
E00063691,78.1,10.2,11.7
E00063692,86.6,6.9,6.5
E00063693,89.7,2.8,7.5
E00063694,75.6,2.3,22.2
E00063695,86.6,1.2,12.2
E00063696,89.9,1.7,8.5
E00063697,80.9,5.3,13.8
E00063698,80.4,3.8,15.7
E00063699,79.4,5.4,15.2
E00063700,89.3,3.1,7.7
E00063726,86.9,11.3,1.8
E00063727,84,11,4.9
E00063728,89.4,8,2.5
E00063729,89.8,6.9,3.4
E00063730,74.9,12.2,12.8
E00063731,87.6,8.6,3.8
E00063733,64,19.9,16
E00063734,81.9,13.3,4.8
E00063735,73.1,18,8.8
E00063736,85.8,4.5,9.7
E00063737,84.2,8.8,6.9
E00063738,88,8.8,3.2
E00063739,88.8,4.3,6.9
E00063740,87.5,6.9,5.6
E00063741,83.5,5.6,10.8
E00063742,82.9,12,5.1
E00063788,80.7,9.5,9.8
E00063793,74.6,12.5,12.9
E00063794,68.5,17.4,14.1
E00063795,76.9,17.6,5.4
E00063796,74.4,15,10.6
E00063798,72.9,18.7,8.4
E00063799,77.5,13.6,8.9
E00126961,80.3,2.2,17.5
E00128063,89,2.7,8.3
E00128064,91.2,0.8,7.9
E00128065,87.8,2.9,9.3
E00128066,75.1,3.8,21.1
E00128067,74.3,6.7,19
E00128068,82.4,4.2,13.3
E00128069,63.4,15.8,20.8
E00128070,72.4,8.6,18.9
E00128071,72.1,8.8,19.1
E00128072,67.8,7.6,24.6
E00128073,80.6,5.3,14.1
E00128074,82.2,5.3,12.5
E00128075,82.3,4.7,13
E00128076,85,1.8,13.2
E00128077,83.6,7.1,9.3
E00128078,71.2,15.3,13.4
E00128079,74.6,9.6,15.8
E00128080,57.3,22.6,20.1
E00128081,84.5,10.2,5.2
E00128082,69.5,7.8,22.6
E00128083,70.9,6.2,22.9
E00128084,69.4,3.9,26.7
E00128085,56.6,23.4,19.9
E00128086,82.6,10.4,7
E00128087,62.6,7.7,29.8
E00128088,78.3,8.7,13
E00128089,66.8,13,20.2
E00128090,88,3.9,8.1
E00128091,74,3.4,22.6
E00128092,62.2,10.2,27.6
E00128093,61.4,12,26.6
E00128094,66.5,4,29.5
E00128095,75.1,1.5,23.4
E00128096,61.9,8.7,29.4
E00128097,54.2,18.2,27.6
E00128098,81.1,5.3,13.6
E00128099,84.9,3.4,11.7
E00128100,82.3,8.4,9.3
E00128101,80.2,7.3,12.4
E00128102,93.7,0.9,5.4
E00128103,85.4,3.8,10.8
E00128104,79.7,5.9,14.3
E00128105,86.1,4.1,9.7
E00128106,93,2,5
E00128107,80.2,2.9,16.9
E00128108,83.8,2,14.2
E00128109,89.8,3.5,6.7
E00128110,85.8,3.8,10.4
E00128111,81.9,7.2,10.9
E00128112,88.9,1.4,9.7
E00128113,72,11.2,16.8
E00128114,90.1,1.4,8.5
E00128115,81,2.5,16.5
E00128116,75.1,8.3,16.6
E00128117,90.2,4.9,4.9
E00128118,89.9,4.4,5.7
E00128119,92.4,4.4,3.2
E00128120,85.6,8.5,6
E00128121,84.9,8,7.1
E00128122,92.3,2.7,5
E00128123,86.5,3.4,10.1
E00128124,88.5,6.9,4.7
E00128125,77.8,6.6,15.6
E00128126,79.1,6.6,14.3
E00128127,79.7,6.9,13.4
E00128128,87.9,6.2,5.9
E00128129,64.8,15.1,20.1
E00128130,73.8,12.4,13.8
E00128131,83.3,12.5,4.2
E00128132,80,7,12.9
E00128133,77.4,11.1,11.5
E00128134,67.2,12,20.9
