areacd,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00063398,3.1,10.1,83,3.8
E00063412,0.9,52.3,30.8,15.9
E00063414,7.2,36.9,42.3,13.5
E00063415,37.3,60.4,1.8,0.6
E00063419,0,41.7,30.9,27.3
E00063420,0,25.4,39.3,35.2
E00063421,0,20.5,52.1,27.4
E00063422,3.4,22.8,32.4,41.4
E00063423,1.6,32,36.8,29.6
E00063425,27.8,16.7,37.3,18.3
E00063426,0.6,11,65.8,22.6
E00063427,15.6,27,28.7,28.7
E00063428,1.4,21.4,27.6,49.7
E00063429,0,10.7,43.8,45.5
E00063430,32.2,14,38.8,14.9
E00063431,3.6,42.1,40.7,13.6
E00063432,0,25,42.6,32.4
E00063433,17.6,5.6,56.3,20.4
E00063434,0.7,25.2,32.6,41.5
E00063435,3.3,8,22.7,66
E00063436,11.4,17.1,15.7,55.7
E00063437,0.8,10.1,31.8,57.4
E00063438,3.2,9.5,44.4,42.9
E00063439,0,11,58.3,30.7
E00063440,3.7,52.9,30.9,12.5
E00063441,1,9.7,50.5,38.8
E00063443,0,19.8,68.7,11.5
E00063444,0,4.2,28.3,67.5
E00063445,0,10.5,73.4,16.1
E00063446,3.7,11,66.9,18.4
E00063447,0,16.9,54,29
E00063448,0.9,0.9,17.7,80.5
E00063449,3.1,2.3,67.4,27.1
E00063450,1.7,26.3,44.1,28
E00063452,6.3,20.1,42.1,31.4
E00063453,2.4,23.6,38.6,35.4
E00063454,2.2,39.3,20,38.5
E00063455,10.2,20.5,34.6,34.6
E00063456,53.9,9.6,7,29.6
E00063457,5,35.8,38.3,20.8
E00063458,0.8,11.2,48,40
E00063459,8.9,10.7,19.6,60.7
E00063460,12.8,6,21.8,59.4
E00063461,3.2,17.7,44.4,34.7
E00063463,0,10,47.3,42.7
E00063464,3.1,40.5,36.6,19.8
E00063465,0.8,25.2,53.7,20.3
E00063466,0.8,9.4,64.1,25.8
E00063467,2.6,60,29.6,7.8
E00063468,4.3,27.6,36.2,31.9
E00063547,33.1,22,28,16.9
E00063549,0,25.2,51.2,23.6
E00063550,7.3,10.5,67.7,14.5
E00063551,1.7,11.6,73.6,13.2
E00063552,3.2,35.7,54.8,6.3
E00063553,10.4,48.8,37.6,3.2
E00063554,4.7,62.2,33.1,0
E00063555,3,32.5,53.3,11.2
E00063556,3.1,20,70,6.9
E00063557,21.1,63.2,12.5,3.3
E00063558,33.3,47.6,15.6,3.4
E00063560,11.7,21.9,48.4,18
E00063561,2,26.5,49,22.4
E00063562,0,40,41.3,18.7
