areacd,workplace_travel_4a-001,workplace_travel_4a-002,workplace_travel_4a-003,workplace_travel_4a-004
E00097172,2.9,39.1,43.5,14.5
E00097176,4.1,33.8,55.4,6.8
E00097179,1.4,48.6,43.2,6.8
E00097192,1.9,36.7,42.8,18.6
E00097197,5.5,35.4,41.7,17.3
E00139236,1.1,36.3,51.6,11
E00139834,26.2,23.2,32.9,17.7
E00139835,44.7,14.1,15.3,25.9
E00139837,33.6,26.9,20.1,19.4
E00139847,9.5,27.8,45.2,17.5
E00139848,28.8,33.6,14.4,23.2
E00139849,16.7,38.7,23.4,21.2
E00139850,16,33.6,31.1,19.3
E00139855,21,26.1,31.9,21
E00139857,5.7,36.2,39,19.1
E00139874,8.6,35.1,46,10.3
E00139879,10.6,35.4,39.8,14.2
E00139880,22,28.4,23.9,25.7
E00139895,15.2,25.3,45.6,13.9
E00139939,14.3,24.2,46.6,14.9
E00139940,18.1,28.3,35.5,18.1
E00139941,23,20.2,42.6,14.2
E00139980,12.9,35.9,35.4,15.8
E00139981,23.2,51.8,12.5,12.5
E00139982,8,36,38,18
E00140008,11,30.8,36.3,22
E00140009,22.5,36.6,23.9,16.9
E00140010,12.4,15.5,57.4,14.7
E00140011,8,36.3,35.4,20.4
E00140012,14.5,31.5,37.9,16.1
E00140015,44.8,21.4,15.9,17.9
E00140016,9.8,36.1,41.4,12.8
E00140017,25.1,30.5,32.9,11.4
E00140018,22.4,19.8,44.8,12.9
E00140019,8.1,20.9,54.7,16.3
E00140020,13.3,30.6,30.6,25.5
E00140021,8.1,45.5,18.2,28.3
E00140022,14.3,38.4,27.7,19.6
E00140023,4.3,27.7,51.1,17
