areacd,hours_per_week_worked_3a-001,hours_per_week_worked_3a-002
E00097172,30,70
E00097176,28,72
E00097179,25.7,74.3
E00097192,28.4,71.6
E00097197,28.9,71.1
E00139236,31.5,68.5
E00139834,32.5,67.5
E00139835,37.6,62.4
E00139837,31.6,68.4
E00139847,28.1,71.9
E00139848,41.7,58.3
E00139849,35,65
E00139850,46.2,53.8
E00139855,39.4,60.6
E00139857,30,70
E00139874,27.5,72.5
E00139879,29.1,70.9
E00139880,37,63
E00139895,28.4,71.6
E00139939,38.9,61.1
E00139940,39,61
E00139941,33.5,66.5
E00139980,28.6,71.4
E00139981,39.7,60.3
E00139982,32.9,67.1
E00140008,41.6,58.4
E00140009,38.9,61.1
E00140010,36.4,63.6
E00140011,42.3,57.7
E00140012,29,71
E00140015,38.6,61.4
E00140016,30.9,69.1
E00140017,33.5,66.5
E00140018,44.4,55.6
E00140019,30.2,69.8
E00140020,38.8,61.2
E00140021,39.2,60.8
E00140022,29.2,70.8
E00140023,34.8,65.2
