areacd,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00097172,8.3,41.7,28.3,21.7
E00097176,8.3,30,46.7,15
E00097179,2.2,34.8,37,26.1
E00097192,4.5,35,38.4,22
E00097197,3.8,39.6,28.3,28.3
E00139236,5.4,40.5,39.2,14.9
E00139834,7.5,44.7,39.1,8.7
E00139835,27.6,52,13.4,7.1
E00139837,11.8,43.8,29.2,15.3
E00139847,6.6,34.9,44.3,14.2
E00139848,27.3,49.7,13.3,9.8
E00139849,10.3,43.8,35,10.8
E00139850,17.3,44.9,26.8,11
E00139855,8.5,41.5,37.7,12.3
E00139857,7.4,42.6,29.5,20.5
E00139874,5.2,41.9,35.5,17.4
E00139879,7.1,27.4,49.6,15.9
E00139880,14.4,42.3,29.8,13.5
E00139895,3.8,32.6,40.2,23.5
E00139939,2.5,42,41.4,14
E00139940,15.1,45.8,31.8,7.3
E00139941,5.4,37,42.4,15.2
E00139980,10.5,42.6,32.5,14.4
E00139981,19.4,59.7,16.4,4.5
E00139982,6.8,43.2,34.9,15.1
E00140008,5.8,39.4,39.4,15.4
E00140009,5.6,53.3,31.1,10
E00140010,6.3,31.7,38.9,23
E00140011,8.5,37.3,41.5,12.7
E00140012,7.8,40.8,31.1,20.4
E00140015,12.9,50,27.3,9.8
E00140016,5,41.4,42.1,11.4
E00140017,3.9,29.5,48.1,18.6
E00140018,9.3,39.5,37.2,14
E00140019,4,41.3,34.7,20
E00140020,7.1,33.3,48.8,10.7
E00140021,12.9,50,27.6,9.5
E00140022,15.2,43.8,30.4,10.7
E00140023,5.3,36.3,32.7,25.7
