areacd,sex-001,sex-002
E00097172,46,54
E00097176,45.3,54.7
E00097179,51.8,48.2
E00097192,48.9,51.1
E00097197,48.3,51.7
E00139236,41.6,58.4
E00139834,51.4,48.6
E00139835,55.9,44.1
E00139837,50.3,49.7
E00139847,48.2,51.8
E00139848,52.4,47.6
E00139849,49.2,50.8
E00139850,49.4,50.6
E00139855,48.8,51.2
E00139857,50.8,49.2
E00139874,53.4,46.6
E00139879,51.8,48.2
E00139880,51.8,48.2
E00139895,51.5,48.5
E00139939,52.1,47.9
E00139940,50.9,49.1
E00139941,51.1,48.9
E00139980,52.2,47.8
E00139981,47.6,52.4
E00139982,50.3,49.7
E00140008,51.9,48.1
E00140009,47.4,52.6
E00140010,50.2,49.8
E00140011,53,47
E00140012,47.2,52.8
E00140015,52,48
E00140016,51.8,48.2
E00140017,50,50
E00140018,51,49
E00140019,49.4,50.6
E00140020,47.1,52.9
E00140021,52.2,47.8
E00140022,50.9,49.1
E00140023,47.7,52.3
