areacd,heating_type_3a-001,heating_type_3a-002
E00097172,3.4,96.6
E00097176,0,100
E00097179,4.3,95.7
E00097192,2.3,97.7
E00097197,2.8,97.2
E00139236,4.2,95.8
E00139834,0,100
E00139835,0.8,99.2
E00139837,0.7,99.3
E00139847,2.8,97.2
E00139848,0,100
E00139849,0.5,99.5
E00139850,0,100
E00139855,1.5,98.5
E00139857,2.5,97.5
E00139874,2.3,97.7
E00139879,1.8,98.2
E00139880,1.9,98.1
E00139895,3.8,96.2
E00139939,0,100
E00139940,1.1,98.9
E00139941,1.1,98.9
E00139980,1.9,98.1
E00139981,1.6,98.4
E00139982,0.7,99.3
E00140008,1.9,98.1
E00140009,3.3,96.7
E00140010,4,96
E00140011,1.7,98.3
E00140012,2.9,97.1
E00140015,0,100
E00140016,5,95
E00140017,0.8,99.2
E00140018,0.8,99.2
E00140019,0,100
E00140020,2.4,97.6
E00140021,0,100
E00140022,0.9,99.1
E00140023,2.6,97.4
