areacd,hh_language-001,hh_language-002,hh_language-003,hh_language-004
E00097172,100,0,0,0
E00097176,100,0,0,0
E00097179,97.9,2.1,0,0
E00097192,100,0,0,0
E00097197,97.2,0.9,0.9,0.9
E00139236,100,0,0,0
E00139834,98.1,1.3,0,0.6
E00139835,100,0,0,0
E00139837,100,0,0,0
E00139847,99.1,0.9,0,0
E00139848,100,0,0,0
E00139849,97.6,2,0,0.5
E00139850,99.2,0.8,0,0
E00139855,98.5,1.5,0,0
E00139857,98.3,1.7,0,0
E00139874,99.4,0.6,0,0
E00139879,99.1,0.9,0,0
E00139880,100,0,0,0
E00139895,99.2,0.8,0,0
E00139939,96.8,1.9,0,1.3
E00139940,98.9,0.6,0.6,0
E00139941,100,0,0,0
E00139980,99.5,0.5,0,0
E00139981,98.5,0,1.5,0
E00139982,99.3,0.7,0,0
E00140008,99,1,0,0
E00140009,97.8,1.1,0,1.1
E00140010,99.2,0.8,0,0
E00140011,98.3,0.8,0,0.8
E00140012,100,0,0,0
E00140015,100,0,0,0
E00140016,100,0,0,0
E00140017,100,0,0,0
E00140018,99.2,0.8,0,0
E00140019,100,0,0,0
E00140020,100,0,0,0
E00140021,99.1,0.9,0,0
E00140022,98.2,0.9,0,0.9
E00140023,98.2,1.8,0,0
