areacd,country_of_birth_3a-001,country_of_birth_3a-002
E00097172,97.8,2.2
E00097176,93.3,6.7
E00097179,98.2,1.8
E00097192,99.5,0.5
E00097197,96.2,3.8
E00139236,98.8,1.2
E00139834,96.6,3.4
E00139835,99.2,0.8
E00139837,99.1,0.9
E00139847,97.8,2.2
E00139848,98.3,1.7
E00139849,96.5,3.5
E00139850,97.3,2.7
E00139855,97.9,2.1
E00139857,94.3,5.7
E00139874,97.8,2.2
E00139879,97.6,2.4
E00139880,97.8,2.2
E00139895,95.8,4.2
E00139939,92.3,7.7
E00139940,97.6,2.4
E00139941,96.8,3.2
E00139980,97.9,2.1
E00139981,95.9,4.1
E00139982,97.8,2.2
E00140008,95.4,4.6
E00140009,96.4,3.6
E00140010,93.7,6.3
E00140011,96,4
E00140012,96.8,3.2
E00140015,99.6,0.4
E00140016,94.8,5.2
E00140017,99,1
E00140018,96,4
E00140019,98.9,1.1
E00140020,98.4,1.6
E00140021,99.6,0.4
E00140022,91.8,8.2
E00140023,94.9,5.1
