geography_code,accommodation_type_3a-001,accommodation_type_3a-002,accommodation_type_3a-003
E00126481,97.5,2.5,0
E00126482,75.4,24.6,0
E00126483,93,7,0
E00126484,0.9,97.4,1.7
E00126485,100,0,0
E00126486,100,0,0
E00126487,99.2,0.8,0
E00126488,100,0,0
E00126489,96.3,3.7,0
E00126490,85.4,14.6,0
E00126491,34.5,65.5,0
E00126563,94.4,4.9,0.7
E00126564,79.4,20.6,0
E00126565,100,0,0
E00126568,100,0,0
E00126570,94.2,5.8,0
E00126571,100,0,0
E00126572,100,0,0
E00126573,100,0,0
E00126575,72.6,27.4,0
E00126578,95.5,4.5,0
E00126609,100,0,0
E00126612,71.4,27.7,0.8
E00126622,96.7,3.3,0
E00126623,99.3,0.7,0
E00126625,94.3,5.7,0
E00126626,99.2,0.8,0
E00126628,100,0,0
E00126630,100,0,0
E00126631,97.6,2.4,0
E00126632,100,0,0
E00126633,98.7,1.3,0
E00126637,99.1,0.9,0
E00126639,99.3,0.7,0
E00126643,94.3,5.7,0
E00126644,100,0,0
E00126645,90,10,0
E00126646,87,13,0
E00126648,71.8,28.2,0
E00126649,97.8,2.2,0
E00126651,78.4,21.6,0
E00126652,4.3,95.7,0
E00126654,51.2,48.8,0
E00126656,86.1,13.9,0
E00126657,72.8,27.2,0
E00126658,76.6,23.4,0
E00126661,65.8,34.2,0
E00126662,88.8,11.2,0
E00126663,100,0,0
E00126664,91.9,7.3,0.8
E00126666,98.6,1.4,0
E00126667,99.3,0.7,0
E00126668,67.6,32.4,0
E00126669,98.3,1.7,0
E00126670,100,0,0
E00126674,91.4,8.6,0
E00126675,99,1,0
E00126676,100,0,0
E00126677,99.2,0.8,0
E00126678,98.4,0.8,0.8
E00126700,98.4,1.6,0
E00126703,98.5,0.8,0.8
E00126704,95.8,4.2,0
E00126705,96.9,3.1,0
E00126706,99.4,0.6,0
E00126707,95.2,4.8,0
E00126708,100,0,0
E00126709,100,0,0
E00126711,100,0,0
E00126713,100,0,0
E00126720,100,0,0
E00126721,91.7,8.3,0
E00126722,89.9,10.1,0
E00126723,88.2,11.8,0
E00126724,100,0,0
E00126725,73.3,26.7,0
E00126727,100,0,0
E00126728,100,0,0
E00126729,100,0,0
E00126730,100,0,0
E00126731,100,0,0
E00126733,100,0,0
E00126734,98.2,0.9,0.9
E00126735,100,0,0
E00126736,98.4,1.6,0
E00126737,98.4,1.6,0
E00126738,99,1,0
E00126739,99.2,0.8,0
E00126740,100,0,0
E00126741,98.1,1.9,0
E00126742,100,0,0
E00126743,100,0,0
E00126744,99.1,0.9,0
E00126745,85.7,14.3,0
E00126746,99,1,0
E00126747,100,0,0
E00126756,96.8,3.2,0
E00126757,100,0,0
E00126758,98.8,1.2,0
E00126759,95.1,4.9,0
E00126760,99.3,0.7,0
E00126761,96.3,3.8,0
E00126762,96.2,3.8,0
E00126763,93.8,6.2,0
E00126764,99.2,0.8,0
E00126765,99.2,0,0.8
E00126766,99.2,0.8,0
E00126767,88.5,11.5,0
E00126769,94.4,3.4,2.2
E00128901,93.7,6.3,0
E00128903,97.7,2.3,0
E00128905,100,0,0
E00128906,94.8,5.2,0
E00128907,93.9,6.1,0
E00128908,76.5,23.5,0
E00128909,100,0,0
E00128910,87.6,12.4,0
E00128911,98,2,0
E00128912,100,0,0
E00128914,100,0,0
E00128917,100,0,0
E00128918,76.9,23.1,0
E00128919,98.9,1.1,0
E00128920,100,0,0
E00128921,100,0,0
E00128922,100,0,0
E00128923,89.6,10.4,0
E00128924,96,4,0
E00128925,98.1,1.9,0
E00128926,100,0,0
E00128927,97.3,2.7,0
E00128929,93.1,6.9,0
E00128930,85.4,14.6,0
E00128931,89.6,9.6,0.7
E00128932,100,0,0
E00128933,67.4,31.8,0.8
E00128934,89.9,10.1,0
E00128935,74.5,25.5,0
E00128936,86.2,13.8,0
E00128937,99.2,0.8,0
E00128938,82,18,0
E00128939,98.5,1.5,0
E00128940,71,29,0
E00128941,87.3,12.7,0
E00128942,75.5,24.5,0
E00128943,99.1,0.9,0
E00128945,100,0,0
E00128946,100,0,0
E00128947,76.8,23.2,0
E00128948,94.2,5.8,0
E00128949,100,0,0
E00128950,92.1,7.1,0.8
E00128951,99.1,0,0.9
E00128952,99.2,0.8,0
E00128953,100,0,0
E00128954,83.5,15.7,0.9
E00128955,91.2,8.8,0
E00128956,56.3,43.8,0
E00128957,100,0,0
E00128958,94.4,5.6,0
E00128959,99.2,0.8,0
E00128960,78.6,21.4,0
E00128962,91.7,8.3,0
E00128963,97.6,2.4,0
E00128964,100,0,0
E00128965,99.2,0,0.8
E00128966,99.1,0.9,0
E00128967,75,25,0
E00128980,93.4,6.6,0
E00128981,99.2,0.8,0
E00128982,70.5,29.5,0
E00128983,100,0,0
E00128984,94.2,5.8,0
E00128985,95.7,4.3,0
E00128986,99.1,0.9,0
E00128987,100,0,0
E00128988,100,0,0
E00128989,98.3,0,1.7
E00128990,61.2,38.8,0
E00128991,100,0,0
E00128992,100,0,0
E00128993,97.1,2.9,0
E00128994,98,2,0
E00128995,98.1,1.9,0
E00128996,98.1,1.9,0
E00128997,99.3,0.7,0
E00128998,96.2,3.8,0
E00128999,64.9,35.1,0
E00129000,92.5,7.5,0
E00129001,100,0,0
E00129002,99.1,0.9,0
E00129003,93.7,6.3,0
E00129004,81.6,18.4,0
E00129008,95.3,3.9,0.8
E00129009,99.4,0.6,0
E00129010,87.5,12.5,0
E00129011,55.2,44.8,0
E00129012,100,0,0
E00129013,85.2,14.8,0
E00129014,69.9,30.1,0
E00129016,66.7,33.3,0
E00129017,66.9,33.1,0
E00129018,97.6,2.4,0
E00129019,100,0,0
E00129020,94.6,5.4,0
E00129021,93,7,0
E00129022,96.8,3.2,0
E00129025,65.5,34.5,0
E00129026,46.7,53.3,0
E00129028,94.3,5.7,0
E00129037,100,0,0
E00129038,100,0,0
E00129039,74,26,0
E00129040,83.6,16.4,0
E00129041,92.5,7.5,0
E00129042,92.3,7.7,0
E00129043,84.3,15.7,0
E00129044,74.7,25.3,0
E00129045,61.5,38.5,0
E00129046,72.5,27.5,0
E00129047,78,22,0
E00129048,85.3,14.7,0
E00129049,97.2,2.8,0
E00129050,85.5,14.5,0
E00129051,94.1,5,0.8
E00129052,91.7,8.3,0
E00129053,89.5,10.5,0
E00129054,85.8,14.2,0
E00129055,88.1,11.9,0
E00129056,100,0,0
E00129057,97.7,2.3,0
E00129058,100,0,0
