geography_code,has_ever_worked-001,has_ever_worked-002,has_ever_worked-003
E00126481,11.3,75.6,13.1
E00126482,8.7,68,23.3
E00126483,10.3,71.1,18.6
E00126484,0.9,74.3,24.8
E00126485,8.3,76.4,15.3
E00126486,9,82.9,8.1
E00126487,3.8,84.1,12.1
E00126488,5.3,83.3,11.4
E00126489,13.7,58.9,27.4
E00126490,15.1,70.9,14
E00126491,15.5,58.8,25.8
E00126563,6.2,74.6,19.2
E00126564,8.9,72.6,18.5
E00126565,8.5,78.8,12.7
E00126568,4.5,77.6,17.9
E00126570,7.3,79.7,13
E00126571,12.2,74.4,13.3
E00126572,3.2,80.2,16.7
E00126573,5.4,74.1,20.5
E00126575,6.9,80.2,12.9
E00126578,7.9,81.5,10.7
E00126609,8.6,73.3,18.1
E00126612,10.6,69.4,20
E00126622,6.7,73.1,20.2
E00126623,12.8,64.2,22.9
E00126625,8.9,72.3,18.8
E00126626,18.2,66.2,15.6
E00126628,10.2,65.3,24.6
E00126630,9.4,67.7,22.9
E00126631,4.7,85,10.2
E00126632,7.1,79.5,13.4
E00126633,12.6,67.6,19.8
E00126637,9,78.2,12.8
E00126639,18.3,62.4,19.3
E00126643,10.7,77.1,12.2
E00126644,14.4,65.6,20
E00126645,12.4,79.3,8.3
E00126646,10.7,74.7,14.7
E00126648,10.8,64.1,25.1
E00126649,6.1,69.7,24.2
E00126651,11,65.1,23.9
E00126652,11.9,69.5,18.6
E00126654,21.3,53.8,25
E00126656,18.2,67.5,14.3
E00126657,6.6,61.5,31.9
E00126658,22.2,54.3,23.5
E00126661,7.6,70.7,21.7
E00126662,7.8,64.9,27.3
E00126663,10.3,73.1,16.7
E00126664,11.6,58.9,29.5
E00126666,6.5,75.7,17.8
E00126667,13.1,81.5,5.4
E00126668,10.1,60.1,29.7
E00126669,5.2,72.9,21.9
E00126670,13.9,67.3,18.8
E00126674,5.8,79.1,15.1
E00126675,8.8,77.9,13.2
E00126676,11.1,69.4,19.4
E00126677,27.6,55.3,17.1
E00126678,8.1,74.2,17.7
E00126700,8.8,71.4,19.8
E00126703,10.7,75,14.3
E00126704,7.9,76.3,15.8
E00126705,10,69,21
E00126706,14.2,67.5,18.3
E00126707,2.5,78.3,19.2
E00126708,15.4,74,10.6
E00126709,6.9,78.4,14.7
E00126711,9.8,78.3,12
E00126713,13.9,78.5,7.6
E00126720,10.8,74.6,14.6
E00126721,8.7,64.1,27.2
E00126722,7.8,58.9,33.3
E00126723,7.7,67.3,25
E00126724,9,71.2,19.8
E00126725,20.5,69.9,9.6
E00126727,7.3,83,9.7
E00126728,10.5,80.7,8.8
E00126729,17.9,66.7,15.4
E00126730,2.7,79.6,17.7
E00126731,7.8,74.8,17.5
E00126733,5.1,73.7,21.2
E00126734,9.9,76.9,13.2
E00126735,15.3,75.7,9
E00126736,7.8,79.4,12.8
E00126737,17.9,67.2,14.9
E00126738,4.7,82.6,12.8
E00126739,7.8,65.7,26.5
E00126740,6.2,82.7,11.1
E00126741,1.2,83.3,15.5
E00126742,11.6,70.9,17.4
E00126743,11.8,74.2,14
E00126744,11.2,60.7,28.1
E00126745,17.6,55.3,27.1
E00126746,2.9,82.5,14.6
E00126747,18.8,57.5,23.8
E00126756,7.4,80.9,11.8
E00126757,12.5,70.8,16.7
E00126758,17.2,70.3,12.5
E00126759,13.4,74.1,12.5
E00126760,14.9,75.9,9.2
E00126761,8.6,76.4,14.9
E00126762,13,77,10
E00126763,11.2,72,16.8
E00126764,7.9,87.7,4.4
E00126765,9.9,69.3,20.8
E00126766,7.8,78.4,13.7
E00126767,7.7,74.7,17.6
E00126769,9.9,71.1,19
E00128901,17.6,61.8,20.6
E00128903,8.9,59.8,31.3
E00128905,7.8,68.8,23.4
E00128906,21,61.3,17.7
E00128907,16.2,52.3,31.5
E00128908,10.7,57.1,32.1
E00128909,7.7,68.4,23.9
E00128910,13.6,59.3,27.2
E00128911,21.2,63.6,15.2
E00128912,13.7,68.4,17.9
E00128914,3.1,80.4,16.5
E00128917,13.5,62.5,24
E00128918,14.1,63.8,22.1
E00128919,5.2,84.5,10.3
E00128920,12.9,69.7,17.4
E00128921,6.1,81.7,12.2
E00128922,3.2,73.4,23.4
E00128923,21.6,50,28.4
E00128924,7.6,73.3,19
E00128925,11.9,77.4,10.7
E00128926,9.9,60.4,29.7
E00128927,17.6,48.6,33.8
E00128929,7.6,78.2,14.3
E00128930,15.3,59.2,25.5
E00128931,10.3,66,23.7
E00128932,6.8,69.7,23.5
E00128933,19.8,45.3,34.9
E00128934,10,61.8,28.2
E00128935,16.4,58.2,25.4
E00128936,6.5,74,19.5
E00128937,12,71.3,16.7
E00128938,2.5,78,19.5
E00128939,12.4,66.4,21.2
E00128940,10.8,68.6,20.6
E00128941,21,66.7,12.3
E00128942,7.4,80.9,11.8
E00128943,13.9,70.4,15.7
E00128945,5.7,84.4,9.8
E00128946,5.6,84.4,10.1
E00128947,8.2,75.3,16.5
E00128948,13.4,75.6,11
E00128949,9.1,78,12.9
E00128950,13.7,73.7,12.6
E00128951,10.7,68.9,20.4
E00128952,8.7,75.7,15.5
E00128953,21.2,53.8,25
E00128954,16.7,68.3,15
E00128955,7.3,71.9,20.8
E00128956,4.5,79.8,15.7
E00128957,10.9,62.7,26.4
E00128958,10.5,63.2,26.3
E00128959,4.2,80,15.8
E00128960,6.7,67.8,25.6
E00128962,10.2,71.3,18.5
E00128963,6.9,66.3,26.7
E00128964,2.8,77.6,19.6
E00128965,6.4,72.7,20.9
E00128966,7.3,82.9,9.8
E00128967,11.1,61.6,27.3
E00128980,5.9,75.7,18.5
E00128981,12.5,67.5,20
E00128982,11,58.5,30.5
E00128983,13,75.9,11.1
E00128984,16,60.5,23.5
E00128985,10.8,74.7,14.6
E00128986,4.6,77.8,17.6
E00128987,15.3,73.6,11.1
E00128988,17.2,58.6,24.2
E00128989,9.6,72.3,18.1
