geography_code,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
E00126481,48.3,2.2,49.5
E00126482,53.6,5.4,41
E00126483,60.5,2.8,36.7
E00126484,14.7,4.7,80.6
E00126485,39.4,1.5,59.1
E00126486,53.4,0,46.6
E00126487,29.6,0.9,69.5
E00126488,47.2,2,50.8
E00126489,56.1,4.2,39.6
E00126490,51.1,2.8,46
E00126491,46.2,4.6,49.1
E00126563,53.2,3.2,43.5
E00126564,56.2,1.1,42.8
E00126565,56.3,0.4,43.3
E00126568,43.9,0.8,55.2
E00126570,49.2,2.9,47.9
E00126571,59,2.8,38.2
E00126572,47,1.7,51.3
E00126573,50.7,0.9,48.4
E00126575,42.3,0.5,57.2
E00126578,52.5,1.9,45.6
E00126609,61.7,1.1,37.2
E00126612,56.5,3.5,40
E00126622,62,0.4,37.6
E00126623,60.3,2.5,37.2
E00126625,57.4,2.3,40.4
E00126626,70.2,1.2,28.7
E00126628,56.3,1.9,41.8
E00126630,61.5,3.2,35.2
E00126631,46,1.7,52.3
E00126632,60.6,0.3,39.1
E00126633,63,0.7,36.3
E00126637,62.8,0.9,36.3
E00126639,64.4,3.6,32
E00126643,56.9,1.3,41.8
E00126644,67.6,3.2,29.1
E00126645,49.2,2.9,47.9
E00126646,57,2.3,40.7
E00126648,52.7,2.5,44.8
E00126649,45.8,1.1,53.1
E00126651,61.3,2.1,36.6
E00126652,41.6,10.9,47.5
E00126654,63.3,6,30.7
E00126656,56.1,3.5,40.5
E00126657,50,2.8,47.2
E00126658,63.6,3.1,33.3
E00126661,50,4.9,45.1
E00126662,64.1,3.2,32.7
E00126663,62.1,0,37.9
E00126664,58.8,3.9,37.3
E00126666,47.2,0.9,51.9
E00126667,52.3,1.5,46.2
E00126668,55.4,1.7,42.9
E00126669,59.8,0.8,39.3
E00126670,71.1,1.1,27.7
E00126674,53,3.3,43.7
E00126675,63.4,1,35.6
E00126676,58.3,3.1,38.6
E00126677,69,4.1,26.9
E00126678,48.6,1.2,50.2
E00126700,58.4,1.4,40.3
E00126703,55.1,0.8,44.1
E00126704,51.8,0.6,47.6
E00126705,60,0,40
E00126706,66.9,1.7,31.5
E00126707,48.5,0.4,51.1
E00126708,53.2,1.4,45.5
E00126709,55.9,0,44.1
E00126711,63.8,0,36.2
E00126713,62.5,2.3,35.2
E00126720,52,1.1,46.9
