geography_code,disability_3a-001,disability_3a-002
E00126481,20.4,79.6
E00126482,30,70
E00126483,19.4,80.6
E00126484,48.9,51.1
E00126485,19.2,80.8
E00126486,10.9,89.1
E00126487,22.7,77.3
E00126488,19.9,80.1
E00126489,27.3,72.7
E00126490,27.3,72.7
E00126491,32.5,67.5
E00126563,15,85
E00126564,20.5,79.5
E00126565,17.5,82.5
E00126568,18.5,81.5
E00126570,13,87
E00126571,14.2,85.8
E00126572,23.9,76.1
E00126573,21.6,78.4
E00126575,23.5,76.5
E00126578,18.8,81.2
E00126609,15.5,84.5
E00126612,24.2,75.8
E00126622,17.5,82.5
E00126623,23.4,76.6
E00126625,20.5,79.5
E00126626,11.4,88.6
E00126628,16.4,83.6
E00126630,11.3,88.7
E00126631,23.9,76.1
E00126632,10.9,89.1
E00126633,19,81
E00126637,11.9,88.1
E00126639,7.5,92.5
E00126643,16.2,83.8
E00126644,8.3,91.7
E00126645,16.5,83.5
E00126646,27.3,72.7
E00126648,29.5,70.5
E00126649,28.7,71.3
E00126651,22.6,77.4
E00126652,45.5,54.5
E00126654,25.2,74.8
E00126656,18.1,81.9
E00126657,28.8,71.2
E00126658,21.1,78.9
E00126661,32.5,67.5
E00126662,18.1,81.9
E00126663,19.9,80.1
E00126664,19.5,80.5
E00126666,24,76
E00126667,21,79
E00126668,25.8,74.2
E00126669,15.4,84.6
E00126670,12.7,87.3
E00126674,18.4,81.6
E00126675,16.8,83.2
E00126676,20.1,79.9
E00126677,11.3,88.7
E00126678,21.8,78.2
E00126700,14.9,85.1
E00126703,13.7,86.3
E00126704,15.6,84.4
E00126705,11.8,88.2
E00126706,11.2,88.8
E00126707,27.5,72.5
E00126708,15.1,84.9
E00126709,18.6,81.4
E00126711,11.4,88.6
E00126713,14.8,85.2
E00126720,23.5,76.5
E00126721,29.4,70.6
E00126722,23.4,76.6
E00126723,24.6,75.4
E00126724,19.8,80.2
E00126725,9.9,90.1
E00126727,17,83
E00126728,16.3,83.7
E00126729,10.9,89.1
E00126730,22.4,77.6
E00126731,23.6,76.4
E00126733,18.7,81.3
E00126734,13.1,86.9
E00126735,12.9,87.1
E00126736,18.8,81.2
E00126737,11.8,88.2
E00126738,16.9,83.1
E00126739,17.5,82.5
E00126740,22.2,77.8
E00126741,32.2,67.8
E00126742,14.6,85.4
E00126743,19.3,80.7
E00126744,17.9,82.1
E00126745,16.3,83.7
E00126746,16.7,83.3
E00126747,16.5,83.5
E00126756,12.9,87.1
E00126757,14.9,85.1
E00126758,10,90
E00126759,13.7,86.3
E00126760,12.4,87.6
E00126761,21.7,78.3
E00126762,12,88
E00126763,14.9,85.1
E00126764,10.6,89.4
E00126765,14.9,85.1
E00126766,15.6,84.4
E00126767,27,73
E00126769,15.3,84.7
E00128901,17.2,82.8
E00128903,22.2,77.8
E00128905,20.3,79.7
E00128906,10.2,89.8
E00128907,20.7,79.3
E00128908,27.7,72.3
E00128909,26,74
E00128910,20,80
E00128911,19.8,80.2
E00128912,16.9,83.1
E00128914,22.8,77.2
E00128917,12.5,87.5
E00128918,14.5,85.5
E00128919,22.8,77.2
E00128920,12.5,87.5
E00128921,19.1,80.9
E00128922,20.2,79.8
E00128923,16.1,83.9
E00128924,18.5,81.5
E00128925,18.1,81.9
E00128926,13,87
E00128927,13.9,86.1
E00128929,21.5,78.5
E00128930,20.5,79.5
E00128931,23.6,76.4
E00128932,26.7,73.3
E00128933,18.9,81.1
E00128934,37.7,62.3
E00128935,25.3,74.7
E00128936,18.2,81.8
E00128937,20.7,79.3
E00128938,19.7,80.3
E00128939,17,83
E00128940,29,71
E00128941,19,81
E00128942,20.9,79.1
E00128943,23.8,76.3
E00128945,16.7,83.3
E00128946,15.3,84.7
E00128947,24.3,75.7
E00128948,19.8,80.2
E00128949,13.7,86.3
E00128950,18.2,81.8
E00128951,16.8,83.2
E00128952,11.7,88.3
E00128953,9.9,90.1
E00128954,22.1,77.9
E00128955,17.4,82.6
E00128956,36.3,63.7
E00128957,17.2,82.8
E00128958,25.2,74.8
E00128959,25.1,74.9
E00128960,22.4,77.6
E00128962,21.5,78.5
E00128963,16.3,83.7
E00128964,18.3,81.7
E00128965,25.2,74.8
E00128966,15,85
E00128967,25.2,74.8
E00128980,25.7,74.3
E00128981,15.3,84.7
E00128982,17.5,82.5
E00128983,15.5,84.5
E00128984,17.8,82.2
E00128985,16.4,83.6
E00128986,22.6,77.4
E00128987,9.9,90.1
E00128988,15.9,84.1
E00128989,17.5,82.5
E00128990,30.3,69.7
E00128991,15.2,84.8
E00128992,27.3,72.7
E00128993,18,82
E00128994,18.2,81.8
E00128995,17.3,82.7
E00128996,16.3,83.8
E00128997,13.2,86.8
E00128998,12.4,87.6
E00128999,23.4,76.6
E00129000,15.8,84.2
E00129001,17.2,82.8
E00129002,17,83
E00129003,14.6,85.4
E00129004,19.7,80.3
E00129008,21.8,78.2
E00129009,17.6,82.4
E00129010,24.6,75.4
E00129011,29.9,70.1
E00129012,19.3,80.7
E00129013,20.3,79.7
E00129014,28.4,71.6
E00129016,28.6,71.4
E00129017,28.8,71.2
E00129018,15.9,84.1
E00129019,22,78
E00129020,20.7,79.3
E00129021,25.9,74.1
E00129022,15.9,84.1
E00129025,22.6,77.4
E00129026,32,68
E00129028,16.4,83.6
E00129037,13.8,86.2
E00129038,14.9,85.1
E00129039,28.1,71.9
E00129040,19.6,80.4
E00129041,13.1,86.9
E00129042,17.1,82.9
E00129043,23.8,76.2
E00129044,24.2,75.8
E00129045,29.1,70.9
E00129046,26.2,73.8
E00129047,23.6,76.4
E00129048,25.8,74.2
E00129049,14,86
E00129050,23.4,76.6
E00129051,16.2,83.8
E00129052,21.5,78.5
E00129053,38.8,61.2
E00129054,19.4,80.6
E00129055,19.8,80.2
E00129056,14.1,85.9
E00129057,16.7,83.3
E00129058,13.8,86.2
E00129061,18.5,81.5
E00129062,13.8,86.2
E00129063,15.8,84.2
E00129064,13.4,86.6
E00129065,22,78
E00129066,13.9,86.1
E00129068,20.8,79.2
E00129070,17.5,82.5
E00129071,14.4,85.6
E00129072,22.1,77.9
E00129074,28.8,71.2
E00129075,28.7,71.3
E00129076,17.7,82.3
E00129078,25.3,74.7
E00129079,18.2,81.8
E00129080,12.4,87.6
E00129081,10.7,89.3
E00129082,22.5,77.5
E00129083,22.9,77.1
E00129084,19.8,80.2
E00129085,23.1,76.9
E00129086,19.2,80.8
E00129087,21.6,78.4
E00129088,25.8,74.2
E00129089,14.8,85.2
E00129090,17.2,82.8
E00129091,11.6,88.4
E00129092,17.7,82.3
E00129093,12.3,87.7
E00129094,16.3,83.8
E00129095,19.2,80.8
E00129096,12.1,87.9
E00129097,15.9,84.1
E00129098,11.6,88.4
E00129099,19.2,80.8
E00129100,15.9,84.1
E00129101,14.8,85.2
E00129102,17.2,82.8
E00129103,17.6,82.4
E00129106,25.3,74.7
E00129107,14.9,85.1
E00129108,15.6,84.4
E00129109,26.8,73.2
E00129110,27.8,72.2
E00129111,23.4,76.6
E00129112,13.5,86.5
E00129113,18.3,81.7
E00129114,12.3,87.7
E00129115,30.1,69.9
E00129116,16.4,83.6
E00129117,15.7,84.3
E00129118,18.1,81.9
E00129119,18.1,81.9
E00129120,18.8,81.2
E00129121,13.5,86.5
E00129122,22.8,77.2
E00129123,23,77
E00129124,24,76
E00129125,16,84
E00129126,13.8,86.2
E00129127,25.6,74.4
E00129128,16.9,83.1
E00129129,17.8,82.2
E00129130,18.6,81.4
E00129131,23.1,76.9
E00129132,20.7,79.3
E00129133,20.1,79.9
E00129134,14.3,85.7
E00129135,21.3,78.7
E00129136,45.8,54.2
E00129137,15.1,84.9
E00129138,19.9,80.1
E00129139,33.9,66.1
E00129140,17.1,82.9
E00129141,21.8,78.2
E00129142,21.4,78.6
E00129143,27.2,72.8
E00129144,17.8,82.2
E00129145,22.9,77.1
E00129146,32.2,67.8
E00129147,17.1,82.9
E00129148,16.2,83.8
E00129149,14.2,85.8
E00129150,26.8,73.2
E00129151,16.1,83.9
E00129152,15.9,84.1
E00129153,32.2,67.8
E00129154,20.9,79.1
E00129155,14.6,85.4
E00129156,20,80
E00129157,18.8,81.2
E00129158,17.2,82.8
E00129159,27,73
E00129160,18.6,81.4
E00129161,17,83
E00129162,14.6,85.4
E00129163,24.5,75.5
E00129164,13.2,86.8
E00129165,23.9,76.1
E00129166,7.7,92.3
E00129167,32.3,67.7
E00129168,15.2,84.8
E00129169,10.3,89.7
E00129170,13.3,86.7
E00129171,15.9,84.1
E00129172,27.6,72.4
E00129173,24.7,75.3
E00129174,18.5,81.5
E00129175,11.5,88.5
E00129176,14.5,85.5
E00129177,26.1,73.9
E00129178,18.5,81.5
E00129179,12.4,87.6
E00129180,19.5,80.5
E00129181,24.1,75.9
E00129182,18.8,81.2
E00129183,13.7,86.3
E00129184,14.2,85.8
E00129185,15.3,84.7
E00129186,12.9,87.1
E00129187,28,72
E00129188,19.4,80.6
E00129189,20.3,79.7
E00129190,18.7,81.3
E00129191,13,87
E00129192,18.1,81.9
E00129195,17.7,82.3
E00129197,14.6,85.4
E00129198,12.8,87.2
E00129202,32,68
E00129203,22.1,77.9
E00129204,31.6,68.4
E00129205,24.3,75.7
E00129206,20.2,79.8
E00129207,30.1,69.9
E00129208,18.2,81.8
E00129209,26.3,73.7
E00129210,31.1,68.9
E00129211,37.5,62.5
E00129212,25.5,74.5
E00129213,13.3,86.7
E00129214,19.7,80.3
E00129215,17.4,82.6
E00129216,19,81
E00129217,25,75
E00129219,12.8,87.2
E00129221,11.1,88.9
E00129222,19,81
E00129223,25.7,74.3
E00129224,13.5,86.5
E00129225,18.5,81.5
E00129226,13.1,86.9
E00129227,8.8,91.2
E00129228,22.2,77.8
E00129229,23.2,76.8
E00129230,9.4,90.6
E00129231,26.1,73.9
E00129232,18.7,81.3
E00129233,14.7,85.3
E00129234,21.4,78.6
E00129235,16.7,83.3
E00129236,14.6,85.4
E00129237,19.3,80.7
E00129238,18.1,81.9
E00129239,16.8,83.2
E00129240,15.4,84.6
E00129241,17.4,82.6
E00129242,15.2,84.8
E00129243,17.3,82.7
E00129244,15.8,84.2
E00129245,14.3,85.7
E00129246,16.9,83.1
E00129247,18.5,81.5
E00129248,21.9,78.1
E00129249,16.3,83.7
E00168792,15.4,84.6
E00168793,26.2,73.8
E00168795,9.5,90.5
E00168796,22.5,77.5
E00168797,11.8,88.2
E00168798,18.5,81.5
E00168799,14.4,85.6
E00168800,14.6,85.4
E00168801,6.3,93.7
E00168802,12.7,87.3
E00168803,9.9,90.1
E00168804,9.2,90.8
E00168805,15,85
E00168806,15.8,84.2
E00168808,15.7,84.3
E00168809,9.6,90.4
E00168810,23.8,76.2
E00168811,12.5,87.5
E00168812,16.3,83.7
E00168813,15.4,84.6
E00168814,7,93
E00168815,26.9,73.1
E00168816,15.1,84.9
E00170498,16.3,83.7
E00170499,8.1,91.9
E00170500,26.6,73.4
E00170501,12.7,87.3
E00170502,24.7,75.3
E00170503,20.5,79.5
E00170508,15.8,84.2
E00170510,40.1,59.9
E00170512,11.9,88.1
E00170513,13,87
E00170514,13,87
E00170515,12.2,87.8
E00170520,9.9,90.1
E00170522,27,73
E00181926,18.1,81.9
E00181927,10.4,89.6
E00181928,18,82
E00181929,17.4,82.6
E00181930,14.4,85.6
E00181931,14.3,85.7
E00181932,10.7,89.3
E00181933,7.6,92.4
E00181934,29,71
E00181938,3.5,96.5
E00181939,18.5,81.5
E00181942,12.1,87.9
E00181945,11.2,88.8
E00181948,12,88
E00181949,6.6,93.4
E00181950,14.2,85.8
E00181953,40.6,59.4
E00181956,11.4,88.6
E00181957,8.5,91.5
E00181960,5.4,94.6
E00181965,7.5,92.5
E00181966,11.1,88.9
E00181967,8.7,91.3
E00181970,9.8,90.2
E00181977,11.8,88.2
E00181979,11.9,88.1
E00181980,10.5,89.5
E00181982,14,86
E00181983,21,79
E00181986,53.5,46.5
E00181987,7.1,92.9
E00181988,13.5,86.5
E00181989,14.7,85.3
E00181991,12.6,87.4
E00181994,9,91
E00181995,6.8,93.2
E00181996,5,95
E00181999,15.1,84.9
E00182000,22.4,77.6
E00182001,13.9,86.1
E00182002,7.4,92.6
E00182005,8.4,91.6
E00182011,11.2,88.8
E00182012,10,90
E00182014,11.9,88.1
E00182019,11.3,88.7
E00182021,18.1,81.9
E00182024,11.7,88.3
E00182025,18.6,81.4
E00182026,5.1,94.9
E00182029,13.7,86.3
E00182030,9.8,90.2
E00182038,19.2,80.8
E00182039,11.8,88.2
E00182041,9.5,90.5
E00182042,13.6,86.4
E00182044,10.5,89.5
