geography_code,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00126481,6.7,14.7,29.4,49.1
E00126482,6.9,27.7,60.8,4.6
E00126483,12.7,37.3,41.1,8.9
E00126484,75.9,21.6,2.6,0
E00126485,0,6.4,38.4,55.2
E00126486,0,16.7,44.4,38.9
E00126487,0,7.3,59.7,33.1
E00126488,4.5,6.8,46.6,42.1
E00126489,0.9,7.5,89.7,1.9
E00126490,12.6,32,55.3,0
E00126491,21.2,47.8,29.2,1.8
E00126563,4.9,18.3,58.5,18.3
E00126564,14.9,15.6,39,30.5
E00126565,2.2,10.1,65.2,22.5
E00126568,1.6,20.5,65.4,12.6
E00126570,0.8,13.3,40.8,45
E00126571,0.9,4.6,84.4,10.1
E00126572,0.8,12.5,75.8,10.8
E00126573,0,14.4,72,13.6
E00126575,7.8,36.5,44.3,11.3
E00126578,0,13.1,42,44.9
E00126609,0,45.7,51.2,3
E00126612,14,49.6,29.8,6.6
E00126622,1.4,39.2,43.9,15.5
E00126623,0.7,30.9,41.2,27.2
E00126625,2.2,8.1,60.7,28.9
E00126626,0,6.6,51.2,42.1
E00126628,1.4,59,31.3,8.3
E00126630,0,15.4,58.5,26
E00126631,2.4,27.4,24.2,46
E00126632,0,7.1,24,68.8
E00126633,1.3,23.9,58.5,16.4
E00126637,3.4,23.1,55.6,17.9
E00126639,1.4,10.9,29.3,58.5
E00126643,9.2,32.9,34.7,23.1
E00126644,0,12.7,26.9,60.4
E00126645,3.9,17.1,41.9,37.2
E00126646,3.4,33,52.8,10.8
E00126648,4.3,29.8,44.1,21.7
E00126649,1.1,10.9,72.8,15.2
E00126651,3.3,45.3,38,13.3
E00126652,85.1,13.8,1.1,0
E00126654,31.2,24.8,34.4,9.6
E00126656,13.2,38.7,34.9,13.2
E00126657,28.9,42.1,25.4,3.5
E00126658,8.1,29,59.7,3.2
E00126661,7.4,48.8,38,5.8
E00126662,2.6,25,63.8,8.6
E00126663,1.8,31,55.8,11.5
E00126664,5.8,12.4,70.2,11.6
E00126666,2.7,10.7,43.6,43
E00126667,0,5.1,56.6,38.2
E00126668,8.7,26.4,63.9,1
E00126669,0.9,1.7,80.3,17.1
E00126670,0,1.3,19.9,78.8
E00126674,8.2,25.5,39.1,27.3
E00126675,1,20.2,69.2,9.6
E00126676,1.6,11,76.4,11
E00126677,0.8,11.5,81.1,6.6
E00126678,8.6,19.5,38.3,33.6
E00126700,0.8,27.2,51.2,20.8
E00126703,2.3,24.4,32.1,41.2
E00126704,3.6,22.4,45.5,28.5
E00126705,0,20.8,48.5,30.8
E00126706,2.3,13,47.5,37.3
E00126707,29.9,13.9,48.6,7.6
E00126708,2.5,20.3,69.5,7.6
E00126709,0.8,16.7,42.9,39.7
E00126711,0,3.5,19.5,77
E00126713,1,18.8,41.6,38.6
E00126720,0,23.9,40.8,35.2
E00126721,26.9,19.4,51.9,1.9
E00126722,29.4,32.8,34.5,3.4
E00126723,7.9,26,44.1,22
E00126724,3.1,16.5,64.6,15.7
E00126725,5.6,34.7,22.2,37.5
E00126727,0,0.8,8.4,90.8
E00126728,0,17.7,55.6,26.6
E00126729,0,29,42,29
E00126730,0,16.4,67.3,16.4
E00126731,0,9.9,68.6,21.5
E00126733,4.3,13.9,68.7,13
E00126734,0,10.6,60.2,29.2
E00126735,0.7,9.7,59.7,29.9
E00126736,1.1,16.8,69.2,13
E00126737,0,33.9,44.6,21.5
E00126738,1,10.3,42.3,46.4
E00126739,2.5,16.1,58.5,22.9
E00126740,3,28.7,56.4,11.9
E00126741,0,6.7,29.8,63.5
E00126742,0,11.5,71.7,16.8
E00126743,0,24.8,66.1,9.2
E00126744,1.8,25.2,49.5,23.4
E00126745,3.9,22.7,47.7,25.8
E00126746,1.9,14.3,43.8,40
E00126747,1.8,6.4,73.4,18.3
E00126756,0,14.1,37,48.9
