geography_code,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
E00009228,69.6,4.8,25.6
E00009229,68.4,7.8,23.8
E00009231,71,5.1,23.9
E00009232,65.1,4.2,30.7
E00009234,65.2,6.9,27.9
E00009237,62.5,4.6,32.9
E00009239,76.4,3.4,20.2
E00009241,69.7,3.6,26.7
E00009243,69.9,4.4,25.7
E00009244,69.5,3.8,26.7
E00009245,76.6,5.5,18
E00009246,60.7,4.5,34.8
E00009249,58.6,4.6,36.8
E00009250,69.1,6.2,24.7
E00009251,74.7,4.2,21.1
E00009252,75.5,5.9,18.6
E00009256,67.1,5,28
E00009258,67.6,1.9,30.5
E00009259,48.4,7.1,44.5
E00009260,50.5,12.6,36.8
E00009261,76.9,5.4,17.7
E00009263,66.7,3.9,29.4
E00009268,75.8,8.6,15.6
E00009270,74.2,5.3,20.5
E00009315,71.1,7.5,21.4
E00009316,64.2,3,32.8
E00009317,65.7,6.8,27.5
E00009318,61.2,7.3,31.5
E00009319,71.2,4.4,24.5
E00009320,64,4.3,31.6
E00009321,55.9,8.9,35.2
E00009322,71.1,6.5,22.4
E00009324,66.9,5.5,27.6
E00009325,60.1,6.6,33.3
E00009326,62.3,2.9,34.8
E00009327,70.9,2.6,26.5
E00009328,57.2,4.7,38.1
E00009329,71.1,1.8,27.1
E00009330,67.3,1.9,30.8
E00009331,62.9,7.9,29.3
E00009332,74.7,6.6,18.7
E00009333,73.5,3,23.5
E00009335,56.1,6.1,37.9
E00009336,49.2,6.5,44.3
E00009337,68.8,4.2,27
E00009338,48.8,0,51.2
E00009339,71.1,4,24.9
E00009340,50.7,4.4,44.8
E00009342,66.8,6.2,27
E00009343,41.1,2.9,56
E00009344,56.1,3.7,40.2
E00009345,69.5,2.4,28.1
E00009346,46.3,12.8,40.9
E00009348,55.2,6.4,38.4
E00009349,47.8,8.5,43.8
E00009350,69.5,7.9,22.6
E00009351,63.5,5.5,31
E00009352,62.6,4.3,33.2
E00009353,46.2,5.6,48.2
E00009354,57.5,3.7,38.8
E00009355,46.9,3.4,49.8
E00009356,58.9,3.6,37.5
E00009357,62.6,2.9,34.5
E00009358,67.5,4.4,28.1
E00009385,41.7,8.5,49.8
E00009386,64.7,8.6,26.6
E00009387,60.9,5.3,33.8
E00009388,62.3,5.1,32.6
E00009390,73,2,24.9
E00009392,66.8,2.4,30.7
E00009394,84.1,1.7,14.2
E00009398,60.2,2.5,37.3
E00009399,72.9,4.2,22.9
E00009400,69.5,2.1,28.4
E00009402,62.6,3,34.5
E00009403,52.3,10.2,37.6
E00009404,55.4,3,41.6
E00009405,51.7,5.8,42.5
E00009406,63.4,4,32.7
E00009407,75.7,1.2,23.1
E00009408,70.1,7.6,22.3
E00009409,34.8,6,59.2
E00009410,54.5,4.5,41
E00009411,49.1,7.7,43.2
E00009412,75.1,5.4,19.5
E00009413,71.9,3.8,24.2
E00009414,57.6,7.6,34.8
E00009415,70.8,3.9,25.3
E00009416,72.2,3.1,24.7
E00009417,55.3,5.3,39.4
E00009418,53.2,8.2,38.6
E00009419,67.1,6.7,26.2
E00009420,70.9,5.6,23.5
E00009421,70.8,2.8,26.5
E00009423,58.9,5,36.1
E00009425,59.7,5.9,34.4
E00009426,69.8,3.9,26.3
E00009427,54.6,4.6,40.7
E00009428,51.7,10.7,37.6
E00009431,66.5,3.5,30
E00009433,54,10.7,35.4
E00009434,59.5,6.2,34.4
E00009435,74.3,3.4,22.3
E00009436,58.4,4.1,37.6
E00009437,71.1,1.3,27.7
E00009440,79.1,3.2,17.7
E00009441,70.6,3.4,26
E00009442,47.5,3,49.5
E00009443,59.9,3.2,36.8
E00009444,56.1,3.3,40.7
E00009446,54.7,10.9,34.3
E00009447,67.4,5.1,27.4
E00009448,65,6,29
E00009450,72.2,2.9,24.9
E00009451,70.6,4,25.4
E00009453,61.8,2.8,35.4
E00009454,68.2,4.2,27.6
E00009456,62,3.6,34.4
E00009458,48,6.6,45.5
E00009518,62.7,4.5,32.8
E00009538,61.3,6.5,32.2
E00009539,47.2,8.3,44.5
E00009540,67.5,5,27.5
E00009541,69.7,6.3,24
E00009542,71.3,5.5,23.2
E00009543,67.3,4.5,28.2
E00009544,70.8,5.6,23.6
E00009545,81.6,3.8,14.5
E00009546,77.2,1.7,21.1
E00009547,67,4.4,28.6
E00009548,69.3,6.9,23.8
E00009549,65,7.1,27.9
E00009550,69.5,3.9,26.6
E00009551,63,3.7,33.3
E00009552,75,2.9,22.1
E00009553,62.9,10,27.1
E00009554,69.2,5.9,24.9
E00009555,70.5,4,25.4
E00009556,45.1,10.4,44.5
E00009557,64.7,6,29.3
E00009558,52.2,10.4,37.4
E00009559,68.7,7.4,23.9
E00009560,42.9,10.2,46.9
E00009561,63.6,6.4,30
E00009562,72.3,5.9,21.9
E00009563,71.2,5.2,23.5
E00009564,54,5.4,40.6
E00009565,77.7,4.2,18.1
E00009566,53.8,5.5,40.8
E00009567,67.8,4.4,27.8
E00009568,66.2,2.6,31.3
E00009569,77.9,3.3,18.8
E00009570,59.6,4,36.4
E00009571,74,3,23
E00009572,74.4,5.8,19.9
E00009573,57.5,6.5,36
E00009574,53.4,6.8,39.8
E00009575,51.8,2.2,46.1
E00009576,44.8,11.7,43.5
E00009577,63.9,7.3,28.8
E00009578,75.8,3.3,20.9
E00009579,75.2,1.4,23.4
E00009580,68.6,3.4,28
E00009738,48.7,4.9,46.4
E00009739,51.6,10.2,38.3
E00009740,35.1,13.9,51.1
E00009746,45.6,6,48.4
E00014043,68.3,3.3,28.4
E00014044,57.7,2.4,39.9
E00014045,63.5,3.7,32.8
E00014047,72.2,0.5,27.3
E00014048,60.8,0.6,38.6
E00014049,67,2.6,30.4
E00014050,52.2,7.4,40.4
E00014051,45.4,0.6,54
E00014052,48.8,8.6,42.6
E00014053,76.6,2.4,21
E00014054,63,3.7,33.3
E00014055,52.6,0.5,46.9
E00014056,66.5,2.7,30.8
E00014057,50.4,4.3,45.4
E00014058,58.9,5,36.2
E00014061,52.6,3.4,44
E00014062,51.5,4.1,44.4
E00014063,65.6,8.1,26.3
E00014064,61.2,2.9,35.9
E00014065,51.1,8.7,40.2
E00014066,56.3,0.6,43.1
E00014067,66.1,1.8,32.2
E00014068,60.3,1.7,38
E00014069,54.8,1.8,43.4
E00014070,56.7,4.9,38.4
E00014071,53.7,1,45.3
E00014072,55.2,1.8,43
E00014073,61.4,3.4,35.2
E00014074,50.7,5.6,43.7
E00014075,65.3,0,34.7
E00014076,52.3,3.4,44.3
E00014077,60.2,1.8,38
E00014080,63.8,3.8,32.3
E00014081,57.5,4.6,37.9
E00014101,57.4,7.4,35.3
E00014103,62.1,6.8,31.1
E00014104,63,2.2,34.8
E00014105,65.3,2,32.7
E00014116,57.1,5.8,37.2
E00014117,59.4,1.1,39.6
E00014118,60.2,15.5,24.2
E00014119,65.2,1.3,33.5
E00014120,67.2,1.6,31.1
E00014121,55.7,3.3,41
E00014122,65,5.8,29.2
E00014123,59.5,9.5,31
E00014124,40.6,5.9,53.5
E00014125,51.3,7.2,41.5
E00014126,55.9,5.7,38.4
E00014127,60.9,5.6,33.5
E00014128,68.2,0.6,31.2
E00014129,68.1,5.5,26.4
E00014130,67.2,2.6,30.2
E00014131,59.8,3.1,37
E00014132,61,3,36
E00014133,63.5,10.1,26.4
E00014134,58,9.3,32.7
E00014135,52.9,5.8,41.3
E00014136,54.9,3.3,41.8
E00014137,60,3.6,36.4
E00014138,71.9,2.4,25.7
E00014140,71.8,3.4,24.7
E00014141,60.8,3,36.1
E00014142,62.9,5,32.2
E00014143,74.5,2.8,22.8
E00014144,67.4,3.4,29.2
E00014145,63.8,6.5,29.7
E00014146,50.9,4.4,44.7
E00014147,69,1.3,29.7
E00014148,66.9,0,33.1
E00014149,41.3,7.2,51.4
E00014183,58,4.3,37.7
E00014184,38.5,4.8,56.7
E00014185,68.3,0.5,31.1
E00014186,76.9,1.2,21.9
E00014187,60.2,5.9,33.9
E00014188,63.2,4.9,31.9
E00014189,65,4.4,30.7
E00014190,65.8,4.1,30.1
E00014191,56.4,2.3,41.4
E00014192,60.7,7.9,31.4
E00014193,61.2,4.3,34.5
E00014194,71.9,0,28.1
E00014195,56.2,0.8,43
E00014196,61.9,5.2,32.8
E00014197,62.4,2.3,35.3
E00014198,62.6,3.4,34
E00014199,66.9,3,30.1
E00014200,56.3,4.2,39.5
E00014201,65.9,5,29.1
E00014202,66.7,1.6,31.7
E00014203,62.7,3.3,34
E00014204,61.9,2.2,35.9
E00014205,67.5,3.2,29.2
E00014206,45.7,0,54.3
E00014207,55.1,1.9,43
E00014208,77.7,0.9,21.4
E00014209,66.4,1.4,32.2
E00014210,66.7,3.8,29.6
E00014211,64.7,1.8,33.5
E00014212,66.7,3.2,30.2
E00014213,54.8,3.2,42
E00014214,60,0.5,39.5
E00014215,58.9,3.1,38
E00014217,53.6,1.7,44.7
E00014218,66.3,2.8,30.9
E00014219,39.1,9.1,51.8
E00014220,44.6,16.9,38.4
E00014237,38,2,60
E00014239,49.3,2,48.7
E00014241,47.7,4.7,47.7
E00014258,50.8,8,41.3
E00014260,46.3,7.9,45.7
E00014261,71.9,1.9,26.3
E00014262,64.2,5.5,30.3
E00014263,62.1,2.4,35.5
E00014264,71.4,0.5,28.1
E00014265,64.2,3.6,32.1
E00014266,67.4,4.4,28.2
E00014267,53,6.4,40.6
E00014268,70.5,4.7,24.9
E00014269,55,6.5,38.5
E00014270,38.2,5.1,56.6
E00014271,59.3,2.2,38.5
E00014272,65.2,5.2,29.7
E00014273,64.7,3.3,32
E00014274,54.8,3.8,41.4
E00014275,64.7,4.1,31.2
E00014276,69.5,2.6,27.9
E00014277,59.3,4.1,36.6
E00014278,65.1,14,20.9
E00014279,36.8,6.5,56.8
E00014280,56.8,5.9,37.3
E00014282,54.2,3.1,42.7
E00014284,66.1,5.8,28.1
E00014285,60,4.9,35.1
E00014286,66.1,12.9,21
E00014287,53.6,11.6,34.8
E00014289,56.4,7.4,36.2
E00014290,69.1,1.8,29.1
E00014291,59,3.6,37.4
E00014292,54.3,3,42.6
E00014293,72,2.9,25.1
E00014294,30.2,7.5,62.3
E00014295,42.5,5.2,52.4
E00014296,58,2.7,39.4
E00014297,70,2,28
E00014298,50.7,5.8,43.5
E00014299,56.2,5.5,38.2
E00014372,60.6,4.4,35
E00014373,61.3,6,32.7
E00014374,52.5,1.8,45.7
E00014375,48.8,9,42.2
E00014376,68.7,6,25.3
E00014377,52.8,2.3,44.9
E00014378,72.6,6.7,20.6
E00014379,53.7,3.3,43
E00014380,52,5,43
E00014381,75.2,0.6,24.2
E00014382,55.6,3.1,41.4
E00014383,58.9,3.6,37.5
E00014384,49.8,1.9,48.3
E00014385,56,6.8,37.2
E00014386,54.3,6.2,39.4
E00014387,54.4,1.4,44.2
E00014388,68.5,3,28.5
E00014389,57.4,3.2,39.4
E00014390,59.4,1,39.6
E00014391,57,2.1,40.9
E00014392,53.4,5.1,41.6
E00014393,49.3,5.3,45.4
E00014394,43.9,14.8,41.3
E00014395,66.9,4.4,28.8
E00014396,49.1,3.8,47
E00014397,64.2,4.9,30.9
E00014398,56.6,5.1,38.3
E00014399,57.3,1.8,40.9
E00014400,68.4,2.6,28.9
E00014401,66.9,1.6,31.5
E00014402,53,2,45
E00014403,52.3,2,45.8
E00014404,53.4,6.2,40.4
E00014405,57.7,5.7,36.6
E00014406,76.4,2.4,21.1
E00014407,45.9,4.7,49.3
E00014408,60.9,2.5,36.6
E00014409,49.2,0,50.8
E00014410,66,4.6,29.4
E00014423,46.9,0,53.1
E00014424,45.8,7.6,46.7
E00014426,69.1,0.5,30.5
E00014427,53.7,2.3,43.9
E00014428,64.9,2.9,32.2
E00014429,71.8,1.4,26.8
E00014430,73.5,3.1,23.5
E00014507,54.7,3.7,41.6
E00014508,64.1,4.6,31.4
E00014509,72.7,0.6,26.6
E00014510,66.7,5.9,27.4
E00014511,52.9,5.7,41.4
E00014512,53.1,4,42.9
E00014513,55.6,4.6,39.9
E00014514,60.1,1.7,38.2
E00014516,48,9.7,42.3
E00014518,66.9,4.1,29.1
E00014520,44.9,1,54.1
E00014521,61.2,3,35.8
E00014522,51.5,1.5,47
E00014523,55.6,1.5,42.9
E00014524,48.2,3,48.8
E00014525,59,5.9,35.1
E00014526,65.7,3,31.3
E00014527,55.6,5.2,39.3
E00014528,54.7,1.5,43.8
E00014529,56.8,1.8,41.4
E00014530,64.9,3,32.1
E00014531,65.7,1.9,32.4
E00014532,48.6,1.4,50
E00014533,65.3,3.5,31.2
E00014534,57.2,4.1,38.6
E00014535,62.5,1.2,36.3
E00014536,54.9,0,45.1
E00014537,54.7,0.4,44.8
E00014538,58.1,1.7,40.1
E00014539,46.2,3.3,50.5
E00014540,61.3,4,34.7
E00014541,57.1,0.6,42.3
E00014542,69.7,1.8,28.5
E00014543,68.3,3.1,28.6
E00014544,68.6,2.9,28.5
E00014545,66.8,5,28.1
E00014546,59.1,3,37.9
E00014547,72.6,3.4,24.1
E00014548,65.2,2.4,32.3
E00014549,62.6,6.8,30.5
E00014550,47.9,1.2,50.9
E00014551,71.4,2.6,26
E00014552,57.9,2.1,39.9
E00014553,57.6,3.6,38.8
E00014554,62.8,0.5,36.6
E00014555,57.6,4.4,38
E00014556,64.7,2.9,32.4
E00014557,58.8,3.4,37.8
E00014558,58.9,2.1,39.1
E00014559,78.1,2.7,19.1
E00014560,62,3.8,34.1
E00014561,50.8,1.6,47.5
E00014562,57.6,2.3,40.1
E00014563,60.7,7.1,32.1
E00014564,67.8,5,27.1
E00014565,66.7,7.1,26.3
E00014566,58.3,6.1,35.5
E00014567,54.4,5.7,39.9
E00014568,75.8,1.2,23
E00014569,60.9,5.6,33.5
E00014570,71,3.5,25.5
E00014571,63.1,3.7,33.2
E00014572,62.6,4.6,32.8
E00014573,63,7.2,29.8
E00014574,66,1.2,32.8
E00014575,66.2,2.6,31.3
E00014576,38.3,1.7,60
E00014577,47,4.7,48.3
E00014578,55.6,4.3,40.1
E00014579,52.4,2.4,45.1
E00014580,57.6,3.1,39.3
E00014645,59.5,4.7,35.8
E00014651,34.5,6.5,59
E00014654,50,0.7,49.3
E00014656,47.3,3.4,49.3
E00014657,67.5,3.8,28.7
E00014659,65.6,3.7,30.7
E00014662,52.8,2,45.2
E00014664,61.8,2.8,35.5
E00014665,68.7,1.3,30
E00014666,55.9,3.9,40.2
E00014667,55.2,8.9,35.9
E00014668,67.9,3.1,28.9
E00014669,65.7,3,31.3
E00014670,65.1,2.9,32
E00014671,66,4.3,29.8
E00014672,64.8,4.4,30.8
E00014673,51.1,3.4,45.4
E00023679,62.4,0,37.6
E00167283,59.4,7.3,33.3
E00167297,26.7,2.7,70.6
E00175090,69.3,6.8,23.9
E00175092,55.6,1.2,43.2
E00175097,28.7,3,68.3
E00183101,61.1,5.3,33.6
E00183140,76.3,4.3,19.4
E00183152,64.1,4.4,31.6
E00183185,50.9,0.6,48.5
E00190362,44.2,5.4,50.4
E00190363,52.3,6.1,41.7
E00190365,52.5,3.2,44.2
E00190366,40.4,1.4,58.2
E00190367,38.4,10.3,51.3
E00190368,45.5,2.7,51.8
E00190369,46.1,7,46.9
E00190377,70.7,4.5,24.8
E00190396,60.6,2.9,36.5
E00190404,41.1,1,57.9
E00190463,34.3,1.4,64.3
E00190464,38,4.3,57.7
E00190466,49.5,6.1,44.4
E00190467,55.7,6,38.4
E00190468,51.4,3.2,45.5
