geography_code,is_carer_5a-001,is_carer_5a-002,is_carer_5a-003,is_carer_5a-004
E00009228,93.3,3.9,2.1,0.6
E00009229,95.8,2.5,0,1.7
E00009231,95.6,3.9,0.5,0
E00009232,90.7,6,3.3,0
E00009234,94.7,1.9,2.3,1.1
E00009237,96.1,2.3,0.8,0.8
E00009239,95.3,3.1,1.6,0
E00009241,94,3.4,1.7,0.9
E00009243,97.6,2.4,0,0
E00009244,94.5,3.6,1.4,0.6
E00009245,91.5,7.8,0.7,0
E00009246,93.2,2.1,2.1,2.6
E00009249,89.2,5.1,4.1,1.5
E00009250,93.4,4.4,1.1,1.1
E00009251,95.7,2.5,1.8,0
E00009252,94.8,3.5,1.3,0.3
E00009256,93.9,2.5,2.5,1
E00009258,91.7,4.4,2.6,1.3
E00009259,93.4,2.8,2.4,1.4
E00009260,94.6,2.3,3.2,0
E00009261,96,1,2.5,0.5
E00009263,95.5,2.5,0,2.1
E00009268,96.4,1.4,1.4,0.7
E00009270,95.2,3.8,0.5,0.5
E00009315,94.2,2.7,0.7,2.4
E00009316,92.3,5.5,0.8,1.4
E00009317,96.4,1.2,0.4,2
E00009318,93.1,3.7,2,1.2
E00009319,95.8,2.1,1,1
E00009320,96.6,2.1,1,0.3
E00009321,92.3,1.5,1.5,4.6
E00009322,96.2,2.3,1.4,0
E00009324,95.6,1.7,1,1.7
E00009325,95.1,3.1,0.4,1.3
E00009326,93.1,3,2.2,1.7
E00009327,91,4.7,2.9,1.4
E00009328,96.7,1.5,1.8,0
E00009329,92.3,3.8,1.1,2.7
E00009330,98.7,0.9,0.4,0
E00009331,92.4,4.6,1.3,1.7
E00009332,91.7,6.8,0.5,1
E00009333,100,0,0,0
E00009335,92.7,4.7,1.3,1.3
E00009336,92.1,4,0.3,3.6
E00009337,96,2.8,0.4,0.8
E00009338,95.8,3.5,0.7,0
E00009339,94.4,4.3,0.4,0.9
E00009340,95.5,0.7,1.4,2.4
E00009342,95.6,1.3,1.3,1.7
E00009343,89.8,6.8,1.5,2
E00009344,92.9,5.9,0.4,0.8
E00009345,95.9,3.6,0.6,0
E00009346,95.6,2.7,0,1.6
E00009348,91.8,2.2,1.7,4.3
E00009349,89.8,3.8,2.3,4.1
E00009350,94.6,1.2,2.5,1.7
E00009351,92.5,2.1,2.9,2.5
E00009352,96.6,1.9,1,0.5
E00009353,94.4,2.3,1.4,1.9
E00009354,96.2,2.5,1,0.3
E00009355,93.1,2.4,0.8,3.6
E00009356,95.2,3.7,0,1.1
E00009357,94.4,3.5,1,1
E00009358,95.8,2.6,0.8,0.8
E00009385,89.1,4,4.3,2.6
E00009386,93.4,4,2.6,0
E00009387,93.1,3.3,1.5,2.2
E00009388,91.9,4.3,0.9,3
E00009390,97.6,1.1,0.3,1.1
E00009392,96.6,1.7,1,0.7
E00009394,98.9,0.6,0,0.6
E00009398,93.9,2.9,2,1.2
E00009399,90.2,6.7,2.2,0.9
E00009400,93.6,4.5,0.6,1.3
E00009402,94.5,2.8,1.6,1.2
E00009403,94.8,3.8,0.5,0.9
E00009404,90.2,1.6,4.3,3.9
E00009405,92.3,2.5,1.1,4.1
E00009406,96.3,1.5,0.9,1.2
E00009407,95.3,2.9,0,1.8
E00009408,97.5,0.8,1.2,0.4
E00009409,92.3,4.6,2,1
E00009410,89.4,5,2.2,3.4
E00009411,89,5.5,2.6,2.9
E00009412,95.4,3.2,0.9,0.5
E00009413,93.2,2.9,1.1,2.9
E00009414,91.3,3.4,1.3,4
E00009415,94.6,1.6,1.6,2.2
E00009416,95.1,2.9,0.4,1.6
E00009417,89.9,4.2,3.8,2.1
E00009418,90.8,3.8,2.3,3.1
E00009419,93.7,3.4,2.5,0.4
E00009420,95.1,2.5,1.1,1.4
E00009421,95.1,2.4,1.7,0.7
E00009423,92.5,2.5,2.8,2.2
E00009425,95.3,2.3,1,1.3
E00009426,92.6,3.9,1.6,2
E00009427,90.1,4.2,2,3.7
E00009428,91.5,2.5,3.5,2.5
E00009431,93.2,5,1.1,0.7
E00009433,91,3.6,2.2,3.3
E00009434,94.9,1.6,1.2,2.4
E00009435,96.6,2.1,1.3,0
E00009436,93.3,1.7,2.1,2.9
E00009437,96.2,1.5,1.1,1.1
E00009440,95.8,1.2,1.9,1.2
E00009441,95.7,3.7,0.5,0
E00009442,89.1,3.9,2.2,4.8
E00009443,95.2,2.9,0.4,1.5
E00009444,94.9,1.8,1.5,1.8
E00009446,92.8,3.8,3,0.4
E00009447,96,1.3,0.4,2.2
E00009448,93.3,4.2,1.3,1.3
E00009450,95.4,2.9,0.7,1
E00009451,93.6,4.4,1.3,0.7
E00009453,96.1,1.8,0.5,1.6
E00009454,97.7,1.2,1.2,0
E00009456,94.6,3.2,1.9,0.3
E00009458,88.3,5.8,0.9,4.9
E00009518,93.3,4.9,1,0.8
E00009538,95.3,1.4,0.9,2.4
E00009539,94.1,3.3,2.2,0.4
E00009540,95.9,3.5,0.6,0
E00009541,94,2.7,1.1,2.2
E00009542,97.5,1,0,1.5
E00009543,96.5,1.2,0.6,1.7
E00009544,94.6,3.8,1.3,0.3
E00009545,96.7,1.6,0.8,0.8
E00009546,96.9,2,0,1.2
E00009547,97.5,2.1,0.4,0
E00009548,98.5,1,0.5,0
E00009549,96.7,1.4,0.9,0.9
E00009550,92.3,3.8,2.6,1.3
E00009551,96.4,1.4,2.2,0
E00009552,94.1,3.6,1.6,0.8
E00009553,95.9,2.7,0.9,0.5
E00009554,95.7,3.8,0,0.5
E00009555,94.9,3.4,0.9,0.9
E00009556,90.9,3.3,2.8,3
E00009557,91.4,4,1.7,2.9
E00009558,94.3,2.7,0.3,2.7
E00009559,98.8,0.6,0.6,0
E00009560,89.1,2.4,3.8,4.8
E00009561,96.7,0.7,2.6,0
E00009562,94.2,2.6,1.8,1.5
E00009563,94.4,2.5,0.6,2.5
E00009564,90.9,3.3,3.7,2.1
E00009565,96.4,2.5,0,1.1
E00009566,91.2,4,1.1,3.7
E00009567,93.4,4.6,0.8,1.2
E00009568,96.6,2.4,0,1
E00009569,95.5,2.7,0.5,1.4
E00009570,92.3,2.3,2.3,3.2
E00009571,92.7,6.3,0.6,0.3
E00009572,96.9,2.5,0.6,0
E00009573,93.1,2.7,1.9,2.3
E00009574,91,2.9,2.5,3.6
E00009575,94,3.2,2,0.8
E00009576,89.4,4.2,3.5,2.8
E00009577,95.4,2.8,0.5,1.4
E00009578,93.9,5.2,0,0.9
E00009579,94.5,5,0,0.5
E00009580,93.2,2.7,2.7,1.4
E00009738,92,2.4,3.2,2.4
E00009739,91.1,4.2,3.6,1.2
E00009740,90.3,3.7,3.7,2.2
E00009746,93.2,3.1,2.8,0.9
E00014043,95.5,2,1.5,1
E00014044,96.1,2.2,0.9,0.9
E00014045,95.4,3.2,0,1.4
E00014047,88,8.3,3.2,0.5
E00014048,94.1,4.8,0,1.1
E00014049,96.3,2,1.6,0
E00014050,95.3,0.7,2.7,1.3
E00014051,88.7,3.2,1.1,7
E00014052,94.8,3.3,1.4,0.5
E00014053,97.7,1.5,0.8,0
E00014054,98.2,0.6,0.6,0.6
E00014055,92.6,2.8,4.1,0.5
E00014056,91.5,5.5,1,2
E00014057,91,4.5,4.5,0
E00014058,92.5,4.4,0.6,2.5
E00014061,94.9,3.6,0.5,1
E00014062,96.9,1.5,0.5,1
E00014063,97,0.6,0.6,1.8
E00014064,95,2.5,1.2,1.2
E00014065,93.5,3.5,2.2,0.9
E00014066,95.5,2.5,0,2
E00014067,96.6,3,0,0.4
E00014068,92.3,6.3,1,0.5
E00014069,98.4,0.8,0.8,0
E00014070,89,7.6,3,0.4
E00014071,97.3,1.3,0.9,0.4
E00014072,94.6,2.3,1.9,1.2
E00014073,97.4,1,0.5,1
E00014074,95,4.5,0,0.5
E00014075,94.7,2.9,1.4,1
E00014076,92.3,5.1,1,1.5
E00014077,93.2,3.8,2.6,0.4
E00014080,100,0,0,0
E00014081,99.4,0.6,0,0
E00014101,91.1,5.9,2,1
E00014103,99.3,0.7,0,0
E00014104,95.5,2.5,0.5,1.5
E00014105,93.5,6,0,0.5
E00014116,95.5,2.8,0.6,1.1
E00014117,97.9,0.9,1.3,0
E00014118,97.8,1.6,0,0.5
E00014119,93.7,3.7,1.5,1.1
E00014120,92.5,4.5,2.5,0.5
E00014121,93.5,4.3,0,2.2
E00014122,96.5,2.8,0.7,0
E00014123,94.8,2.9,0.3,1.9
E00014124,93,3,1.6,2.4
E00014125,90.7,3.5,3.5,2.3
E00014126,91.9,5.6,1.2,1.2
E00014127,95.2,3.7,0.5,0.5
E00014128,93.5,5.4,0,1.1
E00014129,97,1,1,1
E00014130,95.4,1.8,1.4,1.4
E00014131,94.6,3.1,0.8,1.6
E00014132,93.6,4,2.3,0
E00014133,97.7,1.7,0.6,0
E00014134,94.4,2.2,1.1,2.2
E00014135,94.7,2.8,1.5,1
E00014136,94.2,1.4,0.7,3.6
E00014137,92.9,4.5,2,0.5
E00014138,96.1,3.2,0.7,0
E00014140,97.5,2,0.5,0
E00014141,92.6,4.8,1.1,1.6
E00014142,95.8,1.9,1.4,0.9
E00014143,96.2,1.9,0,1.9
E00014144,89.4,8.7,1,1
E00014145,93.6,5.1,0.6,0.6
E00014146,91.6,5.8,0.5,2.1
E00014147,96.6,2.8,0.6,0
E00014148,96.9,2.6,0.5,0
E00014149,85.8,8.5,4.3,1.4
E00014183,93,4.9,1.6,0.5
E00014184,95.8,3,1.3,0
E00014185,96.3,3.7,0,0
E00014186,95.5,1.7,2.8,0
E00014187,99,0,0.5,0.5
E00014188,97.4,2.1,0.5,0
E00014189,97,1.2,1.2,0.6
E00014190,94.9,3.2,1.3,0.6
E00014191,93.3,3.2,2.8,0.8
E00014192,96.4,3.6,0,0
E00014193,98.6,1.4,0,0
E00014194,96.3,2.2,0.7,0.7
E00014195,96.2,2.3,0,1.5
E00014196,97.2,0.7,0,2.1
E00014197,96.3,2.6,1.1,0
E00014198,96.9,1.9,0.6,0.6
E00014199,97.5,1.9,0.6,0
E00014200,96.3,2.9,0.7,0
E00014201,96.4,2.6,1,0
E00014202,97.9,2.1,0,0
E00014203,95.7,2.4,0.6,1.2
E00014204,96.3,2.3,0.9,0.5
E00014205,94,4.8,0,1.2
E00014206,95.9,3.1,1,0
E00014207,94.4,1.2,0.4,4
E00014208,95.8,4.2,0,0
E00014209,94.6,4.2,0,1.2
E00014210,94.5,2,1.5,2
E00014211,95.7,2.7,1.1,0.5
E00014212,95.6,3,0.7,0.7
E00014213,94.2,5.3,0.6,0
E00014214,98.7,1.3,0,0
E00014215,93.4,5.3,0,1.3
E00014217,97.3,0.8,0.8,1.1
E00014218,96.2,1.7,1.7,0.3
E00014219,93,3.5,0,3.5
E00014220,95.4,1.9,2.3,0.4
E00014237,86.4,4.5,5.5,3.6
E00014239,91.6,5,1.1,2.2
E00014241,91.6,1.9,2.6,3.9
E00014258,89.5,7.2,1.4,1.8
E00014260,94.2,3.5,1.2,1.2
E00014261,95.3,2.9,1.8,0
E00014262,94.2,4.7,1.2,0
E00014263,96.3,1.4,1.4,0.9
E00014264,95.8,3.8,0.5,0
E00014265,97.3,0.7,2,0
E00014266,92.6,2.6,1.6,3.2
E00014267,96.3,2.5,1.2,0
E00014268,93.6,5,1,0.5
E00014269,95.5,4,0.6,0
E00014270,97.2,1.4,1.4,0
E00014271,97.9,1.7,0,0.4
E00014272,98.2,0.6,1.2,0
E00014273,97.7,2.3,0,0
E00014274,93.5,4,1,1.5
E00014275,97,2.6,0,0.4
E00014276,95.1,3.4,0,1.5
E00014277,95.7,1.6,1.6,1.1
E00014278,92.3,4.9,1.4,1.4
E00014279,94.3,2.5,1.3,1.9
E00014280,96,0.8,1.6,1.6
E00014282,92.4,3,1.7,3
E00014284,93.1,3.1,3.1,0.8
E00014285,95,3.2,0.9,0.9
E00014286,98.3,1.3,0.3,0
E00014287,95.5,0.9,3.6,0
E00014289,94.4,2.5,2.5,0.5
E00014290,93.5,5.4,0.5,0.5
E00014291,92.2,2.8,2.1,2.8
E00014292,94,2.8,2.3,0.9
E00014293,95.4,2.9,0.8,0.8
E00014294,89.9,5,3.1,1.9
E00014295,92.3,2.7,1.8,3.2
E00014296,96.1,1.9,1.5,0.5
E00014297,96.3,1.9,0,1.9
E00014298,95.9,2.7,0,1.4
E00014299,94.8,3.5,0,1.7
E00014372,94,3.8,0.5,1.6
E00014373,94.5,4.2,1.2,0
E00014374,93.8,3.4,1.3,1.5
E00014375,84.2,5.8,3.4,6.6
E00014376,91,7,1.2,0.8
E00014377,94.7,3.8,0.3,1.3
E00014378,96.4,2.9,0,0.7
E00014379,94.7,4.9,0,0.4
E00014380,93.7,3.1,1.6,1.6
E00014381,94.8,2.9,1.2,1.2
E00014382,94.9,3.8,0,1.3
E00014383,97.3,0.9,0.5,1.4
E00014384,91.8,3.9,2,2.3
E00014385,93.8,4.5,0.8,0.8
E00014386,94.5,5.2,0,0.3
E00014387,90.9,3.6,4,1.6
E00014388,95.7,2.2,0.5,1.6
E00014389,96,2.3,0.6,1.1
E00014390,98.1,1.6,0,0.3
E00014391,96,1.2,1.2,1.5
