geography_code,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00009228,64.7,5.5,29.8
E00009229,55.9,9,35.1
E00009231,72.2,5.2,22.6
E00009232,58.2,12.9,28.9
E00009234,70.5,9.6,19.9
E00009237,63.7,5.9,30.4
E00009239,59.9,6.9,33.2
E00009241,62,7.9,30.2
E00009243,66.7,6.8,26.5
E00009244,59.7,10.6,29.6
E00009245,58.6,8.3,33.1
E00009246,68.6,2.9,28.4
E00009249,67.5,3.4,29.1
E00009250,51,7.8,41.1
E00009251,52.6,7.3,40.1
E00009252,54.9,6.7,38.4
E00009256,54.4,12.1,33.5
E00009258,67.1,8.4,24.5
E00009259,63.2,5.9,30.9
E00009260,69.5,3.4,27.1
E00009261,48,5.9,46
E00009263,63.6,4.8,31.6
E00009268,52.1,4.2,43.7
E00009270,54.7,6.5,38.8
E00009315,54.4,10.6,35
E00009316,53,5.9,41.1
E00009317,56.5,6.5,37.1
E00009318,66.4,5.8,27.8
E00009319,55.6,11.6,32.8
E00009320,68.4,8.9,22.7
E00009321,69.6,6.5,24
E00009322,58.4,7.8,33.8
E00009324,62.7,4.3,33
E00009325,59.5,9.9,30.6
E00009326,72.7,5.9,21.3
E00009327,61.5,8.4,30.1
E00009328,43.2,6,50.9
E00009329,60,3.2,36.8
E00009330,53.3,13.3,33.3
E00009331,55.1,8.5,36.4
E00009332,59.4,5.8,34.8
E00009333,57.3,12.7,30
E00009335,80.2,2.4,17.5
E00009336,83.8,1.6,14.6
E00009337,66.9,11.8,21.3
E00009338,67.3,3.3,29.3
E00009339,59.3,11.1,29.6
E00009340,61.6,3.5,34.8
E00009342,54.9,4.7,40.3
E00009343,62.9,9,28.1
E00009344,61.3,6,32.7
E00009345,59.6,4.1,36.3
E00009346,71.9,4.2,24
E00009348,73.8,6.3,19.8
E00009349,84.7,2.2,13.1
E00009350,55,8.4,36.5
E00009351,62.9,5.4,31.6
E00009352,66.7,6.7,26.7
E00009353,63.6,8.3,28.1
E00009354,55.7,7.5,36.8
E00009355,69.1,4.2,26.6
E00009356,56.8,7.3,35.9
E00009357,64.8,6.1,29.1
E00009358,58,8.1,33.9
E00009385,86,2.2,11.8
E00009386,59.9,2.5,37.7
E00009387,66.7,4,29.3
E00009388,57.1,6.5,36.3
E00009390,51,6.4,42.6
E00009392,58.2,9.5,32.3
E00009394,53.5,7,39.5
E00009398,61.4,5.5,33.1
E00009399,63.2,9.2,27.6
E00009400,60.9,7.8,31.3
